Qext,Qsca,Qabs
2.555941205,1.288241247,1.267699958
2.555742021,1.288251501,1.26749052
2.555543001,1.288261681,1.26728132
2.555344148,1.288271787,1.267072361
2.555145465,1.28828182,1.266863645
2.554946954,1.288291779,1.266655175
2.554748619,1.288301666,1.266446953
2.554550463,1.28831148,1.266238983
2.554352488,1.288321222,1.266031266
2.554154698,1.288330892,1.265823806
2.553957094,1.28834049,1.265616605
2.553759681,1.288350017,1.265409664
2.55356246,1.288359473,1.265202987
2.553365434,1.288368859,1.264996575
2.553168606,1.288378175,1.264790431
2.552971979,1.288387422,1.264584557
2.552775555,1.2883966,1.264378954
2.552579336,1.28840571,1.264173626
2.552383325,1.288414753,1.263968573
2.552187525,1.288423728,1.263763797
2.551991938,1.288432637,1.263559301
2.551796566,1.28844148,1.263355086
2.551601412,1.288450258,1.263151154
2.551406478,1.288458972,1.262947506
2.551211765,1.288467622,1.262744143
2.551017277,1.288476209,1.262541068
2.550823014,1.288484734,1.262338281
2.55062898,1.288493197,1.262135784
2.550435177,1.288501599,1.261933577
2.550241605,1.288509942,1.261731663
2.550048267,1.288518225,1.261530042
2.549855165,1.28852645,1.261328714
2.5496623,1.288534618,1.261127682
2.549469675,1.288542729,1.260926946
2.54927729,1.288550784,1.260726506
2.549085147,1.288558784,1.260526363
2.548893248,1.288566731,1.260326518
2.548701595,1.288574624,1.260126971
2.548510188,1.288582465,1.259927723
2.548319028,1.288590254,1.259728774
2.548128118,1.288597993,1.259530125
2.547937458,1.288605683,1.259331775
2.547747049,1.288613324,1.259133725
2.547556892,1.288620918,1.258935974
2.547366989,1.288628465,1.258738524
2.54717734,1.288635966,1.258541374
2.546987946,1.288643423,1.258344523
2.546798808,1.288650836,1.258147971
2.546609926,1.288658206,1.257951719
2.546421301,1.288665535,1.257755766
2.546232933,1.288672823,1.257560111
2.546044824,1.288680071,1.257364753
2.545856973,1.28868728,1.257169694
2.545669381,1.288694451,1.25697493
2.545482049,1.288701586,1.256780463
2.545294975,1.288708684,1.256586291
2.545108161,1.288715748,1.256392413
2.544921607,1.288722778,1.256198829
2.544735313,1.288729775,1.256005537
2.544549278,1.28873674,1.255812537
2.544363502,1.288743675,1.255619827
2.544177986,1.288750579,1.255427407
2.543992729,1.288757455,1.255235274
2.54380773,1.288764302,1.255043428
2.54362299,1.288771122,1.254851868
2.543438508,1.288777917,1.254660592
2.543254284,1.288784686,1.254469598
2.543070316,1.288791431,1.254278885
2.542886605,1.288798153,1.254088452
2.542703149,1.288804852,1.253898297
2.542519949,1.288811531,1.253708418
2.542337002,1.288818188,1.253518814
2.542154309,1.288824826,1.253329482
2.541971868,1.288831446,1.253140422
2.541789678,1.288838048,1.252951631
2.541607739,1.288844632,1.252763107
2.541426049,1.288851201,1.252574848
2.541244608,1.288857755,1.252386853
2.541063413,1.288864294,1.252199119
2.540882464,1.28887082,1.252011645
2.54070176,1.288877333,1.251824427
2.540521299,1.288883834,1.251637465
2.54034108,1.288890324,1.251450756
2.540161101,1.288896804,1.251264297
2.539981361,1.288903274,1.251078087
2.539801859,1.288909735,1.250892124
2.539622592,1.288916188,1.250706404
2.53944356,1.288922634,1.250520926
2.53926476,1.288929073,1.250335687
2.539086192,1.288935506,1.250150685
2.538907852,1.288941934,1.249965918
2.53872974,1.288948357,1.249781383
2.538551854,1.288954776,1.249597078
2.538374192,1.288961192,1.249412999
2.538196751,1.288967605,1.249229146
2.538019531,1.288974016,1.249045515
2.537842529,1.288980425,1.248862104
2.537665743,1.288986833,1.24867891
2.537489172,1.288993241,1.248495931
2.537312813,1.288999648,1.248313165
2.537136664,1.289006056,1.248130608
2.536960723,1.289012465,1.247948258
2.536784989,1.289018876,1.247766113
2.536609458,1.289025288,1.24758417
2.536434129,1.289031703,1.247402427
2.536259,1.28903812,1.247220881
2.536084069,1.28904454,1.247039529
2.535909333,1.289050964,1.246858369
2.53573479,1.289057392,1.246677398
2.535560439,1.289063824,1.246496615
2.535386276,1.28907026,1.246316016
2.535212299,1.289076701,1.246135598
2.535038507,1.289083147,1.24595536
2.534864898,1.289089599,1.245775299
2.534691467,1.289096056,1.245595412
2.534518215,1.289102518,1.245415697
2.534345138,1.289108987,1.245236151
2.534172234,1.289115462,1.245056772
2.533999501,1.289121943,1.244877558
2.533826936,1.289128431,1.244698505
2.533654538,1.289134925,1.244519613
2.533482303,1.289141426,1.244340878
2.533310231,1.289147933,1.244162298
2.533138318,1.289154448,1.24398387
2.532966562,1.289160969,1.243805593
2.532794962,1.289167497,1.243627464
2.532623514,1.289174033,1.243449481
2.532452216,1.289180575,1.243271642
2.532281068,1.289187124,1.243093944
2.532110065,1.28919368,1.242916385
2.531939206,1.289200242,1.242738964
2.531768489,1.289206812,1.242561677
2.531597912,1.289213388,1.242384524
2.531427473,1.289219971,1.242207502
2.531257169,1.28922656,1.242030609
2.531086998,1.289233156,1.241853842
2.530916959,1.289239757,1.241677201
2.530747048,1.289246365,1.241500683
2.530577265,1.289252978,1.241324287
2.530407607,1.289259597,1.24114801
2.530238073,1.289266222,1.240971851
2.530068659,1.289272851,1.240795808
2.529899365,1.289279485,1.24061988
2.529730188,1.289286124,1.240444064
2.529561127,1.289292768,1.240268359
2.52939218,1.289299415,1.240092764
2.529223344,1.289306066,1.239917277
2.529054618,1.289312721,1.239741897
2.528886001,1.289319379,1.239566622
2.52871749,1.289326039,1.239391451
2.528549084,1.289332702,1.239216382
2.528380781,1.289339367,1.239041414
2.52821258,1.289346034,1.238866546
2.528044479,1.289352702,1.238691777
2.527876476,1.289359371,1.238517105
2.52770857,1.28936604,1.238342529
2.527540759,1.28937271,1.238168049
2.527373042,1.289379379,1.237993664
2.527205418,1.289386047,1.237819371
2.527037885,1.289392714,1.237645171
2.526870442,1.28939938,1.237471063
2.526703088,1.289406043,1.237297045
2.52653582,1.289412703,1.237123117
2.526368639,1.289419361,1.236949278
2.526201543,1.289426014,1.236775528
2.52603453,1.289432664,1.236601866
2.5258676,1.289439309,1.236428291
2.525700751,1.289445949,1.236254802
2.525533983,1.289452583,1.2360814
2.525367295,1.289459212,1.235908083
2.525200685,1.289465833,1.235734852
2.525034153,1.289472447,1.235561706
2.524867698,1.289479054,1.235388644
2.524701319,1.289485652,1.235215667
2.524535015,1.289492242,1.235042774
2.524368786,1.289498822,1.234869965
2.524202631,1.289505392,1.234697239
2.524036549,1.289511951,1.234524598
2.52387054,1.2895185,1.23435204
2.523704603,1.289525037,1.234179566
2.523538738,1.289531562,1.234007175
2.523372943,1.289538074,1.233834869
2.52320722,1.289544573,1.233662646
2.523041566,1.289551059,1.233490508
2.522875983,1.28955753,1.233318454
2.52271047,1.289563986,1.233146484
2.522545025,1.289570426,1.232974599
2.52237965,1.289576851,1.2328028
2.522214344,1.289583259,1.232631086
2.522049107,1.289589649,1.232459458
2.521883939,1.289596022,1.232287916
2.521718839,1.289602377,1.232116462
2.521553808,1.289608713,1.231945095
2.521388846,1.28961503,1.231773816
2.521223952,1.289621327,1.231602625
2.521059128,1.289627604,1.231431524
2.520894372,1.289633859,1.231260512
2.520729685,1.289640094,1.231089592
2.520565068,1.289646306,1.230918762
2.52040052,1.289652495,1.230748025
2.520236042,1.289658662,1.23057738
2.520071635,1.289664805,1.230406829
2.519907298,1.289670925,1.230236373
2.519743031,1.289677019,1.230066012
2.519578836,1.289683089,1.229895747
2.519414713,1.289689134,1.22972558
2.519250662,1.289695152,1.22955551
2.519086684,1.289701144,1.22938554
2.518922779,1.289707109,1.22921567
2.518758948,1.289713047,1.229045901
2.518595192,1.289718957,1.228876235
2.51843151,1.289724839,1.228706672
2.518267905,1.289730692,1.228537213
2.518104376,1.289736516,1.228367859
2.517940924,1.289742311,1.228198612
2.517777549,1.289748076,1.228029473
2.517614254,1.289753811,1.227860443
2.517451038,1.289759515,1.227691523
2.517287902,1.289765188,1.227522714
2.517124848,1.28977083,1.227354018
2.516961875,1.28977644,1.227185435
2.516798986,1.289782018,1.227016968
2.51663618,1.289787564,1.226848616
2.516473458,1.289793077,1.226680382
2.516310823,1.289798557,1.226512266
2.516148274,1.289804003,1.226344271
2.515985812,1.289809416,1.226176396
2.515823439,1.289814795,1.226008644
2.515661156,1.28982014,1.225841016
2.515498964,1.289825451,1.225673513
2.515336863,1.289830727,1.225506136
2.515174854,1.289835968,1.225338886
2.51501294,1.289841174,1.225171766
2.51485112,1.289846345,1.225004776
2.514689396,1.28985148,1.224837917
2.51452777,1.289856579,1.224671191
2.514366241,1.289861643,1.224504599
2.514204812,1.28986667,1.224338142
2.514043483,1.289871661,1.224171822
2.513882256,1.289876616,1.22400564
2.513721131,1.289881535,1.223839597
2.513560111,1.289886417,1.223673694
2.513399195,1.289891262,1.223507933
2.513238385,1.28989607,1.223342315
2.513077683,1.289900842,1.223176841
2.512917089,1.289905576,1.223011512
2.512756604,1.289910274,1.22284633
2.51259623,1.289914934,1.222681296
2.512435969,1.289919558,1.222516411
2.51227582,1.289924144,1.222351676
2.512115785,1.289928693,1.222187092
2.511955866,1.289933205,1.222022661
2.511796064,1.28993768,1.221858383
2.511636378,1.289942118,1.22169426
2.511476812,1.289946519,1.221530293
2.511317366,1.289950883,1.221366483
2.511158041,1.28995521,1.221202831
2.510998837,1.2899595,1.221039338
2.510839757,1.289963753,1.220876004
2.510680802,1.289967969,1.220712832
2.510521972,1.289972149,1.220549822
2.510363268,1.289976293,1.220386975
2.510204692,1.2899804,1.220224292
2.510046245,1.28998447,1.220061774
2.509887927,1.289988505,1.219899422
2.50972974,1.289992503,1.219737236
2.509571685,1.289996466,1.219575218
2.509413762,1.290000394,1.219413368
2.509255973,1.290004285,1.219251688
2.509098319,1.290008142,1.219090177
2.508940801,1.290011964,1.218928837
2.508783419,1.29001575,1.218767668
2.508626174,1.290019502,1.218606672
2.508469068,1.29002322,1.218445848
2.508312102,1.290026904,1.218285198
2.508155275,1.290030553,1.218124722
2.50799859,1.290034169,1.21796442
2.507842046,1.290037752,1.217804294
2.507685645,1.290041302,1.217644343
2.507529388,1.290044819,1.217484569
2.507373274,1.290048303,1.217324972
2.507217306,1.290051755,1.217165551
2.507061484,1.290055175,1.217006309
2.506905807,1.290058563,1.216847244
2.506750278,1.290061921,1.216688357
2.506594897,1.290065247,1.21652965
2.506439664,1.290068542,1.216371121
2.506284579,1.290071808,1.216212772
2.506129645,1.290075043,1.216054602
2.50597486,1.290078248,1.215896612
2.505820227,1.290081425,1.215738802
2.505665744,1.290084572,1.215581172
2.505511413,1.290087691,1.215423722
2.505357234,1.290090782,1.215266452
2.505203208,1.290093845,1.215109363
2.505049334,1.29009688,1.214952454
2.504895614,1.290099889,1.214795726
2.504742048,1.29010287,1.214639178
2.504588636,1.290105826,1.21448281
2.504435378,1.290108755,1.214326623
2.504282275,1.29011166,1.214170615
2.504129326,1.290114539,1.214014788
2.503976533,1.290117393,1.21385914
2.503823895,1.290120223,1.213703672
2.503671413,1.290123029,1.213548384
2.503519086,1.290125812,1.213393274
2.503366915,1.290128572,1.213238344
2.5032149,1.290131309,1.213083592
2.503063041,1.290134023,1.212929018
2.502911338,1.290136716,1.212774621
2.502759791,1.290139388,1.212620403
2.5026084,1.290142039,1.212466361
2.502457165,1.290144669,1.212312496
2.502306085,1.290147279,1.212158807
2.502155162,1.290149869,1.212005293
2.502004395,1.29015244,1.211851955
2.501853783,1.290154992,1.211698791
2.501703326,1.290157526,1.2115458
2.501553025,1.290160041,1.211392984
2.501402878,1.290162539,1.211240339
2.501252887,1.290165019,1.211087867
2.50110305,1.290167483,1.210935567
2.500953367,1.290169931,1.210783436
2.500803838,1.290172362,1.210631476
2.500654463,1.290174778,1.210479685
2.500505241,1.290177178,1.210328063
2.500356172,1.290179564,1.210176608
2.500207256,1.290181936,1.21002532
2.500058491,1.290184293,1.209874198
2.499909878,1.290186637,1.209723242
2.499761417,1.290188967,1.209572449
2.499613106,1.290191285,1.20942182
2.499464945,1.29019359,1.209271354
2.499316933,1.290195884,1.20912105
2.499169071,1.290198165,1.208970906
2.499021357,1.290200435,1.208820922
2.498873792,1.290202694,1.208671097
2.498726373,1.290204943,1.20852143
2.498579101,1.290207181,1.20837192
2.498431975,1.29020941,1.208222565
2.498284994,1.290211628,1.208073366
2.498138159,1.290213838,1.20792432
2.497991467,1.290216039,1.207775428
2.497844918,1.290218231,1.207626687
2.497698512,1.290220415,1.207478097
2.497552247,1.290222591,1.207329656
2.497406124,1.290224759,1.207181365
2.49726014,1.29022692,1.20703322
2.497114297,1.290229074,1.206885223
2.496968591,1.290231221,1.20673737
2.496823024,1.290233362,1.206589662
2.496677593,1.290235497,1.206442097
2.496532299,1.290237625,1.206294674
2.49638714,1.290239749,1.206147391
2.496242115,1.290241866,1.206000249
2.496097224,1.290243979,1.205853245
2.495952466,1.290246087,1.205706379
2.495807839,1.29024819,1.205559649
2.495663343,1.290250289,1.205413054
2.495518977,1.290252384,1.205266593
2.49537474,1.290254474,1.205120266
2.495230631,1.290256561,1.20497407
2.495086649,1.290258645,1.204828005
2.494942794,1.290260725,1.204682069
2.494799063,1.290262802,1.204536262
2.494655457,1.290264875,1.204390582
2.494511975,1.290266947,1.204245028
2.494368614,1.290269015,1.204099599
2.494225375,1.290271081,1.203954294
2.494082257,1.290273144,1.203809112
2.493939258,1.290275206,1.203664052
2.493796377,1.290277265,1.203519112
2.493653614,1.290279323,1.203374291
2.493510967,1.290281378,1.203229589
2.493368437,1.290283432,1.203085005
2.49322602,1.290285484,1.202940536
2.493083717,1.290287535,1.202796183
2.492941527,1.290289584,1.202651943
2.492799449,1.290291632,1.202507817
2.492657481,1.290293678,1.202363803
2.492515623,1.290295724,1.2022199
2.492373874,1.290297768,1.202076106
2.492232233,1.290299811,1.201932422
2.492090698,1.290301853,1.201788845
2.49194927,1.290303894,1.201645376
2.491807946,1.290305934,1.201502012
2.491666726,1.290307973,1.201358754
2.49152561,1.29031001,1.201215599
2.491384595,1.290312047,1.201072548
2.491243682,1.290314083,1.200929599
2.491102869,1.290316118,1.200786751
2.490962156,1.290318152,1.200644004
2.490821541,1.290320185,1.200501356
2.490681024,1.290322216,1.200358808
2.490540604,1.290324247,1.200216357
2.490400279,1.290326276,1.200074003
2.490260049,1.290328305,1.199931745
2.490119914,1.290330332,1.199789583
2.489979872,1.290332357,1.199647515
2.489839923,1.290334381,1.199505541
2.489700065,1.290336404,1.199363661
2.489560298,1.290338425,1.199221873
2.489420621,1.290340444,1.199080177
2.489281034,1.290342462,1.198938572
2.489141535,1.290344478,1.198797057
2.489002124,1.290346491,1.198655633
2.4888628,1.290348503,1.198514297
2.488723562,1.290350512,1.19837305
2.48858441,1.290352519,1.198231891
2.488445343,1.290354524,1.19809082
2.488306361,1.290356526,1.197949835
2.488167461,1.290358525,1.197808936
2.488028645,1.290360521,1.197668124
2.487889911,1.290362514,1.197527397
2.487751259,1.290364504,1.197386755
2.487612688,1.290366491,1.197246197
2.487474197,1.290368474,1.197105723
2.487335786,1.290370453,1.196965333
2.487197455,1.290372429,1.196825026
2.487059202,1.2903744,1.196684802
2.486921028,1.290376368,1.19654466
2.486782931,1.29037833,1.196404601
2.486644912,1.290380289,1.196264624
2.48650697,1.290382242,1.196124728
2.486369104,1.29038419,1.195984913
2.486231314,1.290386134,1.19584518
2.486093599,1.290388071,1.195705528
2.485955959,1.290390003,1.195565956
2.485818395,1.29039193,1.195426465
2.485680904,1.29039385,1.195287054
2.485543488,1.290395764,1.195147723
2.485406145,1.290397672,1.195008473
2.485268876,1.290399573,1.194869302
2.485131679,1.290401467,1.194730212
2.484994556,1.290403355,1.194591201
2.484857504,1.290405234,1.19445227
2.484720526,1.290407107,1.194313419
2.484583619,1.290408971,1.194174648
2.484446784,1.290410828,1.194035956
2.48431002,1.290412676,1.193897344
2.484173329,1.290414516,1.193758812
2.484036708,1.290416347,1.193620361
2.483900158,1.29041817,1.193481989
2.48376368,1.290419983,1.193343697
2.483627273,1.290421787,1.193205486
2.483490936,1.290423582,1.193067355
2.48335467,1.290425366,1.192929304
2.483218475,1.290427141,1.192791334
2.483082351,1.290428905,1.192653445
2.482946297,1.290430659,1.192515638
2.482810314,1.290432403,1.192377911
2.482674402,1.290434135,1.192240267
2.48253856,1.290435856,1.192102704
2.482402789,1.290437566,1.191965223
2.482267089,1.290439264,1.191827824
2.482131459,1.290440951,1.191690509
2.481995901,1.290442625,1.191553276
2.481860414,1.290444288,1.191416126
2.481724998,1.290445938,1.19127906
2.481589653,1.290447575,1.191142078
2.48145438,1.290449199,1.191005181
2.481319178,1.290450811,1.190868368
2.481184049,1.290452409,1.19073164
2.481048991,1.290453993,1.190594998
2.480914005,1.290455564,1.190458441
2.480779092,1.290457121,1.190321971
2.480644252,1.290458664,1.190185588
2.480509484,1.290460193,1.190049291
2.48037479,1.290461707,1.189913083
2.480240169,1.290463207,1.189776962
2.480105622,1.290464692,1.18964093
2.479971149,1.290466162,1.189504987
2.47983675,1.290467616,1.189369133
2.479702425,1.290469056,1.18923337
2.479568176,1.290470479,1.189097696
2.479434002,1.290471888,1.188962114
2.479299903,1.29047328,1.188826623
2.479165881,1.290474656,1.188691224
2.479031935,1.290476017,1.188555918
2.478898065,1.290477361,1.188420704
2.478764273,1.290478688,1.188285584
2.478630558,1.290479999,1.188150559
2.47849692,1.290481293,1.188015627
2.478363361,1.290482571,1.187880791
2.478229881,1.290483831,1.18774605
2.47809648,1.290485074,1.187611406
2.477963158,1.290486301,1.187476858
2.477829917,1.290487509,1.187342407
2.477696755,1.290488701,1.187208054
2.477563675,1.290489875,1.1870738
2.477430675,1.290491031,1.186939644
2.477297757,1.290492169,1.186805588
2.477164922,1.29049329,1.186671632
2.477032169,1.290494393,1.186537776
2.476899499,1.290495478,1.186404021
2.476766913,1.290496544,1.186270368
2.47663441,1.290497593,1.186136817
2.476501992,1.290498623,1.186003369
2.476369659,1.290499635,1.185870024
2.476237411,1.290500629,1.185736782
2.47610525,1.290501605,1.185603645
2.475973174,1.290502562,1.185470612
2.475841185,1.2905035,1.185337685
2.475709284,1.29050442,1.185204863
2.47557747,1.290505322,1.185072148
2.475445745,1.290506205,1.18493954
2.475314108,1.29050707,1.184807038
2.47518256,1.290507916,1.184674645
2.475051103,1.290508743,1.184542359
2.474919735,1.290509552,1.184410183
2.474788457,1.290510342,1.184278115
2.474657271,1.290511114,1.184146158
2.474526177,1.290511867,1.18401431
2.474395174,1.290512601,1.183882573
2.474264263,1.290513317,1.183750946
2.474133446,1.290514015,1.183619431
2.474002722,1.290514694,1.183488028
2.473872091,1.290515354,1.183356737
2.473741555,1.290515996,1.183225559
2.473611114,1.29051662,1.183094493
2.473480767,1.290517226,1.182963541
2.473350516,1.290517813,1.182832703
2.473220361,1.290518382,1.182701979
2.473090302,1.290518933,1.182571369
2.47296034,1.290519466,1.182440874
2.472830474,1.29051998,1.182310494
2.472700707,1.290520477,1.18218023
2.472571037,1.290520956,1.182050081
2.472441465,1.290521418,1.181920048
2.472311993,1.290521861,1.181790131
2.472182619,1.290522287,1.181660331
2.472053344,1.290522696,1.181530648
2.471924169,1.290523087,1.181401082
2.471795094,1.290523461,1.181271633
2.471666119,1.290523818,1.181142301
2.471537245,1.290524158,1.181013088
2.471408472,1.290524481,1.180883992
2.4712798,1.290524787,1.180755014
2.47115123,1.290525076,1.180626154
2.471022761,1.290525349,1.180497413
2.470894395,1.290525605,1.18036879
2.470766131,1.290525845,1.180240286
2.470637969,1.290526069,1.1801119
2.470509911,1.290526277,1.179983633
2.470381955,1.290526469,1.179855486
2.470254103,1.290526646,1.179727457
2.470126354,1.290526806,1.179599547
2.469998708,1.290526952,1.179471757
2.469871167,1.290527082,1.179344085
2.46974373,1.290527197,1.179216533
2.469616396,1.290527297,1.179089099
2.469489168,1.290527382,1.178961785
2.469362043,1.290527453,1.17883459
2.469235023,1.290527509,1.178707514
2.469108108,1.290527551,1.178580557
2.468981298,1.290527579,1.178453719
2.468854593,1.290527593,1.178327
2.468727992,1.290527593,1.178200399
2.468601497,1.29052758,1.178073917
2.468475107,1.290527553,1.177947554
2.468348822,1.290527513,1.177821309
2.468222642,1.29052746,1.177695182
2.468096567,1.290527394,1.177569173
2.467970598,1.290527315,1.177443283
2.467844734,1.290527224,1.17731751
2.467718975,1.290527121,1.177191854
2.467593321,1.290527005,1.177066316
2.467467773,1.290526878,1.176940895
2.467342329,1.290526739,1.17681559
2.467216991,1.290526588,1.176690403
2.467091757,1.290526426,1.176565331
2.466966629,1.290526253,1.176440376
2.466841605,1.290526068,1.176315537
2.466716686,1.290525873,1.176190813
2.466591871,1.290525668,1.176066204
2.466467161,1.290525452,1.17594171
2.466342555,1.290525225,1.17581733
2.466218054,1.290524989,1.175693065
2.466093656,1.290524743,1.175568913
2.465969362,1.290524487,1.175444875
2.465845172,1.290524222,1.175320951
2.465721085,1.290523947,1.175197138
2.465597102,1.290523663,1.175073438
2.465473221,1.290523371,1.174949851
2.465349443,1.290523069,1.174826374
2.465225768,1.290522759,1.174703009
2.465102195,1.290522441,1.174579754
2.464978724,1.290522114,1.17445661
2.464855355,1.29052178,1.174333575
2.464732087,1.290521438,1.17421065
2.464608921,1.290521088,1.174087833
2.464485855,1.29052073,1.173965125
2.46436289,1.290520365,1.173842525
2.464240026,1.290519994,1.173720032
2.464117261,1.290519615,1.173597646
2.463994596,1.290519229,1.173475367
2.46387203,1.290518837,1.173353194
2.463749564,1.290518438,1.173231126
2.463627196,1.290518033,1.173109163
2.463504926,1.290517622,1.172987304
2.463382754,1.290517205,1.172865549
2.463260679,1.290516782,1.172743898
2.463138702,1.290516353,1.172622349
2.463016821,1.290515919,1.172500902
2.462895037,1.290515479,1.172379558
2.462773349,1.290515034,1.172258314
2.462651756,1.290514585,1.172137171
2.462530258,1.29051413,1.172016129
2.462408855,1.29051367,1.171895185
2.462287546,1.290513206,1.171774341
2.462166332,1.290512737,1.171653595
2.46204521,1.290512263,1.171532947
2.461924182,1.290511786,1.171412396
2.461803245,1.290511304,1.171291942
2.461682401,1.290510818,1.171171583
2.461561649,1.290510328,1.171051321
2.461440988,1.290509835,1.170931153
2.461320417,1.290509337,1.17081108
2.461199937,1.290508836,1.170691101
2.461079546,1.290508332,1.170571215
2.460959245,1.290507824,1.170451421
2.460839033,1.290507313,1.17033172
2.460718909,1.290506798,1.17021211
2.460598872,1.290506281,1.170092592
2.460478923,1.29050576,1.169973163
2.460359061,1.290505236,1.169853825
2.460239286,1.29050471,1.169734576
2.460119596,1.29050418,1.169615416
2.459999992,1.290503648,1.169496344
2.459880473,1.290503114,1.169377359
2.459761038,1.290502576,1.169258462
2.459641687,1.290502036,1.169139651
2.45952242,1.290501494,1.169020926
2.459403236,1.290500949,1.168902287
2.459284134,1.290500402,1.168783732
2.459165115,1.290499852,1.168665262
2.459046177,1.2904993,1.168546876
2.45892732,1.290498746,1.168428573
2.458808543,1.29049819,1.168310353
2.458689847,1.290497631,1.168192216
2.458571231,1.290497071,1.16807416
2.458452694,1.290496508,1.167956186
2.458334235,1.290495943,1.167838292
2.458215855,1.290495376,1.167720479
2.458097553,1.290494807,1.167602746
2.457979327,1.290494236,1.167485092
2.457861179,1.290493663,1.167367517
2.457743107,1.290493087,1.16725002
2.457625112,1.29049251,1.167132602
2.457507191,1.290491931,1.167015261
2.457389346,1.290491349,1.166897997
2.457271576,1.290490766,1.16678081
2.457153879,1.29049018,1.166663699
2.457036257,1.290489592,1.166546664
2.456918708,1.290489003,1.166429705
2.456801231,1.290488411,1.166312821
2.456683828,1.290487817,1.166196011
2.456566496,1.29048722,1.166079276
2.456449236,1.290486622,1.165962614
2.456332048,1.290486021,1.165846027
2.45621493,1.290485418,1.165729512
2.456097883,1.290484813,1.16561307
2.455980907,1.290484205,1.165496701
2.455864,1.290483595,1.165380404
2.455747162,1.290482983,1.165264179
2.455630394,1.290482367,1.165148026
2.455513694,1.29048175,1.165031944
2.455397062,1.29048113,1.164915933
2.455280499,1.290480507,1.164799992
2.455164003,1.290479881,1.164684123
2.455047575,1.290479252,1.164568323
2.454931214,1.290478621,1.164452593
2.45481492,1.290477987,1.164336933
2.454698692,1.290477349,1.164221342
2.45458253,1.290476709,1.164105821
2.454466434,1.290476066,1.163990369
2.454350404,1.290475419,1.163874985
2.454234439,1.290474769,1.16375967
2.454118539,1.290474115,1.163644424
2.454002704,1.290473458,1.163529246
2.453886934,1.290472798,1.163414136
2.453771228,1.290472134,1.163299094
2.453655586,1.290471466,1.16318412
2.453540008,1.290470794,1.163069214
2.453424493,1.290470118,1.162954375
2.453309043,1.290469439,1.162839604
2.453193655,1.290468755,1.1627249
2.45307833,1.290468067,1.162610263
2.452963069,1.290467375,1.162495694
2.45284787,1.290466679,1.162381191
2.452732734,1.290465977,1.162266756
2.45261766,1.290465272,1.162152388
2.452502648,1.290464562,1.162038087
2.452387699,1.290463846,1.161923852
2.452272811,1.290463126,1.161809685
2.452157986,1.290462401,1.161695584
2.452043222,1.290461671,1.16158155
2.45192852,1.290460936,1.161467583
2.451813879,1.290460196,1.161353683
2.4516993,1.29045945,1.16123985
2.451584782,1.290458698,1.161126084
2.451470326,1.290457941,1.161012385
2.451355931,1.290457178,1.160898753
2.451241597,1.29045641,1.160785188
2.451127325,1.290455635,1.16067169
2.451013113,1.290454854,1.160558259
2.450898963,1.290454067,1.160444895
2.450784873,1.290453274,1.160331599
2.450670845,1.290452475,1.16021837
2.450556878,1.290451669,1.160105209
2.450442972,1.290450857,1.159992115
2.450329127,1.290450038,1.159879089
2.450215343,1.290449212,1.159766131
2.45010162,1.290448379,1.159653241
2.449987959,1.290447539,1.159540419
2.449874358,1.290446692,1.159427666
2.449760819,1.290445838,1.159314981
2.449647341,1.290444977,1.159202364
2.449533924,1.290444108,1.159089816
2.449420569,1.290443232,1.158977337
2.449307275,1.290442348,1.158864927
2.449194043,1.290441457,1.158752586
2.449080872,1.290440558,1.158640315
2.448967764,1.29043965,1.158528113
2.448854716,1.290438735,1.158415981
2.448741731,1.290437812,1.158303919
2.448628808,1.290436881,1.158191927
2.448515947,1.290435941,1.158080006
2.448403148,1.290434993,1.157968155
2.448290412,1.290434037,1.157856375
2.448177738,1.290433072,1.157744666
2.448065127,1.290432099,1.157633028
2.447952578,1.290431116,1.157521462
2.447840093,1.290430126,1.157409967
2.44772767,1.290429126,1.157298545
2.447615311,1.290428117,1.157187194
2.447503015,1.2904271,1.157075916
2.447390783,1.290426073,1.15696471
2.447278615,1.290425037,1.156853577
2.44716651,1.290423992,1.156742518
2.447054469,1.290422938,1.156631531
2.446942493,1.290421874,1.156520618
2.446830581,1.290420801,1.156409779
2.446718733,1.290419719,1.156299014
2.446606951,1.290418627,1.156188324
2.446495233,1.290417525,1.156077708
2.44638358,1.290416414,1.155967166
2.446271993,1.290415293,1.1558567
2.446160471,1.290414163,1.155746309
2.446049016,1.290413022,1.155635993
2.445937626,1.290411872,1.155525753
2.445826302,1.290410712,1.155415589
2.445715044,1.290409542,1.155305502
2.445603853,1.290408362,1.155195491
2.445492729,1.290407172,1.155085557
2.445381672,1.290405972,1.154975699
2.445270681,1.290404762,1.154865919
2.445159759,1.290403542,1.154756216
2.445048904,1.290402312,1.154646591
2.444938116,1.290401072,1.154537044
2.444827397,1.290399821,1.154427575
2.444716745,1.290398561,1.154318185
2.444606163,1.29039729,1.154208873
2.444495648,1.290396009,1.15409964
2.444385203,1.290394717,1.153990486
2.444274827,1.290393416,1.153881411
2.444164519,1.290392104,1.153772416
2.444054282,1.290390782,1.1536635
2.443944114,1.290389449,1.153554664
2.443834015,1.290388107,1.153445909
2.443723987,1.290386754,1.153337233
2.443614029,1.290385391,1.153228638
2.443504142,1.290384018,1.153120124
2.443394325,1.290382634,1.153011691
2.443284579,1.29038124,1.152903339
2.443174904,1.290379836,1.152795068
2.4430653,1.290378422,1.152686878
