SO2,CO,NO2,SO4
6.181459363,6.636361427,7.130130315,7.637918091
6.159450273,6.612270552,7.103616475,7.608411308
6.137528746,6.58824203,7.077132977,7.578897309
6.115696706,6.564278969,7.050684481,7.549382798
6.093955995,6.540384377,7.024275519,7.519874313
6.072308375,6.516561156,6.99791049,7.490378225
6.05075553,6.49281211,6.971593665,7.460900738
6.029299067,6.469139941,6.945329187,7.43144789
6.007940519,6.445547251,6.91912107,7.402025555
5.986681342,6.422036548,6.892973204,7.372639441
5.965522925,6.398610241,6.866889354,7.343295095
5.944466584,6.375270649,6.84087316,7.3139979
5.923513565,6.352019994,6.814928142,7.284753077
5.902665052,6.328860411,6.789057698,7.255565689
5.881922159,6.305793943,6.763265109,7.22644064
5.861285938,6.282822548,6.737553537,7.197382677
5.840757381,6.259948095,6.711926028,7.168396392
5.820337419,6.237172373,6.686385517,7.139486223
5.800026922,6.214497085,6.660934822,7.110656456
5.779826708,6.191923855,6.635576656,7.081911227
5.759737536,6.169454229,6.610313618,7.053254524
5.739760115,6.147089674,6.585148205,7.02469019
5.7198951,6.124831583,6.560082806,6.996221922
5.700143098,6.102681275,6.535119708,6.967853275
5.680504667,6.08064,6.510261097,6.939587668
5.660980319,6.058708934,6.48550906,6.911428377
5.641570521,6.036889189,6.460865588,6.883378546
5.622275698,6.015181809,6.436332576,6.855441186
5.603096231,5.993587775,6.411911825,6.827619176
5.584032465,5.972108004,6.387605048,6.799915267
5.565084705,5.950743354,6.363413867,6.772332086
5.546253218,5.929494626,6.339339818,6.744872134
5.52753824,5.90836256,6.315384353,6.717537792
5.508939972,5.887347846,6.291548841,6.690331324
5.490458581,5.866451117,6.26783457,6.663254877
5.472094208,5.845672958,6.244242753,6.636310484
5.453846963,5.825013903,6.220774522,6.609500068
5.43571693,5.804474438,6.19743094,6.582825444
5.417704166,5.784055005,6.174212996,6.556288321
5.399808706,5.763756001,6.151121608,6.529890306
5.382030562,5.743577782,6.128157629,6.503632903
5.364369723,5.723520662,6.105321847,6.477517522
5.346826161,5.703584917,6.082614984,6.451545474
5.329399827,5.683770787,6.060037703,6.425717981
5.312090656,5.664078476,6.037590607,6.400036171
5.294898569,5.644508155,6.015274244,6.374501089
5.277823469,5.625059964,5.993089105,6.349113691
5.260865248,5.60573401,5.971035629,6.323874854
5.244023786,5.586530374,5.949114205,6.298785374
5.227298951,5.56744911,5.927325172,6.27384597
5.210690602,5.548490246,5.905668825,6.249057286
5.19419859,5.529653785,5.88414541,6.224419896
5.177822758,5.51093971,5.862755135,6.199934303
5.161562941,5.492347982,5.841498164,6.175600943
5.145418971,5.473878542,5.820374624,6.151420188
5.129390674,5.455531314,5.799384605,6.127392348
5.113477873,5.437306205,5.77852816,6.103517673
5.097680387,5.419203107,5.757805312,6.079796358
5.081998036,5.401221897,5.737216051,6.05622854
5.066430635,5.383362441,5.716760337,6.032814307
5.050978003,5.365624593,5.696438104,6.009553694
5.035639956,5.348008196,5.676249257,5.986446691
5.020416314,5.330513085,5.65619368,5.963493242
5.005306896,5.313139085,5.636271232,5.940693247
4.990311526,5.295886018,5.616481752,5.918046566
4.975430031,5.278753698,5.596825059,5.89555302
4.96066224,5.261741932,5.577300955,5.873212393
4.946007987,5.244850528,5.557909225,5.851024437
4.931467111,5.228079288,5.538649638,5.828988869
4.917039456,5.211428013,5.519521951,5.807105377
4.902724872,5.194896502,5.500525909,5.785373621
4.888523214,5.178484554,5.481661244,5.763793235
4.874434343,5.162191971,5.462927682,5.742363828
4.860458128,5.146018553,5.444324939,5.721084987
4.846594443,5.129964104,5.425852722,5.699956279
4.832843173,5.114028429,5.407510737,5.678977252
4.819204204,5.098211337,5.389298681,5.658147435
4.805677436,5.082512642,5.371216249,5.637466346
4.792262772,5.066932161,5.353263134,5.616933486
4.778960126,5.051469715,5.335439027,5.596548346
4.765769416,5.036125132,5.317743618,5.576310405
4.752690573,5.020898245,5.300176599,5.556219134
4.739723532,5.005788894,5.282737662,5.536273997
4.726868237,4.990796923,5.265426501,5.516474452
4.714124641,4.975922187,5.248242813,5.496819951
4.701492704,4.961164544,5.231186298,5.477309946
4.688972395,4.946523862,5.214256661,5.457943884
4.676563689,4.932000014,5.197453613,5.438721212
4.66426657,4.917592883,5.180776869,5.419641378
4.652081031,4.903302359,5.16422615,5.400703831
4.64000707,4.889128341,5.147801183,5.381908024
4.628044693,4.875070733,5.131501705,5.363253411
4.616193914,4.861129452,5.115327457,5.344739454
4.604454754,4.847304418,5.09927819,5.326365618
4.592827241,4.833595564,5.083353663,5.308131374
4.581311409,4.820002827,5.067553643,5.290036203
4.569907298,4.806526155,5.051877906,5.272079592
4.558614956,4.793165504,5.036326238,5.254261036
4.547434436,4.779920835,5.020898431,5.236580041
4.536365796,4.766792121,5.005594292,5.219036121
4.5254091,4.75377934,4.990413632,5.201628802
4.51456442,4.740882479,4.975356275,5.184357622
4.503831828,4.728101531,4.960422055,5.167222127
4.493211404,4.715436498,4.945610813,5.150221877
4.482703234,4.702887389,4.930922402,5.133356445
4.472307404,4.690454219,4.916356685,5.116625415
4.462024007,4.67813701,4.901913533,5.100028384
4.451853139,4.665935791,4.887592828,5.083564963
4.441794901,4.653850597,4.873394462,5.067234775
4.431849393,4.641881468,4.859318335,5.051037458
4.422016723,4.630028453,4.845364358,5.034972661
4.412296998,4.618291602,4.831532449,5.019040048
4.40269033,4.606670974,4.817822536,5.003239299
4.393196832,4.595166631,4.804234558,4.987570103
4.383816618,4.583778641,4.790768459,4.972032165
4.374549806,4.572507075,4.777424193,4.956625205
4.365396514,4.56135201,4.764201723,4.941348954
4.356356862,4.550313527,4.751101018,4.926203156
4.34743097,4.539391708,4.738122057,4.911187572
4.33861896,4.52858664,4.725264824,4.896301971
4.329920954,4.517898415,4.712529311,4.881546138
4.321337075,4.507327126,4.699915517,4.86691987
4.312867446,4.496872868,4.687423447,4.852422976
4.304512189,4.486535739,4.675053113,4.838055277
4.296271427,4.47631584,4.662804532,4.823816606
4.288145284,4.466213273,4.650677728,4.809706807
4.280133881,4.456228142,4.638672728,4.795725736
4.27223734,4.446360552,4.626789565,4.78187326
4.264455781,4.436610608,4.615028278,4.768149256
4.256789325,4.42697842,4.603388909,4.75455361
4.249238091,4.417464094,4.591871504,4.74108622
4.241802197,4.408067739,4.580476113,4.727746992
4.234481759,4.398789463,4.569202789,4.714535841
4.227276894,4.389629376,4.55805159,4.701452692
4.220187715,4.380587587,4.547022575,4.688497478
4.213214335,4.371664203,4.536115806,4.675670138
4.206356865,4.362859334,4.525331348,4.662970621
4.199615416,4.354173086,4.514669267,4.650398881
4.192990095,4.345605567,4.504129632,4.637954882
4.186481008,4.337156882,4.493712511,4.62563859
4.18008826,4.328827138,4.483417978,4.61344998
4.173811955,4.320616437,4.473246103,4.601389032
4.167652193,4.312524882,4.46319696,4.589455732
4.161609074,4.304552576,4.453270622,4.577650068
4.155682696,4.296699618,4.443467164,4.565972036
4.149873155,4.288966106,4.43378666,4.554421635
4.144180546,4.281352138,4.424229184,4.542998867
4.13860496,4.273857809,4.41479481,4.531703738
4.133146488,4.266483213,4.405483611,4.520536257
4.127805221,4.259228442,4.396295662,4.509496436
4.122581245,4.252093586,4.387231035,4.498584291
4.117474647,4.245078734,4.378289801,4.487799837
4.112485511,4.238183973,4.369472032,4.477143094
4.107613921,4.231409388,4.360777797,4.466614081
4.102859957,4.224755061,4.352207166,4.456212822
4.0982237,4.218221074,4.343760205,4.445939339
4.09370523,4.211807506,4.33543698,4.435793656
4.089304623,4.205514436,4.327237558,4.425775798
4.085021958,4.19934194,4.319162,4.415885789
4.080857308,4.193290091,4.31121037,4.406123657
4.07681075,4.187358962,4.303382726,4.396489425
4.072882357,4.181548624,4.295679129,4.38698312
4.069072201,4.175859147,4.288099634,4.377604766
4.065380356,4.170290598,4.280644298,4.36835439
4.061806893,4.164843045,4.273313173,4.359232014
4.058351884,4.15951655,4.266106313,4.350237663
4.055015398,4.15431118,4.259023768,4.34137136
4.051797508,4.149226995,4.252065586,4.332633127
4.048698283,4.144264057,4.245231814,4.324022985
4.045717794,4.139422426,4.238522499,4.315540954
4.042856111,4.134702161,4.231937684,4.307187052
4.040113304,4.130103321,4.225477412,4.298961298
4.037489446,4.125625963,4.219141725,4.290863708
4.034984606,4.121270143,4.212930661,4.282894298
4.032598857,4.117035918,4.206844259,4.275053081
4.030332271,4.112923343,4.200882556,4.267340071
4.028184922,4.108932473,4.195045588,4.259755278
4.026156882,4.105063364,4.189333391,4.252298713
4.024248227,4.101316069,4.183745997,4.244970385
4.022459033,4.097690644,4.17828344,4.237770301
4.020789377,4.094187144,4.172945752,4.230698468
4.019239337,4.090805622,4.167732963,4.223754892
4.017808993,4.087546134,4.162645105,4.216939575
4.016498426,4.084408736,4.157682207,4.210252522
4.01530772,4.081393483,4.152844299,4.203693734
4.014236958,4.078500433,4.148131411,4.197263213
4.013286228,4.075729642,4.143543571,4.190960958
4.012455618,4.073081169,4.139080808,4.184786968
4.011745218,4.070555073,4.134743152,4.178741244
4.01115512,4.068151414,4.130530631,4.172823782
4.010685421,4.065870253,4.126443274,4.16703458
4.010336217,4.063711655,4.122481112,4.161373635
4.010107607,4.061675682,4.118644174,4.155840945
4.009999695,4.059762401,4.114932491,4.150436505
4.010012584,4.05797188,4.111346096,4.145160312
4.010146384,4.056304187,4.107885019,4.140012363
4.010401203,4.054759395,4.104549295,4.134992653
4.010777156,4.053337576,4.101338958,4.130101181
4.011274359,4.052038805,4.098254045,4.125337944
4.011892932,4.050863161,4.095294591,4.120702938
4.012632996,4.049810723,4.092460636,4.116196163
4.01349468,4.048881575,4.08975222,4.111817618
4.01447811,4.0480758,4.087169384,4.107567302
4.015583421,4.047393487,4.084712174,4.103445218
4.016810749,4.046834727,4.082380635,4.099451367
4.018160232,4.046399612,4.080174814,4.095585752
4.019632016,4.046088238,4.078094762,4.09184838
4.021226245,4.045900706,4.076140532,4.088239256
4.022943073,4.045837117,4.074312178,4.084758389
4.024782652,4.045897578,4.072609759,4.081405789
4.026745141,4.046082197,4.071033334,4.078181468
4.028830703,4.046391087,4.069582967,4.075085441
4.031039503,4.046824363,4.068258724,4.072117724
4.033371713,4.047382146,4.067060675,4.069278336
4.035827506,4.048064558,4.06598889,4.066567299
4.038407061,4.048871726,4.065043447,4.063984636
4.04111056,4.04980378,4.064224423,4.061530374
4.04393819,4.050860855,4.063531902,4.059204544
4.046890141,4.05204309,4.06296597,4.057007178
4.049966609,4.053350626,4.062526714,4.054938312
4.053167792,4.05478361,4.062214231,4.052997986
4.056493895,4.056342194,4.062028616,4.051186243
4.059945123,4.058026529,4.061969969,4.049503127
4.063521691,4.059836776,4.062038398,4.047948691
4.067223813,4.061773098,4.06223401,4.046522987
4.07105171,4.063835662,4.06255692,4.045226073
4.075005607,4.066024639,4.063007245,4.044058011
4.079085733,4.068340206,4.063585106,4.043018867
4.083292321,4.070782543,4.064290631,4.04210871
4.087625608,4.073351834,4.06512395,4.041327615
4.092085836,4.07604827,4.066085198,4.040675661
4.096673252,4.078872042,4.067174516,4.040152931
4.101388104,4.08182335,4.068392048,4.039759513
4.106230648,4.084902396,4.069737944,4.0394955
4.111201142,4.088109387,4.071212357,4.03936099
4.116299847,4.091444536,4.072815447,4.039356084
4.121527031,4.094908057,4.074547378,4.039480891
4.126882964,4.098500172,4.076408317,4.039735523
4.132367921,4.102221107,4.07839844,4.040120097
4.137982179,4.10607109,4.080517925,4.040634738
4.143726021,4.110050356,4.082766954,4.041279573
4.149599733,4.114159144,4.085145718,4.042054736
4.155603604,4.118397697,4.08765441,4.042960366
4.161737927,4.122766262,4.090293229,4.043996608
4.168003,4.127265093,4.093062379,4.045163612
4.174399122,4.131894444,4.09596207,4.046461535
4.180926597,4.136654578,4.098992514,4.047890538
4.187585732,4.141545758,4.102153933,4.049450788
4.194376837,4.146568255,4.105446551,4.05114246
4.201300225,4.151722342,4.108870597,4.052965732
4.208356212,4.157008296,4.112426308,4.05492079
4.215545117,4.1624264,4.116113921,4.057007824
4.222867262,4.16797694,4.119933685,4.059227032
4.23032297,4.173660205,4.123885847,4.061578617
4.237912568,4.179476489,4.127970665,4.064062788
4.245636386,4.18542609,4.132188399,4.06667976
4.253494755,4.191509308,4.136539314,4.069429755
4.261488007,4.197726449,4.141023681,4.072313
4.269616478,4.204077822,4.145641776,4.075329729
4.277880504,4.210563738,4.150393879,4.078480182
4.286280423,4.217184513,4.155280277,4.081764604
4.294816576,4.223940464,4.160301259,4.085183248
4.303489302,4.230831915,4.165457121,4.088736372
4.312298943,4.237859189,4.170748162,4.09242424
4.321245843,4.245022613,4.176174688,4.096247123
4.330330342,4.252322519,4.181737007,4.100205298
4.339552786,4.259759239,4.187435434,4.104299048
4.348913517,4.267333109,4.193270286,4.10852866
4.358412879,4.275044465,4.199241886,4.112894432
4.368051214,4.282893648,4.205350561,4.117396663
4.377828864,4.290880999,4.211596643,4.12203566
4.387746172,4.299006862,4.217980465,4.126811737
4.397803477,4.307271583,4.224502368,4.131725213
4.408001118,4.315675507,4.231162694,4.136776412
4.418339432,4.324218983,4.23796179,4.141965665
4.428818754,4.332902359,4.244900007,4.14729331
4.439439418,4.341725985,4.251977699,4.152759687
4.450201753,4.350690211,4.259195221,4.158365145
4.461106087,4.359795389,4.266552937,4.164110037
4.472152744,4.369041869,4.274051207,4.169994723
4.483342045,4.378430002,4.2816904,4.176019566
4.494674306,4.387960138,4.289470885,4.182184936
4.506149839,4.397632628,4.297393033,4.188491209
4.517768953,4.40744782,4.305457218,4.194938764
4.529531949,4.417406063,4.313663818,4.201527987
4.541439126,4.427507702,4.32201321,4.208259267
4.553490774,4.437753084,4.330505775,4.215133
4.565687178,4.44814255,4.339141895,4.222149585
4.578028618,4.458676442,4.347921954,4.229309426
4.590515365,4.469355098,4.356846335,4.236612933
4.603147682,4.480178852,4.365915426,4.244060517
4.615925825,4.491148037,4.375129613,4.251652596
4.628850041,4.50226298,4.384489282,4.259389592
4.64192057,4.513524005,4.39399482,4.267271928
4.65513764,4.524931433,4.403646615,4.275300034
4.668501469,4.536485579,4.413445054,4.283474341
4.682012267,4.548186752,4.423390524,4.291795286
4.695670232,4.560035257,4.433483409,4.300263306
4.709475548,4.572031392,4.443724094,4.308878843
4.72342839,4.58417545,4.454112962,4.317642341
4.737528918,4.596467715,4.464650395,4.326554246
4.751777282,4.608908466,4.475336771,4.335615009
4.766173614,4.621497973,4.486172468,4.34482508
4.780718034,4.634236498,4.497157859,4.354184911
4.795410647,4.647124294,4.508293315,4.363694957
4.81025154,4.660161606,4.519579202,4.373355674
4.825240787,4.673348668,4.531015886,4.383167519
4.840378441,4.686685704,4.542603725,4.393130949
4.855664541,4.700172929,4.554343072,4.403246422
4.871099105,4.713810544,4.566234279,4.413514397
4.886682132,4.727598739,4.578277687,4.423935332
4.902413603,4.741537694,4.590473637,4.434509684
4.918293475,4.755627572,4.602822458,4.445237911
4.934321687,4.769868525,4.615324475,4.456120468
4.950498154,4.78426069,4.627980006,4.46715781
4.966822767,4.79880419,4.64078936,4.47835039
4.983295396,4.81349913,4.653752839,4.489698659
4.999915884,4.828345602,4.666870734,4.501203063
5.016684049,4.843343678,4.680143327,4.512864049
5.033599683,4.858493415,4.693570893,4.524682058
5.050662552,4.873794851,4.707153694,4.536657529
5.067872391,4.889248004,4.72089198,4.548790894
5.085228908,4.904852872,4.734785991,4.561082584
5.102731781,4.920609435,4.748835955,4.573533023
5.120380658,4.93651765,4.763042087,4.586142628
5.138175152,4.952577451,4.777404586,4.598911813
5.156114848,4.96878875,4.791923641,4.611840984
5.174199292,4.985151438,4.806599424,4.624930539
5.192428001,5.001665376,4.82143209,4.63818087
5.210800452,5.018330405,4.83642178,4.651592361
5.229316086,5.035146336,4.851568618,4.665165385
5.247974308,5.052112955,4.866872709,4.678900308
5.266774484,5.06923002,4.882334142,4.692797487
5.285715937,5.086497258,4.897952983,4.706857265
5.304797955,5.103914368,4.913729283,4.721079977
5.324019777,5.121481019,4.929663068,4.735465945
5.343380606,5.139196846,4.945754345,4.750015479
5.362879595,5.157061453,4.962003098,4.764728876
5.382515855,5.175074409,4.978409287,4.77960642
5.402288449,5.19323525,4.994972849,4.794648379
5.422196395,5.211543475,5.011693696,4.809855006
5.44223866,5.229998546,5.028571714,4.82522654
5.462414162,5.248599889,5.045606762,4.840763202
5.482721767,5.267346888,5.062798672,4.856465195
5.50316029,5.286238891,5.080147246,4.872332705
5.523728494,5.305275202,5.097652259,4.888365898
5.544425085,5.324455085,5.115313452,4.904564922
5.565248714,5.343777758,5.133130537,4.920929901
5.586197976,5.363242397,5.151103193,4.937460941
5.607271409,5.382848133,5.169231065,4.954158122
5.628467489,5.402594047,5.187513763,4.971021504
5.649784634,5.422479177,5.205950862,4.988051121
5.671221199,5.442502508,5.2245419,5.00524698
5.692775477,5.462662977,5.243286377,5.022609065
5.714445698,5.482959469,5.262183754,5.040137331
5.736230025,5.503390816,5.281233452,5.057831705
5.758126557,5.523955798,5.300434849,5.075692085
5.780133323,5.544653138,5.319787284,5.093718337
5.802248286,5.565481505,5.339290049,5.111910298
5.824469338,5.586439509,5.358942393,5.130267771
5.846794301,5.607525703,5.378743518,5.148790526
5.869220923,5.628738578,5.39869258,5.167478297
5.891746883,5.650076567,5.418788685,5.186330784
5.914369781,5.671538038,5.43903089,5.205347647
5.937087147,5.693121297,5.459418202,5.224528511
5.959896432,5.714824587,5.479949573,5.24387296
5.982795009,5.736646081,5.500623904,5.263380536
6.005780176,5.758583889,5.52144004,5.283050741
6.028849148,5.780636052,5.542396771,5.302883032
6.051999064,5.802800539,5.563492828,5.322876822
6.07522698,5.825075252,5.584726883,5.34303148
6.09852987,5.847458019,5.606097551,5.363346323
6.121904626,5.869946596,5.627603382,5.383820625
6.145348058,5.892538665,5.649242866,5.404453605
6.16885689,5.915231832,5.671014426,5.425244435
6.192427761,5.938023628,5.692916424,5.44619223
6.216057227,5.960911506,5.714947151,5.467296055
6.239741756,5.983892842,5.737104832,5.488554916
6.26347773,6.006964929,5.759387623,5.509967763
6.287261445,6.030124985,5.781793609,5.531533489
6.311089108,6.053370142,5.804320803,5.553250925
6.334956838,6.076697452,5.826967144,5.575118841
6.358860669,6.100103884,5.849730497,5.597135945
6.382796542,6.123586322,5.872608652,5.619300878
6.406760315,6.147141565,5.895599322,5.641612219
6.430747752,6.170766328,5.918700139,5.664068477
6.454754531,6.194457237,5.941908659,5.68666809
6.478776243,6.218210834,5.965222354,5.70940943
6.502808387,6.242023572,5.988638617,5.732290794
6.526846378,6.265891814,6.012154755,5.755310405
6.550885539,6.289811837,6.035767994,5.778466412
6.574921107,6.313779826,6.059475471,5.801756888
6.598948235,6.33779188,6.083274239,5.825179826
6.622961985,6.361844003,6.107161262,5.848733141
6.646957335,6.385932114,6.131133417,5.872414665
6.67092918,6.410052037,6.15518749,5.896222148
6.694872329,6.434199508,6.179320178,5.920153257
6.718781508,6.458370171,6.203528083,5.94420557
6.742651362,6.482559579,6.227807721,5.968376582
6.766476454,6.506763197,6.252155508,5.992663695
6.790251269,6.530976396,6.276567773,6.017064225
6.813970213,6.555194459,6.301040745,6.041575394
6.837627616,6.579412579,6.32557056,6.066194332
6.861217733,6.60362586,6.35015326,6.090918073
6.884734747,6.627829314,6.374784789,6.115743559
6.908172769,6.65201787,6.399460995,6.140667632
6.931525841,6.676186367,6.424177628,6.165687037
6.954787938,6.700329555,6.448930343,6.190798421
6.977952972,6.724442104,6.473714696,6.215998328
7.001014792,6.748518595,6.498526145,6.241283202
7.023967185,6.772553527,6.523360051,6.266649385
7.046803886,6.796541317,6.54821168,6.292093114
7.069518571,6.820476303,6.573076196,6.317610522
7.092104868,6.844352741,6.597948669,6.343197636
7.114556356,6.868164812,6.622824071,6.368850378
7.136866569,6.891906621,6.647697279,6.394564561
7.159028998,6.915572199,6.672563072,6.420335892
7.181037099,6.939155504,6.697416136,6.446159968
7.20288429,6.962650427,6.722251061,6.472032279
7.224563961,6.986050791,6.747062344,6.497948205
7.246069471,7.009350353,6.771844389,6.523903013
7.267394161,7.032542809,6.79659151,6.549891866
7.288531348,7.055621796,6.821297929,6.575909811
7.309474337,7.078580892,6.845957781,6.601951788
7.33021642,7.101413624,6.870565111,6.628012627
7.350750886,7.124113468,6.89511388,6.654087046
7.371071019,7.146673849,6.919597966,6.680169653
7.391170107,7.169088153,6.944011163,6.706254948
7.411041446,7.191349722,6.968347185,6.732337322
7.430678343,7.213451862,6.99259967,6.758411056
7.450074122,7.235387846,7.016762179,6.784470324
7.469222131,7.257150918,7.040828198,6.810509194
7.488115743,7.278734294,7.064791147,6.836521627
7.506748365,7.300131173,7.088644374,6.862501478
7.525113439,7.321334733,7.112381164,6.888442502
7.543204452,7.342338142,7.13599474,6.91433835
7.561014937,7.363134558,7.159478265,6.940182571
7.578538482,7.383717136,7.182824848,6.965968617
7.595768732,7.404079032,7.206027546,6.991689844
7.612699397,7.424213408,7.229079367,7.01733951
7.629324256,7.444113436,7.251973275,7.042910785
7.645637163,7.463772304,7.274702191,7.068396743
7.661632052,7.483183222,7.297259004,7.093790376
7.677302943,7.502339424,7.319636566,7.119084586
7.692643948,7.521234175,7.341827704,7.144272195
7.707649274,7.539860777,7.363825219,7.169345947
7.722313232,7.558212575,7.385621895,7.194298508
7.736630238,7.576282959,7.4072105,7.219122472
7.750594823,7.594065373,7.428583794,7.243810364
7.764201635,7.611553318,7.44973453,7.268354643
7.777445446,7.628740359,7.470655465,7.292747709
7.790321155,7.645620132,7.491339359,7.316981901
7.802823795,7.662186344,7.511778985,7.341049508
7.814948539,7.678432786,7.53196713,7.364942769
7.826690701,7.694353333,7.551896605,7.388653878
7.838045745,7.709941953,7.57156025,7.412174991
7.849009285,7.725192709,7.590950934,7.435498229
7.859577096,7.740099768,7.610061569,7.458615684
7.869745112,7.754657406,7.628885109,7.481519425
7.879509433,7.768860012,7.647414562,7.504201498
7.888866331,7.782702095,7.665642989,7.526653942
7.897812249,7.796178285,7.683563518,7.548868783
7.906343811,7.809283347,7.701169341,7.570838049
7.91445782,7.822012178,7.718453729,7.592553771
7.922151264,7.834359815,7.735410032,7.61400799
7.92942132,7.846321442,7.752031687,7.635192764
7.936265356,7.857892391,7.768312224,7.656100176
7.942680933,7.86906815,7.784245274,7.676722336
7.948665809,7.879844368,7.799824571,7.69705139
7.954217941,7.890216856,7.815043961,7.717079529
7.959335486,7.900181595,7.829897409,7.736798992
7.964016807,7.909734738,7.844379002,7.756202074
7.968260469,7.918872614,7.858482955,7.775281134
7.972065244,7.927591736,7.872203621,7.794028601
7.975430112,7.935888797,7.885535491,7.812436981
7.978354264,7.943760684,7.898473205,7.830498864
7.980837095,7.951204469,7.911011553,7.848206931
7.982878216,7.958217423,7.923145483,7.865553963
7.984477445,7.964797014,7.934870108,7.882532843
7.985634811,7.970940909,7.946180705,7.899136571
7.986350553,7.976646979,7.957072727,7.915358262
7.986625123,7.981913299,7.967541804,7.93119116
7.986459177,7.986738152,7.97758375,7.946628642
7.985853584,7.991120031,7.987194564,7.961664224
7.984809418,7.995057637,7.996370439,7.976291572
7.98332796,7.998549886,8.005107761,7.990504503
7.981410693,8.001595905,8.013403119,8.004296997
7.979059306,8.004195036,8.021253303,8.017663198
7.976275685,8.006346835,8.028655312,8.030597426
7.973061916,8.008051073,8.035606353,8.04309418
7.969420281,8.009307738,8.042103851,8.055148145
7.965353253,8.01011703,8.048145443,8.066754197
7.960863497,8.010479365,8.053728986,8.077907412
7.955953863,8.010395373,8.058852561,8.088603065
7.950627385,8.009865898,8.063514471,8.098836645
7.944887279,8.008891993,8.067713242,8.10860385
7.938736934,8.007474925,8.071447632,8.1179006
7.932179914,8.005616168,8.074716622,8.126723036
7.92521995,8.003317402,8.077519427,8.13506753
7.917860938,8.000580516,8.07985549,8.142930683
7.910106934,7.997407597,8.081724484,8.150309335
7.901962147,7.993800935,8.083126314,8.157200565
7.893430941,7.989763016,8.084061115,8.163601695
7.884517823,7.985296522,8.084529255,8.169510294
7.875227441,7.980404325,8.084531328,8.17492418
7.865564582,7.975089484,8.084068161,8.179841424
7.85553416,7.969355244,8.083140805,8.184260349
7.845141218,7.963205029,8.081750541,8.188179536
7.83439092,7.95664244,8.079898872,8.191597824
7.823288544,7.949671251,8.077587525,8.19451431
7.811839477,7.942295403,8.074818449,8.196928351
7.800049215,7.934519002,8.071593808,8.198839564
7.787923348,7.926346311,8.067915985,8.200247829
7.775467564,7.917781749,8.063787571,8.201153286
7.762687636,7.908829884,8.05921137,8.201556333
7.749589423,7.899495429,8.054190391,8.201457632
7.736178858,7.889783234,8.048727844,8.200858102
7.722461947,7.879698287,8.042827138,8.199758919
7.708444763,7.869245702,8.036491876,8.198161514
7.694133439,7.858430717,8.029725851,8.196067576
7.679534162,7.84725869,8.022533041,8.19347904
7.66465317,7.835735089,8.014917605,8.190398095
7.649496747,7.823865491,8.006883879,8.186827173
7.634071211,7.811655575,7.998436367,8.182768951
7.618382919,7.799111113,7.989579742,8.178226343
7.602438254,7.78623797,7.980318837,8.1732025
7.586243621,7.773042095,7.970658637,8.167700806
7.569805447,7.759529516,7.960604281,8.161724871
7.553130168,7.745706333,7.950161048,8.155278527
7.536224231,7.731578714,7.939334359,8.148365826
7.519094086,7.717152891,7.928129763,8.140991031
7.50174618,7.702435151,7.916552939,8.133158613
7.484186957,7.68743183,7.904609685,8.124873247
7.466422848,7.672149312,7.892305913,8.116139804
7.44846027,7.65659402,7.879647644,8.106963343
7.430305621,7.640772411,7.866641002,8.097349111
7.411965275,7.624690971,7.853292205,8.087302532
7.39344558,7.608356209,7.839607562,8.076829203
7.37475285,7.591774655,7.825593465,8.065934886
7.355893366,7.57495285,7.811256386,8.054625501
7.336873368,7.557897344,7.796602866,8.042907123
7.317699056,7.54061469,7.781639511,8.030785971
7.298376581,7.523111442,7.766372988,8.018268402
7.278912046,7.505394144,7.750810016,8.005360905
7.259311502,7.487469333,7.734957362,7.992070095
7.239580942,7.469343527,7.718821832,7.978402703
7.219726303,7.451023228,7.702410272,7.964365571
7.199753459,7.43251491,7.685729551,7.949965645
7.17966822,7.413825023,7.668786568,7.935209965
7.159476329,7.394959981,7.651588237,7.920105663
7.139183461,7.375926164,7.634141484,7.90465995
7.118795217,7.356729912,7.616453245,7.888880115
7.098317126,7.33737752,7.598530455,7.872773511
7.077754642,7.317875237,7.580380048,7.856347555
7.05711314,7.298229262,7.562008947,7.839609716
7.036397915,7.278445738,7.543424064,7.822567511
7.015614183,7.258530753,7.524632292,7.805228496
6.994767075,7.238490334,7.505640499,7.78760026
6.973861639,7.218330445,7.486455529,7.769690422
6.952902836,7.198056986,7.46708419,7.751506617
6.931895543,7.177675786,7.447533256,7.733056496
6.910844547,7.157192606,7.427809461,7.714347717
6.889754546,7.136613133,7.407919491,7.695387941
6.868630149,7.115942978,7.387869987,7.676184823
6.847475875,7.095187675,7.367667535,7.656746006
6.826296151,7.074352679,7.347318667,7.63707912
6.805095313,7.053443365,7.326829854,7.617191771
6.783877604,7.032465022,7.306207504,7.597091538
6.762647174,7.011422858,7.285457961,7.576785969
6.741408082,6.990321994,7.264587499,7.556282571
6.720164293,6.969167461,7.243602318,7.535588812
6.698919678,6.947964206,7.222508548,7.51471211
6.677678016,6.926717084,7.201312237,7.493659832
6.656442992,6.905430859,7.180019355,7.47243929
6.635218201,6.884110204,7.158635792,7.451057732
6.614007142,6.862759702,7.137167351,7.429522344
6.592813223,6.841383839,7.11561975,7.407840241
6.571639761,6.819987011,7.093998619,7.386018468
6.550489981,6.798573518,7.072309497,7.36406399
6.529367017,6.777147567,7.050557834,7.341983697
6.508273913,6.755713269,7.028748983,7.319784394
6.487213625,6.734274642,7.006888207,7.297472798
