7/1/2024,7/2/2024,7/3/2024,7/4/2024,7/5/2024,7/6/2024
 1.113284e+01,1.80E+01,-3.63E+01,1.09E+01,2.74E+00,1.11E+01
 1.440570e+01,1.77E+01,-3.67E+01,9.64E+00,3.41E+01,1.50E+01
 1.554730e+01,3.79E+01,-1.82E+01,2.48E+00,6.52E+00,4.70E+00
 1.592987e+01,1.87E+01,-3.32E+01,1.77E+00,1.38E+01,-2.58E+00
 9.811798e+00,3.03E+01,1.86E+00,6.07E+00,1.21E+01,4.43E+00
 1.657172e+01,3.00E+01,-3.75E+01,1.15E+01,4.01E-01,5.01E+00
 1.488522e+01,2.54E+01,-3.17E+01,1.42E+01,7.34E+00,1.77E+01
 1.413925e+01,3.40E+01,-3.48E+01,4.51E+00,2.00E+00,7.22E+00
 2.929230e+00,2.99E+01,-3.07E+01,9.14E+00,8.58E-02,1.17E+01
 1.477661e+01,1.41E+01,-3.44E+01,2.84E+00,-2.72E+00,6.56E+00
 1.361319e+01,2.98E+01,-4.10E+01,6.54E+00,2.29E+01,9.63E+00
 1.630670e+01,2.52E+01,-3.85E+01,-3.39E+00,-7.73E-01,3.57E+00
 1.026947e+00,1.77E+01,-3.44E+01,1.22E+01,7.68E+00,1.79E+01
 7.668964e+01,1.63E+01,-2.47E+01,5.82E+00,1.25E+00,2.24E+01
 2.504984e+01,4.58E+01,-2.72E+01,1.13E+01,2.34E+01,1.57E+01
 3.994263e+00,3.07E+01,-3.58E+01,1.21E+00,5.53E-01,2.90E+00
 1.975922e+01,1.37E+01,-1.83E+01,3.95E+00,4.77E+00,2.10E+01
 1.247266e+01,2.11E+01,-1.21E+01,1.47E-01,2.81E+00,1.40E+01
 9.589539e+00,2.99E+01,-2.31E+01,1.31E+00,1.41E+00,1.20E+01
 1.261755e+01,1.62E+01,-2.91E+01,8.90E+00,3.25E+00,7.51E+00
 3.159619e+01,1.26E+01,-4.16E+01,-6.19E-01,8.22E+00,9.00E+00
