Cext,Cscat,Cabs
1750888.634,920271.8805,830616.7536
1754646.561,922383.0306,832263.5306
1758409.122,924496.7315,833912.391
1762176.308,926612.9964,835563.3114
1765948.106,928731.8381,837216.268
1769724.506,930853.2692,838871.2365
1773505.494,932977.3019,840528.1921
1777291.058,935103.948,842187.1096
1781081.183,937233.2192,843847.9636
1784875.855,939365.1267,845510.7281
1788675.058,941499.6812,847175.3768
1792478.776,943636.8934,848841.883
1796286.993,945776.7733,850510.2199
1800099.691,947919.3307,852180.3601
1803916.851,950064.5751,853852.2763
1807738.456,952212.5154,855525.9404
1811564.485,954363.1604,857201.3247
1815394.919,956516.5182,858878.4007
1819229.737,958672.5967,860557.14
1823068.917,960831.4034,862237.514
1826912.439,962992.9453,863919.4938
1830760.28,965157.2291,865603.0506
1834612.416,967324.2611,867288.1552
1838468.826,969494.047,868974.7785
1842329.484,971666.5924,870662.8912
1846194.366,973841.9021,872352.4641
1850063.449,976019.9809,874043.4677
1853936.705,978200.8327,875735.8727
1857814.111,980384.4615,877429.6497
1861695.64,982570.8706,879124.7693
1865581.265,984760.0627,880821.2023
1869470.96,986952.0404,882518.9194
1873364.697,989146.8058,884217.8914
1877262.45,991344.3604,885918.0893
1881164.19,993544.7054,887619.4841
1885069.889,995747.8417,889322.047
1888979.519,997953.7695,891025.7493
1892893.052,1000162.489,892730.5627
1896810.458,1002373.999,894436.4588
1900731.709,1004588.3,896143.4095
1904656.776,1006805.389,897851.3872
1908585.629,1009025.265,899560.3641
1912518.239,1011247.926,901270.3131
1916454.576,1013473.369,902981.2072
1920394.611,1015701.592,904693.0196
1924338.314,1017932.59,906405.7241
1928285.656,1020166.361,908119.2947
1932236.605,1022402.9,909833.7057
1936191.133,1024642.202,911548.9318
1940149.21,1026884.262,913264.9483
1944110.806,1029129.076,914981.7306
1948075.892,1031376.637,916699.2548
1952044.437,1033626.94,918417.4973
1956016.412,1035879.977,920136.435
1959991.788,1038135.743,921856.0453
1963970.535,1040394.229,923576.3059
1967952.625,1042655.43,925297.1953
1971938.028,1044919.336,927018.6924
1975926.716,1047185.939,928740.7766
1979918.659,1049455.232,930463.4277
1983913.831,1051727.204,932186.6264
1987912.202,1054001.848,933910.3536
1991913.745,1056279.154,935634.5911
1995918.432,1058559.111,937359.3211
1999926.237,1060841.711,939084.5264
2003937.132,1063126.942,940810.1905
2007951.092,1065414.794,942536.2975
2011968.089,1067705.257,944262.832
2015988.098,1069998.319,945989.7793
2020011.094,1072293.968,947717.1256
2024037.052,1074592.195,949444.8574
2028065.947,1076892.985,951172.9621
2032097.756,1079196.329,952901.4275
2036132.455,1081502.212,954630.2424
2040170.02,1083810.624,956359.396
2044210.429,1086121.551,958088.8785
2048253.66,1088434.98,959818.6804
2052299.692,1090750.899,961548.7932
2056348.503,1093069.295,963279.209
2060400.074,1095390.153,965009.9205
2064454.383,1097713.462,966740.9213
2068511.412,1100039.206,968472.2056
2072571.142,1102367.374,970203.7683
2076633.555,1104697.95,971935.605
2080698.633,1107030.921,973667.712
2084766.36,1109366.273,975400.0864
2088836.718,1111703.992,977132.726
2092909.693,1114044.064,978865.6292
2096985.269,1116386.474,980598.7951
2101063.433,1118731.209,982332.2237
2105144.169,1121078.254,984065.9156
2109227.466,1123427.594,985799.8719
2113313.311,1125779.216,987534.0948
2117401.692,1128133.105,989268.5868
2121492.599,1130489.247,991003.3513
2125586.02,1132847.628,992738.3924
2129681.947,1135208.232,994473.7148
2133780.37,1137571.046,996209.3239
2137881.282,1139936.056,997945.2258
2141984.674,1142303.247,999681.4271
2146090.541,1144672.606,1001417.935
2150198.876,1147044.117,1003154.759
2154309.674,1149417.768,1004891.905
2158422.929,1151793.544,1006629.385
2162538.639,1154171.432,1008367.208
2166656.8,1156551.417,1010105.383
2170777.41,1158933.486,1011843.924
2174900.467,1161317.626,1013582.84
2179025.969,1163703.824,1015322.146
2183153.917,1166092.065,1017061.852
2187284.311,1168482.337,1018801.974
2191417.152,1170874.628,1020542.525
2195552.443,1173268.924,1022283.519
2199690.184,1175665.212,1024024.972
2203830.38,1178063.482,1025766.899
2207973.035,1180463.719,1027509.316
2212118.153,1182865.913,1029252.24
2216265.74,1185270.051,1030995.689
2220415.8,1187676.122,1032739.678
2224568.342,1190084.114,1034484.228
2228723.372,1192494.017,1036229.355
2232880.899,1194905.819,1037975.08
2237040.93,1197319.51,1039721.42
2241203.476,1199735.08,1041468.396
2245368.545,1202152.517,1043216.028
2249536.149,1204571.813,1044964.336
2253706.298,1206992.957,1046713.341
2257879.005,1209415.94,1048463.064
2262054.281,1211840.754,1050213.527
2266232.139,1214267.388,1051964.751
2270412.593,1216695.835,1053716.758
2274595.657,1219126.087,1055469.571
2278781.346,1221558.134,1057223.211
2282969.673,1223991.971,1058977.703
2287160.656,1226427.588,1060733.068
2291354.31,1228864.98,1062489.33
2295550.652,1231304.139,1064246.512
2299749.698,1233745.059,1066004.639
2303951.467,1236187.734,1067763.733
2308155.976,1238632.158,1069523.818
2312363.244,1241078.325,1071284.919
2316573.29,1243526.23,1073047.06
2320786.133,1245975.869,1074810.265
2325001.793,1248427.236,1076574.557
2329220.29,1250880.328,1078339.962
2333441.644,1253335.14,1080106.504
2337665.876,1255791.67,1081874.206
2341893.008,1258249.913,1083643.095
2346123.06,1260709.868,1085413.193
2350356.055,1263171.53,1087184.525
2354592.015,1265634.899,1088957.116
2358830.962,1268099.972,1090730.99
2363072.918,1270566.748,1092506.17
2367317.907,1273035.225,1094282.682
2371565.952,1275505.402,1096060.549
2375817.075,1277977.28,1097839.795
2380071.301,1280450.857,1099620.444
2384328.653,1282926.135,1101402.518
2388589.155,1285403.112,1103186.043
2392852.831,1287881.791,1104971.04
2397119.705,1290362.171,1106757.534
2401389.801,1292844.255,1108545.546
2405663.144,1295328.045,1110335.099
2409939.757,1297813.542,1112126.216
2414219.667,1300300.748,1113918.919
2418502.895,1302789.667,1115713.229
2422789.469,1305280.301,1117509.168
2427079.411,1307772.653,1119306.758
2431372.747,1310266.728,1121106.018
2435669.5,1312762.529,1122906.971
2439969.696,1315260.061,1124709.635
2444273.359,1317759.327,1126514.032
2448580.512,1320260.333,1128320.18
2452891.182,1322763.084,1130128.098
2457205.39,1325267.584,1131937.806
2461523.162,1327773.841,1133749.321
2465844.522,1330281.859,1135562.663
2470169.492,1332791.645,1137377.847
2474498.097,1335303.205,1139194.892
2478830.36,1337816.546,1141013.813
2483166.304,1340331.676,1142834.628
2487505.952,1342848.6,1144657.352
2491849.327,1345367.327,1146482
2496196.451,1347887.864,1148308.587
2500547.346,1350410.219,1150137.127
2504902.035,1352934.401,1151967.635
2509260.539,1355460.417,1153800.122
2513622.88,1357988.276,1155634.603
2517989.077,1360517.987,1157471.09
2522359.153,1363049.56,1159309.593
2526733.127,1365583.002,1161150.125
2531111.02,1368118.323,1162992.696
2535492.851,1370655.534,1164837.316
2539878.639,1373194.643,1166683.995
2544268.403,1375735.661,1168532.742
2548662.162,1378278.597,1170383.565
2553059.934,1380823.462,1172236.472
2557461.736,1383370.266,1174091.47
2561867.585,1385919.019,1175948.566
2566277.499,1388469.732,1177807.767
2570691.494,1391022.416,1179669.077
2575109.584,1393577.082,1181532.503
2579531.787,1396133.739,1183398.047
2583958.116,1398692.401,1185265.715
2588388.586,1401253.076,1187135.509
2592823.211,1403815.778,1189007.433
2597262.003,1406380.516,1190881.487
2601704.977,1408947.303,1192757.674
2606152.144,1411516.15,1194635.994
2610603.516,1414087.067,1196516.449
2615059.104,1416660.068,1198399.036
2619518.919,1419235.162,1200283.757
2623982.971,1421812.363,1202170.609
2628451.27,1424391.68,1204059.59
2632923.824,1426973.127,1205950.698
2637400.643,1429556.714,1207843.929
2641881.733,1432142.453,1209739.28
2646367.103,1434730.356,1211636.747
2650856.759,1437320.435,1213536.324
2655350.706,1439912.7,1215438.006
2659848.952,1442507.164,1217341.788
2664351.5,1445103.838,1219247.663
2668858.355,1447702.733,1221155.623
2673369.521,1450303.86,1223065.661
2677885.002,1452907.232,1224977.769
2682404.799,1455512.86,1226891.939
2686928.914,1458120.753,1228808.161
2691457.35,1460730.925,1230726.425
2695990.107,1463343.385,1232646.722
2700527.185,1465958.144,1234569.041
2705068.585,1468575.214,1236493.37
2709614.304,1471194.606,1238419.698
2714164.342,1473816.328,1240348.014
2718718.697,1476440.393,1242278.303
2723277.365,1479066.811,1244210.554
2727840.344,1481695.591,1246144.753
2732407.63,1484326.744,1248080.886
2736979.219,1486960.28,1250018.94
2741555.105,1489596.207,1251958.898
2746135.284,1492234.537,1253900.746
2750719.749,1494875.279,1255844.47
2755308.493,1497518.441,1257790.052
2759901.51,1500164.033,1259737.477
2764498.791,1502812.063,1261686.728
2769100.33,1505462.541,1263637.789
2773706.116,1508115.475,1265590.641
2778316.142,1510770.873,1267545.269
2782930.396,1513428.743,1269501.653
2787548.869,1516089.094,1271459.776
2792171.551,1518751.932,1273419.619
2796798.43,1521417.266,1275381.164
2801429.495,1524085.102,1277344.392
2806064.733,1526755.449,1279309.284
2810704.132,1529428.311,1281275.82
2815347.678,1532103.697,1283243.982
2819995.36,1534781.612,1285213.748
2824647.162,1537462.062,1287185.1
2829303.071,1540145.054,1289158.017
2833963.071,1542830.593,1291132.478
2838627.149,1545518.684,1293108.465
2843295.288,1548209.332,1295085.955
2847967.472,1550902.543,1297064.929
2852643.687,1553598.321,1299045.366
2857323.915,1556296.669,1301027.245
2862008.139,1558997.593,1303010.545
2866696.342,1561701.097,1304995.246
2871388.508,1564407.182,1306981.325
2876084.618,1567115.854,1308968.763
2880784.654,1569827.115,1310957.539
2885488.598,1572540.968,1312947.631
2890196.432,1575257.414,1314939.018
2894908.138,1577976.458,1316931.68
2899623.695,1580698.099,1318925.596
2904343.086,1583422.341,1320920.745
2909066.29,1586149.184,1322917.105
2913793.288,1588878.63,1324914.658
2918524.061,1591610.68,1326913.381
2923258.589,1594345.334,1328913.255
2927996.851,1597082.592,1330914.259
2932738.828,1599822.455,1332916.373
2937484.5,1602564.923,1334919.577
2942233.846,1605309.994,1336923.852
2946986.846,1608057.669,1338929.177
2951743.48,1610807.946,1340935.533
2956503.726,1613560.825,1342942.902
2961267.565,1616316.303,1344951.263
2966034.977,1619074.378,1346960.598
2970805.939,1621835.05,1348970.889
2975580.432,1624598.316,1350982.117
2980358.436,1627364.172,1352994.264
2985139.93,1630132.617,1355007.313
2989924.893,1632903.647,1357021.246
2994713.305,1635677.26,1359036.045
2999505.146,1638453.451,1361051.695
3004300.396,1641232.218,1363068.178
3009099.034,1644013.555,1365085.479
3013901.04,1646797.46,1367103.58
3018706.396,1649583.927,1369122.468
3023515.08,1652372.953,1371142.127
3028327.073,1655164.531,1373162.542
3033142.356,1657958.658,1375183.698
3037960.91,1660755.328,1377205.582
3042782.715,1663554.535,1379228.18
3047607.754,1666356.274,1381251.479
3052436.006,1669160.54,1383275.466
3057267.455,1671967.326,1385300.129
3062102.081,1674776.625,1387325.456
3066939.867,1677588.433,1389351.434
3071780.796,1680402.741,1391378.054
3076624.849,1683219.544,1393405.305
3081472.011,1686038.835,1395433.176
3086322.263,1688860.606,1397461.658
3091175.59,1691684.85,1399490.741
3096031.977,1694511.56,1401520.416
3100891.405,1697340.729,1403550.676
3105753.862,1700172.349,1405581.513
3110619.331,1703006.412,1407612.918
3115487.797,1705842.911,1409644.886
3120359.247,1708681.837,1411677.409
3125233.665,1711523.183,1413710.483
3130111.04,1714366.939,1415744.101
3134991.357,1717213.099,1417778.258
3139874.604,1720061.653,1419812.95
3144760.767,1722912.594,1421848.174
3149649.837,1725765.911,1423883.925
3154541.799,1728621.598,1425920.201
3159436.644,1731479.645,1427956.999
3164334.361,1734340.044,1429994.318
3169234.94,1737202.785,1432032.155
3174138.37,1740067.86,1434070.51
3179044.643,1742935.26,1436109.383
3183953.749,1745804.975,1438148.773
3188865.679,1748676.998,1440188.681
3193780.427,1751551.319,1442229.108
3198697.984,1754427.929,1444270.055
3203618.343,1757306.818,1446311.525
3208541.498,1760187.979,1448353.519
3213467.442,1763071.401,1450396.041
3218396.171,1765957.076,1452439.095
3223327.678,1768844.995,1454482.683
3228261.959,1771735.149,1456526.81
3233199.01,1774627.528,1458571.482
3238138.827,1777522.124,1460616.703
3243081.407,1780418.928,1462662.479
3248026.747,1783317.931,1464708.817
3252974.845,1786219.124,1466755.722
3257925.7,1789122.498,1468803.202
3262879.309,1792028.045,1470851.264
3267835.672,1794935.755,1472899.916
3272794.789,1797845.621,1474949.167
3277756.66,1800757.634,1476999.025
3282721.285,1803671.785,1479049.5
3287688.666,1806588.066,1481100.6
3292658.804,1809506.469,1483152.335
3297631.702,1812426.985,1485204.717
3302607.361,1815349.606,1487257.754
3307585.785,1818274.325,1489311.46
3312566.978,1821201.134,1491365.844
3317550.942,1824130.024,1493420.918
3322537.684,1827060.988,1495476.695
3327527.206,1829994.019,1497533.187
3332519.516,1832929.11,1499590.406
3337514.618,1835866.252,1501648.366
3342512.518,1838805.439,1503707.079
3347513.224,1841746.664,1505766.559
3352516.741,1844689.921,1507826.82
3357523.078,1847635.201,1509887.877
3362532.242,1850582.5,1511949.743
3367544.242,1853531.81,1514012.432
3372559.086,1856483.125,1516075.961
3377576.783,1859436.44,1518140.343
3382597.343,1862391.748,1520205.594
3387620.774,1865349.044,1522271.73
3392647.088,1868308.322,1524338.766
3397676.295,1871269.577,1526406.718
3402708.405,1874232.804,1528475.602
3407743.43,1877197.997,1530545.434
3412781.382,1880165.152,1532616.23
3417822.271,1883134.264,1534688.007
3422866.111,1886105.329,1536760.782
3427912.913,1889078.343,1538834.57
3432962.69,1892053.301,1540909.39
3438015.456,1895030.199,1542985.257
3443071.223,1898009.035,1545062.188
3448130.006,1900989.804,1547140.201
3453191.817,1903972.504,1549219.313
3458256.671,1906957.13,1551299.541
3463324.583,1909943.682,1553380.901
3468395.566,1912932.154,1555463.411
3473469.635,1915922.546,1557547.089
3478546.806,1918914.855,1559631.951
3483627.093,1921909.079,1561718.014
3488710.512,1924905.216,1563805.296
3493797.078,1927903.265,1565893.813
3498886.807,1930903.224,1567983.583
3503979.714,1933905.092,1570074.622
3509075.816,1936908.867,1572166.949
3514175.128,1939914.55,1574260.578
3519277.667,1942922.14,1576355.527
3524383.448,1945931.635,1578451.813
3529492.489,1948943.037,1580549.452
3534604.805,1951956.344,1582648.461
3539720.413,1954971.558,1584748.855
3544839.33,1957988.679,1586850.651
3549961.572,1961007.707,1588953.865
3555087.155,1964028.643,1591058.512
3560216.097,1967051.488,1593164.609
3565348.414,1970076.244,1595272.17
3570484.123,1973102.912,1597381.211
3575623.24,1976131.493,1599491.747
3580765.782,1979161.99,1601603.792
3585911.766,1982194.405,1603717.361
3591061.208,1985228.739,1605832.469
3596214.124,1988264.995,1607949.129
3601370.532,1991303.175,1610067.356
3606530.447,1994343.284,1612187.163
3611693.885,1997385.322,1614308.563
3616860.864,2000429.294,1616431.57
3622031.398,2003475.203,1618556.196
3627205.505,2006523.052,1620682.453
3632383.199,2009572.845,1622810.354
3637564.497,2012624.585,1624939.911
3642749.413,2015678.278,1627071.136
3647937.964,2018733.926,1629204.038
3653130.165,2021791.534,1631338.631
3658326.03,2024851.107,1633474.923
3663525.575,2027912.649,1635612.925
3668728.813,2030976.165,1637752.648
3673935.761,2034041.66,1639894.101
3679146.431,2037109.138,1642037.292
3684360.838,2040178.606,1644182.232
3689578.995,2043250.068,1646328.927
3694800.917,2046323.529,1648477.388
3700026.616,2049398.996,1650627.62
3705256.105,2052476.473,1652779.632
3710489.398,2055555.967,1654933.43
3715726.506,2058637.484,1657089.022
3720967.443,2061721.029,1659246.413
3726212.219,2064806.609,1661405.609
3731460.846,2067894.23,1663566.616
3736713.337,2070983.898,1665729.439
3741969.701,2074075.619,1667894.082
3747229.95,2077169.401,1670060.55
3752494.094,2080265.249,1672228.846
3757762.143,2083363.17,1674398.974
3763034.107,2086463.17,1676570.937
3768309.995,2089565.258,1678744.737
3773589.816,2092669.439,1680920.377
3778873.579,2095775.72,1683097.859
3784161.293,2098884.109,1685277.184
3789452.964,2101994.611,1687458.353
3794748.602,2105107.235,1689641.367
3800048.213,2108221.988,1691826.225
3805351.804,2111338.875,1694012.928
3810659.381,2114457.906,1696201.475
3815970.951,2117579.086,1698391.866
3821286.52,2120702.423,1700584.098
3826606.093,2123827.924,1702778.169
3831929.675,2126955.596,1704974.079
3837257.27,2130085.447,1707171.823
3842588.883,2133217.483,1709371.4
3847924.518,2136351.713,1711572.805
3853264.178,2139488.143,1713776.036
3858607.867,2142626.779,1715981.087
3863955.586,2145767.631,1718187.955
3869307.338,2148910.704,1720396.634
3874663.125,2152056.006,1722607.12
3880022.949,2155203.543,1724819.406
3885386.811,2158353.324,1727033.487
3890754.71,2161505.354,1729249.356
3896126.649,2164659.642,1731467.007
3901502.626,2167816.193,1733686.433
3906882.641,2170975.015,1735907.626
3912266.693,2174136.114,1738130.58
3917654.782,2177299.497,1740355.284
3923046.905,2180465.172,1742581.733
3928443.06,2183633.144,1744809.916
3933843.245,2186803.42,1747039.825
3939247.457,2189976.007,1749271.451
3944655.694,2193150.91,1751504.784
3950067.951,2196328.137,1753739.814
3955484.225,2199507.693,1755976.531
3960904.511,2202689.585,1758214.926
3966328.805,2205873.818,1760454.986
3971757.101,2209060.399,1762696.702
3977189.396,2212249.333,1764940.062
3982625.682,2215440.626,1767185.056
3988065.954,2218634.284,1769431.67
3993510.206,2221830.312,1771679.894
3998958.431,2225028.715,1773929.715
4004410.621,2228229.499,1776181.122
4009866.77,2231432.669,1778434.101
4015326.871,2234638.23,1780688.641
4020790.914,2237846.186,1782944.728
4026258.892,2241056.543,1785202.349
4031730.796,2244269.305,1787461.491
4037206.617,2247484.476,1789722.142
4042686.347,2250702.061,1791984.286
4048169.976,2253922.064,1794247.912
4053657.494,2257144.489,1796513.005
4059148.892,2260369.341,1798779.551
4064644.159,2263596.621,1801047.537
4070143.284,2266826.336,1803316.949
4075646.258,2270058.487,1805587.771
4081153.069,2273293.078,1807859.991
4086663.707,2276530.112,1810133.594
4092178.159,2279769.593,1812408.566
4097696.414,2283011.522,1814684.892
4103218.461,2286255.904,1816962.558
4108744.288,2289502.739,1819241.549
4114273.883,2292752.031,1821521.852
4119807.233,2296003.782,1823803.451
4125344.326,2299257.994,1826086.332
4130885.149,2302514.668,1828370.481
4136429.69,2305773.807,1830655.883
4141977.936,2309035.412,1832942.524
4147529.874,2312299.484,1835230.39
4153085.49,2315566.025,1837519.466
4158644.772,2318835.035,1839809.738
4164207.707,2322106.516,1842101.191
4169774.28,2325380.467,1844393.812
4175344.478,2328656.891,1846687.587
4180918.289,2331935.787,1848982.502
4186495.697,2335217.155,1851278.542
4192076.69,2338500.995,1853575.695
4197661.254,2341787.308,1855873.946
4203249.374,2345076.092,1858173.282
4208841.038,2348367.349,1860473.69
4214436.232,2351661.076,1862775.156
4220034.941,2354957.273,1865077.667
4225637.152,2358255.94,1867381.211
4231242.851,2361557.076,1869685.775
4236852.024,2364860.678,1871991.346
4242464.658,2368166.746,1874297.912
4248080.739,2371475.278,1876605.461
4253700.253,2374786.273,1878913.98
4259323.187,2378099.728,1881223.459
4264949.527,2381415.643,1883533.884
4270579.259,2384734.013,1885845.246
4276212.371,2388054.838,1888157.533
4281848.849,2391378.115,1890470.733
4287488.679,2394703.842,1892784.838
4293131.849,2398032.015,1895099.835
4298778.347,2401362.631,1897415.715
4304428.158,2404695.689,1899732.468
4310081.27,2408031.185,1902050.085
4315737.671,2411369.115,1904368.556
4321397.348,2414709.476,1906687.872
4327060.289,2418052.266,1909008.024
4332726.482,2421397.479,1911329.003
4338395.916,2424745.113,1913650.802
4344068.577,2428095.164,1915973.413
4349744.455,2431447.628,1918296.828
4355423.539,2434802.5,1920621.039
4361105.817,2438159.777,1922946.04
4366791.278,2441519.454,1925271.824
4372479.911,2444881.528,1927598.384
4378171.707,2448245.992,1929925.714
4383866.654,2451612.845,1932253.81
4389564.743,2454982.079,1934582.664
4395265.964,2458353.691,1936912.272
4400970.307,2461727.677,1939242.63
4406677.763,2465104.03,1941573.733
4412388.322,2468482.746,1943905.576
4418101.977,2471863.821,1946238.156
4423818.718,2475247.249,1948571.469
4429538.537,2478633.024,1950905.513
4435261.427,2482021.143,1953240.284
4440987.378,2485411.599,1955575.78
4446716.385,2488804.386,1957911.999
4452448.44,2492199.501,1960248.939
4458183.535,2495596.937,1962586.598
4463921.665,2498996.689,1964924.976
4469662.822,2502398.751,1967264.071
4475407.002,2505803.118,1969603.884
4481154.198,2509209.784,1971944.413
4486904.405,2512618.744,1974285.66
4492657.617,2516029.992,1976627.625
4498413.831,2519443.523,1978970.308
4504173.042,2522859.33,1981313.712
4509935.244,2526277.408,1983657.836
4515700.436,2529697.751,1986002.684
4521468.612,2533120.355,1988348.258
4527239.771,2536545.212,1990694.559
4533013.908,2539972.317,1993041.591
4538791.022,2543401.665,1995389.357
4544571.11,2546833.25,1997737.86
4550354.17,2550267.067,2000087.104
4556140.201,2553703.109,2002437.093
4561929.202,2557141.371,2004787.831
4567721.171,2560581.847,2007139.324
4573516.107,2564024.532,2009491.575
4579314.011,2567469.421,2011844.591
4585114.883,2570916.507,2014198.376
4590918.722,2574365.785,2016552.936
4596725.529,2577817.25,2018908.279
4602535.306,2581270.897,2021264.408
4608348.053,2584726.72,2023621.333
4614163.772,2588184.713,2025979.058
4619982.465,2591644.873,2028337.592
4625804.133,2595107.192,2030696.941
4631628.781,2598571.667,2033057.114
4637456.409,2602038.292,2035418.118
4643287.022,2605507.062,2037779.961
4649120.623,2608977.972,2040142.651
4654957.214,2612451.017,2042506.197
4660796.801,2615926.193,2044870.608
4666639.387,2619403.496,2047235.892
4672484.977,2622882.919,2049602.059
4678333.576,2626364.459,2051969.117
4684185.188,2629848.111,2054337.077
4690039.819,2633333.871,2056705.948
4695897.475,2636821.735,2059075.74
4701758.16,2640311.698,2061446.463
4707621.882,2643803.756,2063818.126
4713488.647,2647297.906,2066190.741
4719358.46,2650794.143,2068564.318
4725231.33,2654292.463,2070938.867
4731107.262,2657792.864,2073314.399
4736986.265,2661295.34,2075690.925
4742868.345,2664799.89,2078068.455
4748753.51,2668306.509,2080447.002
4754641.769,2671815.194,2082826.575
4760533.129,2675325.942,2085207.187
4766427.598,2678838.75,2087588.848
4772325.185,2682353.615,2089971.57
4778225.899,2685870.534,2092355.365
4784129.748,2689389.505,2094740.243
4790036.742,2692910.525,2097126.217
4795946.889,2696433.592,2099513.298
4801860.199,2699958.702,2101901.497
4807776.682,2703485.855,2104290.827
4813696.346,2707015.047,2106681.299
4819619.203,2710546.277,2109072.925
4825545.26,2714079.544,2111465.717
4831474.53,2717614.844,2113859.685
4837407.021,2721152.178,2116254.843
4843342.744,2724691.543,2118651.201
4849281.71,2728232.938,2121048.772
4855223.928,2731776.361,2123447.566
4861169.409,2735321.813,2125847.596
4867118.164,2738869.291,2128248.873
4873070.204,2742418.795,2130651.409
4879025.539,2745970.324,2133055.214
4884984.179,2749523.878,2135460.301
4890946.137,2753079.456,2137866.681
4896911.422,2756637.059,2140274.364
4902880.046,2760196.684,2142683.362
4908852.02,2763758.334,2145093.686
4914827.354,2767322.007,2147505.346
4920806.059,2770887.705,2149918.355
4926788.147,2774455.426,2152332.721
4932773.629,2778025.172,2154748.456
4938762.515,2781596.944,2157165.571
4944754.816,2785170.741,2159584.075
4950750.544,2788746.566,2162003.978
4956749.709,2792324.418,2164425.291
4962752.322,2795904.298,2166848.024
4968758.394,2799486.209,2169272.185
4974767.936,2803070.151,2171697.786
4980780.959,2806656.125,2174124.834
4986797.472,2810244.134,2176553.339
4992817.488,2813834.178,2178983.31
4998841.015,2817426.26,2181414.756
5004868.066,2821020.381,2183847.685
5010898.649,2824616.543,2186282.106
5016932.775,2828214.749,2188718.027
5022970.455,2831815,2191155.455
5029011.699,2835417.299,2193594.4
5035056.515,2839021.649,2196034.867
5041104.915,2842628.05,2198476.865
5047156.908,2846236.508,2200920.4
5053212.503,2849847.023,2203365.48
5059271.709,2853459.599,2205812.11
5065334.536,2857074.238,2208260.298
5071400.994,2860690.944,2210710.05
5077471.09,2864309.719,2213161.371
5083544.833,2867930.567,2215614.267
5089622.233,2871553.49,2218068.743
5095703.298,2875178.493,2220524.805
5101788.036,2878805.578,2222982.458
5107876.454,2882434.749,2225441.705
5113968.561,2886066.009,2227902.552
5120064.365,2889699.362,2230365.003
5126163.873,2893334.812,2232829.061
5132267.092,2896972.362,2235294.73
5138374.029,2900612.016,2237762.013
5144484.692,2904253.778,2240230.914
5150599.086,2907897.652,2242701.434
5156717.219,2911543.641,2245173.578
5162839.096,2915191.75,2247647.346
5168964.723,2918841.983,2250122.741
5175094.107,2922494.343,2252599.764
5181227.253,2926148.835,2255078.417
5187364.165,2929805.464,2257558.701
5193504.85,2933464.232,2260040.618
5199649.312,2937125.146,2262524.166
5205797.555,2940788.207,2265009.347
5211949.584,2944453.422,2267496.161
5218105.403,2948120.795,2269984.608
5224265.015,2951790.329,2272474.687
5230428.426,2955462.029,2274966.397
5236595.637,2959135.899,2277459.737
5242766.651,2962811.945,2279954.707
5248941.473,2966490.17,2282451.303
5255120.104,2970170.578,2284949.525
5261302.546,2973853.175,2287449.371
5267488.802,2977537.964,2289950.838
5273678.873,2981224.95,2292453.923
5279872.762,2984914.138,2294958.624
5286070.469,2988605.531,2297464.938
5292271.995,2992299.135,2299972.861
5298477.342,2995994.953,2302482.389
5304686.509,2999692.99,2304993.519
5310899.498,3003393.251,2307506.247
5317116.307,3007095.74,2310020.567
5323336.937,3010800.46,2312536.477
5329561.388,3014507.417,2315053.971
5335789.658,3018216.615,2317573.043
5342021.747,3021928.058,2320093.689
5348257.653,3025641.75,2322615.904
5354497.375,3029357.695,2325139.68
5360740.911,3033075.897,2327665.014
5366988.259,3036796.361,2330191.898
5373239.418,3040519.091,2332720.327
5379494.383,3044244.09,2335250.293
5385753.153,3047971.363,2337781.79
5392015.725,3051700.914,2340314.812
5398282.096,3055432.745,2342849.351
5404552.262,3059166.862,2345385.4
5410826.219,3062903.268,2347922.951
5417103.965,3066641.967,2350461.998
5423385.493,3070382.961,2353002.532
5429670.801,3074126.256,2355544.545
5435959.884,3077871.854,2358088.03
5442252.737,3081619.758,2360632.979
5448549.355,3085369.973,2363179.382
5454849.733,3089122.501,2365727.232
5461153.866,3092877.346,2368276.52
5467461.747,3096634.51,2370827.237
5473773.373,3100393.997,2373379.375
5480088.735,3104155.81,2375932.925
5486407.829,3107919.952,2378487.877
5492730.648,3111686.425,2381044.223
5499057.186,3115455.233,2383601.953
5505387.436,3119226.378,2386161.058
5511721.391,3122999.862,2388721.529
5518059.044,3126775.688,2391283.357
5524400.389,3130553.858,2393846.531
5530745.417,3134334.375,2396411.042
5537094.122,3138117.241,2398976.881
5543446.497,3141902.458,2401544.038
5549802.532,3145690.028,2404112.504
5556162.221,3149479.953,2406682.268
5562525.556,3153272.235,2409253.321
5568892.529,3157066.876,2411825.653
5575263.131,3160863.877,2414399.254
5581637.354,3164663.239,2416974.115
5588015.19,3168464.965,2419550.226
5594396.631,3172269.055,2422127.576
5600781.668,3176075.511,2424706.157
5607170.292,3179884.334,2427285.958
5613562.495,3183695.525,2429866.97
5619958.267,3187509.085,2432449.182
5626357.601,3191325.015,2435032.586
5632760.487,3195143.315,2437617.172
5639166.916,3198963.987,2440202.93
5645576.88,3202787.03,2442789.85
5651990.369,3206612.446,2445377.923
5658407.374,3210440.234,2447967.14
5664827.886,3214270.395,2450557.491
5671251.896,3218102.928,2453148.967
5677679.394,3221937.835,2455741.559
5684110.373,3225775.115,2458335.258
5690544.822,3229614.767,2460930.055
5696982.733,3233456.792,2463525.941
5703424.096,3237301.189,2466122.906
5709868.901,3241147.958,2468720.943
