7/1/2024,7/2/2024,7/3/2024,7/4/2024,7/5/2024,7/6/2024
3.174622e+00,1.37E+01,1.58E+01,1.26E+01,4.00E+01,-5.24E+00
1.067261e+01,2.42E+01,3.90E+01,1.01E+01,4.62E+01,8.51E+01
2.252020e+01,5.36E+00,1.09E+01,1.20E+01,9.38E+01,4.28E+01
7.124146e+00,2.28E+01,1.75E+01,1.28E+01,6.04E+01,8.92E+01
5.121527e+01,7.83E+00,1.43E+01,1.06E+01,7.88E+01,-4.90E+00
5.428833e+00,2.70E+01,6.53E+01,9.88E+00,5.42E+01,-4.20E+00
4.145752e+00,4.08E+00,1.88E+01,1.22E+01,4.34E+01,-5.11E+00
2.315552e+00,1.48E+01,8.37E+01,1.24E+01,4.24E+01,1.16E+01
1.265155e+01,1.68E+01,1.62E+01,2.13E+01,4.16E+01,-5.12E+00
3.590698e+00,7.24E+01,1.63E+01,1.11E+01,4.53E+01,-8.17E+00
3.755981e+00,2.46E+01,2.08E+01,1.30E+01,4.17E+01,1.14E+01
2.971619e+00,3.65E+00,3.51E+01,1.10E+01,4.12E+01,1.28E+01
1.647845e+01,3.33E+00,1.15E+01,9.72E+00,5.94E+01,-4.25E-01
7.709473e+00,7.80E+00,1.32E+01,5.27E+01,4.12E+01,-4.49E+00
1.024841e+01,5.89E+01,3.19E+01,9.83E+00,3.96E+01,8.32E+00
1.662067e+01,9.69E+00,5.38E+01,9.79E+00,4.25E+01,-2.27E+00
6.884155e+00,2.76E+01,1.67E+01,1.06E+01,4.15E+01,5.70E+00
3.039429e+00,5.97E+00,3.02E+01,1.75E+01,4.52E+01,-3.53E+00
3.580585e+01,5.50E+00,1.15E+01,5.29E+01,4.78E+01,2.69E+01
7.323975e+00,5.93E+00,1.45E+01,1.11E+01,4.17E+01,1.73E+01
7.648315e+00,5.29E+00,1.05E+01,1.34E+01,4.58E+01,1.74E+01
5.251282e+00,1.59E+01,1.28E+01,2.78E+01,4.08E+01,-1.96E+00
3.854858e+00,3.20E+00,9.98E+00,1.77E+01,3.76E+01,-5.76E+00
-1.14E-01,6.10E+00,1.26E+01,8.11E+00,4.15E+01,-1.61E+00
3.952148e+00,2.78E+01,1.36E+01,9.57E+00,4.32E+01,-5.21E+00
3.213074e+00,2.57E+00,1.38E+01,8.75E+00,4.07E+01,-3.35E+00
6.680847e+00,5.19E+00,2.41E+01,6.60E+00,3.94E+01,2.44E-01
4.949402e+00,8.84E+00,9.03E+00,4.85E+01,5.36E+01,-1.17E+00
1.871973e+01,3.11E+01,1.35E+01,1.15E+01,7.16E+01,-1.92E+00
5.874817e+00,1.07E+01,1.24E+01,6.21E+00,4.34E+01,2.04E+00
1.452802e+01,7.16E+00,1.41E+01,8.21E+00,4.72E+01,7.14E-01
5.441772e+00,5.81E+00,1.13E+01,7.46E+00,4.14E+01,-3.58E+00
8.458557e+00,2.38E+01,9.95E+00,6.14E+00,4.06E+01,-3.29E+00
2.544348e+01,2.35E+01,5.17E+01,2.85E+01,6.34E+01,-2.01E+00
3.251025e+01,1.63E+01,1.46E+01,8.10E+00,5.20E+01,-3.98E+00
3.537170e+00,3.73E+00,1.01E+01,7.42E+00,4.55E+01,5.17E+00
5.997864e+00,3.35E+01,1.49E+01,1.20E+01,4.11E+01,-2.07E+00
8.811279e+00,1.43E+02,1.28E+01,7.94E+00,6.43E+01,9.09E+00
9.150635e+00,3.96E+00,9.88E+00,6.97E+00,4.11E+01,-7.30E+00
1.059430e+02,6.77E+00,1.20E+01,4.86E+00,4.21E+01,2.71E+00
3.285132e+01,1.68E+01,2.08E+01,4.27E+01,4.57E+01,-4.14E+00
1.049487e+01,1.33E+01,9.52E+00,1.18E+01,4.19E+01,2.43E+00
4.997052e+01,1.66E+01,1.45E+01,2.41E+01,5.32E+01,-5.24E+00
1.981665e+01,6.72E+00,7.68E+00,3.80E+00,4.75E+01,2.65E+00
4.974792e+00,7.07E+00,5.89E+01,3.71E+00,5.06E+01,-1.41E+00
2.399103e+01,1.24E+01,2.47E+01,4.48E+00,4.22E+01,-2.52E+00
2.047089e+01,1.75E+01,1.63E+01,6.61E+00,4.85E+01,1.25E+01
4.838989e+00,2.16E+01,1.57E+01,5.08E+00,4.72E+01,2.08E+00
4.080566e+00,7.98E+00,2.04E+01,7.36E+00,4.33E+01,4.66E+00
8.909668e+00,4.95E+00,1.09E+01,8.29E+00,4.08E+01,-4.14E+00
8.117126e+00,1.17E+01,1.65E+01,7.46E+00,6.97E+01,-4.54E+00
1.829913e+01,5.66E+00,1.69E+01,5.50E+00,4.12E+01,-1.88E+00
1.131525e+01,5.57E+00,1.46E+01,5.83E+00,4.30E+01,-9.28E+00
5.292786e+00,5.51E+00,1.10E+01,7.15E+00,4.30E+01,-2.66E+00
1.925714e+01,1.96E+01,1.81E+01,9.53E+00,4.47E+01,-2.42E+00
4.652893e+00,1.20E+01,1.12E+01,9.22E+00,5.48E+01,3.64E+00
6.716565e+01,5.20E+01,6.13E+00,7.23E+00,4.80E+01,-2.08E+00
1.279639e+01,1.66E+01,1.57E+01,1.02E+01,3.94E+01,-3.41E+00
1.033673e+01,4.27E+01,1.13E+01,1.22E+01,4.51E+01,-7.98E-01
8.630554e+00,2.87E+01,1.36E+01,1.86E+01,4.12E+01,2.15E+01
1.441986e+01,8.78E+00,3.15E+01,1.52E+01,4.54E+01,3.70E+00
1.334204e+01,9.42E+00,1.72E+01,1.21E+01,4.51E+01,2.02E+00
3.715942e+00,7.05E+00,9.91E+00,1.32E+01,4.99E+01,-2.72E+00
1.942261e+00,1.05E+01,1.71E+01,1.29E+01,5.29E+01,-1.08E+00
1.771667e+00,2.51E+01,1.36E+01,1.34E+01,4.70E+01,7.70E+00
6.044067e+00,2.77E+00,1.71E+01,1.40E+01,4.17E+01,1.05E+01
1.098218e+01,1.94E+01,1.12E+01,1.17E+01,3.98E+01,3.48E-01
9.982422e+00,9.63E+00,1.70E+01,1.31E+01,3.90E+01,6.78E+00
9.392456e+00,1.99E+01,1.17E+01,1.07E+01,4.22E+01,1.42E+01
8.014648e+00,2.42E+00,1.06E+01,1.44E+01,4.29E+01,9.43E-01
1.765918e+01,9.60E+00,2.89E+01,1.75E+01,4.36E+01,-5.02E-01
1.883362e+00,1.13E+01,1.08E+01,1.53E+01,4.54E+01,-1.52E+00
7.727234e+00,7.11E+00,1.55E+01,3.85E+01,4.99E+01,-1.52E+00
