,Bscat ,Time ,Denuder 
4790,4.19E+00,0.51,With denuder
4791,8.52E+00,0.51,With denuder
4792,9.93E-01,0.51,With denuder
4793,7.28E+00,0.51,With denuder
4794,5.02E+00,0.51,With denuder
4795,1.39E+01,0.51,With denuder
4796,4.40E+01,0.51,With denuder
4797,2.67E+01,0.51,With denuder
4798,2.62E+00,0.51,With denuder
4799,5.69E+00,0.51,With denuder
4800,2.58E+01,0.51,With denuder
4801,1.31E+01,0.51,With denuder
4802,1.05E+01,0.51,With denuder
4803,2.92E+01,0.51,With denuder
4804,3.23E+01,0.51,With denuder
4805,6.16E+00,0.51,With denuder
4806,1.22E+01,0.51,With denuder
4807,1.31E+01,0.51,With denuder
4808,4.24E-01,0.51,With denuder
4809,4.96E-02,0.51,With denuder
4810,2.10E+00,0.51,With denuder
4811,5.74E-01,0.51,With denuder
4812,1.95E+01,0.51,With denuder
4813,5.42E+00,0.51,With denuder
4814,2.68E+00,0.51,With denuder
4815,6.04E+00,0.51,With denuder
4816,5.75E+00,0.51,With denuder
4817,1.66E+01,0.51,With denuder
4818,1.15E+01,0.51,With denuder
4819,5.37E+01,0.51,With denuder
4820,3.07E+00,0.51,With denuder
4821,2.57E+00,0.51,With denuder
4822,3.44E+00,0.51,With denuder
4823,2.90E+01,0.51,With denuder
4824,3.24E+01,0.51,With denuder
4825,5.98E+01,0.51,With denuder
4826,7.45E+00,0.51,With denuder
4827,5.22E+00,0.51,With denuder
4828,4.85E+00,0.51,With denuder
4829,9.11E-01,0.51,With denuder
4830,7.46E+00,0.51,With denuder
4831,1.49E+01,0.51,With denuder
4832,2.08E+01,0.51,With denuder
4833,4.09E+01,0.51,With denuder
4834,6.32E+01,0.51,With denuder
4835,5.26E+00,0.51,With denuder
4836,7.92E+00,0.51,With denuder
4837,1.45E+01,0.51,With denuder
4838,2.41E+01,0.51,With denuder
4839,1.84E+01,0.51,With denuder
4840,1.42E+01,0.51,With denuder
4841,6.78E+00,0.51,With denuder
4842,9.69E+00,0.51,With denuder
4843,2.90E+01,0.51,With denuder
4844,1.60E+01,0.51,With denuder
4845,3.19E+00,0.51,With denuder
4846,4.82E+00,0.51,With denuder
4847,3.35E+01,0.51,With denuder
4848,9.43E+00,0.51,With denuder
4849,9.38E+00,0.51,With denuder
4850,1.88E+00,0.51,With denuder
4851,7.25E+00,0.51,With denuder
4852,1.52E+01,0.51,With denuder
4853,2.50E+01,0.51,With denuder
4854,1.73E+00,0.51,With denuder
4855,1.45E+01,0.51,With denuder
4856,5.35E+00,0.51,With denuder
4857,3.36E+01,0.51,With denuder
4858,1.45E+01,0.51,With denuder
4859,5.55E+00,0.51,With denuder
4860,2.03E+00,0.51,With denuder
4861,6.67E+00,0.51,With denuder
4862,4.09E+01,0.51,With denuder
4863,8.02E+00,0.51,With denuder
4864,4.54E+00,0.51,With denuder
4865,1.07E+02,0.51,With denuder
4866,5.01E+01,0.51,With denuder
4867,5.34E+00,0.51,With denuder
4868,5.04E+00,0.51,With denuder
4869,9.05E+00,0.51,With denuder
4870,4.53E+00,0.51,With denuder
4871,7.80E+00,0.51,With denuder
4872,-6.52E-01,0.51,With denuder
4873,2.82E+00,0.51,With denuder
4874,2.51E+01,0.51,With denuder
4875,2.19E+01,0.51,With denuder
4876,7.49E+00,0.51,With denuder
4877,3.87E+00,0.51,With denuder
4878,9.71E+00,0.51,With denuder
4879,8.19E+00,0.51,With denuder
4880,4.79E+00,0.51,With denuder
4881,1.45E+01,0.51,With denuder
4882,-5.20E-01,0.51,With denuder
4883,-7.83E-01,0.51,With denuder
4884,1.76E+01,0.51,With denuder
4885,5.11E+01,0.51,With denuder
4886,2.39E+01,0.51,With denuder
4887,1.75E+01,0.51,With denuder
4888,5.59E+01,0.51,With denuder
4889,6.61E+01,0.51,With denuder
4890,8.32E+00,0.51,With denuder
4891,6.95E+00,0.51,With denuder
4892,5.06E+00,0.51,With denuder
4893,8.22E+00,0.51,With denuder
4894,1.83E+00,0.51,With denuder
4895,1.32E+01,0.51,With denuder
4896,9.78E+00,0.51,With denuder
4897,1.49E+01,0.51,With denuder
4898,1.05E+01,0.51,With denuder
4899,6.61E+00,0.51,With denuder
4900,1.68E+01,0.51,With denuder
4901,6.91E+00,0.51,With denuder
4902,2.96E+01,0.51,With denuder
4903,5.74E+00,0.51,With denuder
4904,3.11E+01,0.51,With denuder
4905,2.65E+00,0.51,With denuder
4906,2.28E+01,0.51,With denuder
4907,1.67E+00,0.51,With denuder
4908,7.48E+01,0.51,With denuder
4909,1.03E+01,0.51,With denuder
4910,1.06E+01,0.51,With denuder
4911,1.58E+01,0.51,With denuder
4912,3.32E+00,0.51,With denuder
4913,3.14E+00,0.51,With denuder
4914,1.75E+01,0.51,With denuder
4915,8.80E+00,0.51,With denuder
4916,6.95E+01,0.51,With denuder
4917,3.23E+01,0.51,With denuder
4918,7.51E+00,0.51,With denuder
4919,1.39E+01,0.51,With denuder
4920,1.92E+01,0.51,With denuder
4921,1.55E+01,0.51,With denuder
4922,8.30E+00,0.51,With denuder
4923,6.25E+00,0.51,With denuder
4924,3.56E+01,0.51,With denuder
4925,2.57E+00,0.51,With denuder
4926,7.13E+00,0.51,With denuder
4927,1.50E+01,0.51,With denuder
4928,8.19E+00,0.51,With denuder
4929,3.28E+00,0.51,With denuder
4930,1.64E+01,0.51,With denuder
4931,8.16E+00,0.51,With denuder
4932,1.51E+01,0.51,With denuder
4933,3.93E+00,0.51,With denuder
4934,1.36E+01,0.51,With denuder
4935,2.81E+01,0.51,With denuder
4936,3.51E+01,0.51,With denuder
4937,1.40E+01,0.51,With denuder
4938,1.05E+01,0.51,With denuder
4939,1.12E+01,0.51,With denuder
4940,1.02E+01,0.51,With denuder
4941,4.01E+01,0.51,With denuder
4942,1.09E+01,0.51,With denuder
4943,3.86E+00,0.51,With denuder
4944,7.38E+00,0.51,With denuder
4945,1.48E+01,0.51,With denuder
4946,1.10E+01,0.51,With denuder
4947,6.76E+00,0.51,With denuder
4948,2.14E+01,0.51,With denuder
4949,2.84E+00,0.51,With denuder
4950,1.99E+00,0.51,With denuder
4951,9.83E+00,0.51,With denuder
4952,2.75E+01,0.51,With denuder
4953,5.63E+00,0.51,With denuder
4954,8.03E+00,0.51,With denuder
4955,8.25E+00,0.51,With denuder
4956,5.94E+01,0.51,With denuder
4957,2.58E+01,0.51,With denuder
4958,5.58E+00,0.51,With denuder
4959,1.18E+01,0.51,With denuder
4960,1.62E+01,0.51,With denuder
4961,1.61E+01,0.51,With denuder
4962,1.46E+01,0.51,With denuder
4963,3.22E+01,0.51,With denuder
4964,1.42E+01,0.51,With denuder
4965,5.18E+01,0.51,With denuder
4966,6.69E+01,0.51,With denuder
4967,1.84E+01,0.51,With denuder
4968,6.04E+00,0.51,With denuder
4969,3.13E+00,0.51,With denuder
4970,5.17E+01,0.51,With denuder
4971,7.40E+00,0.51,With denuder
4972,5.38E+00,0.51,With denuder
4973,2.06E+00,0.51,With denuder
4974,7.79E+00,0.51,With denuder
4975,2.24E+01,0.51,With denuder
4976,1.10E+01,0.51,With denuder
4977,9.63E+00,0.51,With denuder
4978,7.56E+00,0.51,With denuder
4979,6.86E+00,0.51,With denuder
4980,5.61E+00,0.51,With denuder
4981,3.02E+01,0.51,With denuder
4982,1.27E+01,0.51,With denuder
4983,7.23E+00,0.51,With denuder
4984,2.32E-01,0.51,With denuder
4985,4.56E+00,0.51,With denuder
4986,3.19E+01,0.51,With denuder
4987,1.38E+00,0.51,With denuder
4988,1.30E+01,0.51,With denuder
4989,2.71E+01,0.51,With denuder
4990,5.36E+01,0.51,With denuder
4991,1.50E+01,0.51,With denuder
4992,8.58E+00,0.51,With denuder
4993,3.54E+00,0.51,With denuder
4994,6.86E+00,0.51,With denuder
4995,1.42E+01,0.51,With denuder
4996,1.89E+01,0.51,With denuder
4997,7.02E+01,0.51,With denuder
4998,3.66E+01,0.51,With denuder
4999,4.87E+00,0.51,With denuder
5000,7.15E+00,0.51,With denuder
5001,3.53E+01,0.51,With denuder
5002,5.94E+00,0.51,With denuder
5003,2.43E+01,0.51,With denuder
5004,1.40E+01,0.51,With denuder
5005,7.31E+00,0.51,With denuder
5006,7.84E+00,0.51,With denuder
5007,1.23E+01,0.51,With denuder
5008,1.55E+01,0.51,With denuder
5009,3.09E+01,0.51,With denuder
5010,7.30E+00,0.51,With denuder
5011,5.85E+00,0.51,With denuder
5012,3.03E+00,0.51,With denuder
5013,4.53E+01,0.51,With denuder
5014,3.34E+01,0.51,With denuder
5015,3.87E+00,0.51,With denuder
5016,1.13E+01,0.51,With denuder
5017,4.80E+00,0.51,With denuder
5018,4.32E+00,0.51,With denuder
5019,3.11E+01,0.51,With denuder
5020,8.72E+00,0.51,With denuder
5021,8.38E+00,0.51,With denuder
5022,5.06E+00,0.51,With denuder
5023,2.63E+01,0.51,With denuder
5024,5.47E+00,0.51,With denuder
5025,2.12E+01,0.51,With denuder
5026,3.35E+00,0.51,With denuder
5027,4.86E+00,0.51,With denuder
5028,1.31E+01,0.51,With denuder
5029,8.14E+00,0.51,With denuder
5030,1.36E+01,0.51,With denuder
5031,5.44E+00,0.51,With denuder
5032,4.97E+00,0.51,With denuder
5033,3.84E+00,0.51,With denuder
5034,1.31E+00,0.51,With denuder
5035,6.74E+00,0.51,With denuder
5036,7.15E+01,0.51,With denuder
5037,2.99E+01,0.51,With denuder
5038,1.01E+01,0.51,With denuder
5039,3.78E+01,0.51,With denuder
5040,1.86E+01,0.51,With denuder
5041,1.02E+01,0.51,With denuder
5042,2.71E+01,0.51,With denuder
5043,2.67E+01,0.51,With denuder
5044,2.02E+00,0.51,With denuder
5045,4.72E+00,0.51,With denuder
5046,1.86E+01,0.51,With denuder
5047,3.31E+01,0.51,With denuder
5048,4.15E+00,0.51,With denuder
5049,1.32E+01,0.51,With denuder
5050,1.30E+01,0.51,With denuder
5051,2.67E+01,0.51,With denuder
5052,1.94E+01,0.51,With denuder
5053,1.18E+01,0.51,With denuder
5054,1.71E+01,0.51,With denuder
5055,5.79E+00,0.51,With denuder
5056,1.48E+01,0.51,With denuder
5057,1.11E+01,0.51,With denuder
5058,9.19E+00,0.51,With denuder
5059,8.40E+00,0.51,With denuder
5060,2.31E+01,0.51,With denuder
5061,2.51E+01,0.51,With denuder
5062,6.37E+00,0.51,With denuder
5063,4.22E+01,0.51,With denuder
5064,1.29E+01,0.51,With denuder
5065,4.44E+00,0.51,With denuder
5066,2.47E+00,0.51,With denuder
5067,5.12E+00,0.51,With denuder
5068,2.85E+01,0.51,With denuder
5069,6.91E+00,0.51,With denuder
5070,2.16E+01,0.51,With denuder
5071,2.97E+01,0.51,With denuder
5072,2.39E+00,0.51,With denuder
5073,1.00E+00,0.51,With denuder
5074,1.66E+01,0.51,With denuder
5075,2.55E+01,0.51,With denuder
5076,2.46E+01,0.51,With denuder
5077,5.02E+00,0.51,With denuder
5078,3.91E+01,0.51,With denuder
5079,1.33E+01,0.51,With denuder
5080,-1.19E+00,0.51,With denuder
5081,2.47E+01,0.51,With denuder
5082,4.59E+01,0.51,With denuder
5083,1.37E+01,0.51,With denuder
5084,5.57E+00,0.51,With denuder
5085,2.47E+01,0.51,With denuder
5086,7.36E+00,0.51,With denuder
5087,3.02E+01,0.51,With denuder
5088,3.45E+01,0.51,With denuder
5089,2.50E+01,0.51,With denuder
5090,1.94E+01,0.51,With denuder
5091,6.86E+01,0.51,With denuder
5092,1.06E+00,0.51,With denuder
5093,3.55E+00,0.51,With denuder
5094,4.04E+01,0.51,With denuder
5095,7.78E+00,0.51,With denuder
5096,1.39E+01,0.51,With denuder
5097,4.57E+00,0.51,With denuder
5098,1.72E+01,0.51,With denuder
5099,1.46E+01,0.51,With denuder
5100,3.06E+00,0.51,With denuder
5101,1.82E+00,0.51,With denuder
5102,1.80E+01,0.51,With denuder
5103,9.74E+00,0.51,With denuder
5104,1.78E+01,0.51,With denuder
5105,2.40E+01,0.51,With denuder
5106,1.37E+01,0.51,With denuder
5107,2.84E+01,0.51,With denuder
5108,1.35E+01,0.51,With denuder
5109,1.05E+01,0.51,With denuder
5110,1.57E+01,0.51,With denuder
5111,1.50E+01,0.51,With denuder
5112,1.88E+00,0.51,With denuder
5113,2.76E+01,0.51,With denuder
5114,3.51E+00,0.51,With denuder
5115,2.42E+01,0.51,With denuder
5116,2.01E+01,0.51,With denuder
5117,9.72E+00,0.51,With denuder
5118,3.38E+01,0.51,With denuder
5119,4.17E+00,0.51,With denuder
5120,3.90E-01,0.51,With denuder
5121,7.48E+00,0.51,With denuder
5122,3.50E+01,0.51,With denuder
5123,9.15E+00,0.51,With denuder
5124,5.30E-01,0.51,With denuder
5125,2.98E+01,0.51,With denuder
5126,1.04E+02,0.51,With denuder
5127,2.02E+01,0.51,With denuder
5128,1.20E+01,0.51,With denuder
5129,4.01E+01,0.51,With denuder
5130,1.15E+01,0.51,With denuder
5131,1.03E+01,0.51,With denuder
5132,6.12E+00,0.51,With denuder
5133,6.91E+00,0.51,With denuder
5134,2.90E+01,0.51,With denuder
5135,5.47E+00,0.51,With denuder
5136,1.37E+01,0.51,With denuder
5137,1.68E+01,0.51,With denuder
5138,2.09E+01,0.51,With denuder
5139,9.98E+00,0.51,With denuder
5140,4.73E-01,0.51,With denuder
5141,4.07E+00,0.51,With denuder
5142,1.20E+01,0.51,With denuder
5143,8.05E+00,0.51,With denuder
5144,2.74E+01,0.51,With denuder
5145,1.54E+01,0.51,With denuder
5146,4.57E+00,0.51,With denuder
5147,4.33E+00,0.51,With denuder
5148,2.23E+01,0.51,With denuder
5149,1.54E+01,0.51,With denuder
5150,3.82E+01,0.51,With denuder
5151,2.12E+00,0.51,With denuder
5152,1.02E+01,0.51,With denuder
5153,3.55E+01,0.51,With denuder
5154,1.23E+01,0.51,With denuder
5155,5.13E+00,0.51,With denuder
5156,2.03E+00,0.51,With denuder
5157,6.32E-01,0.51,With denuder
5158,4.32E+01,0.51,With denuder
5159,7.71E+00,0.51,With denuder
5160,5.55E+00,0.51,With denuder
5161,1.05E+01,0.51,With denuder
5162,3.11E+00,0.51,With denuder
5163,8.03E+00,0.51,With denuder
5164,1.55E+01,0.51,With denuder
5165,3.10E+01,0.51,With denuder
5166,3.00E+01,0.51,With denuder
5167,2.77E+01,0.51,With denuder
5168,1.19E+01,0.51,With denuder
5169,3.48E+01,0.51,With denuder
5170,1.20E+01,0.51,With denuder
5171,1.57E+00,0.51,With denuder
5172,5.75E+00,0.51,With denuder
5173,1.69E+01,0.51,With denuder
5174,2.00E+00,0.51,With denuder
5175,6.88E+01,0.51,With denuder
5176,2.61E+01,0.51,With denuder
5177,3.42E+00,0.51,With denuder
5178,2.90E+01,0.51,With denuder
5179,6.30E+00,0.51,With denuder
5180,4.53E+01,0.51,With denuder
5181,1.91E+01,0.51,With denuder
5182,6.70E+01,0.51,With denuder
5183,8.04E+00,0.51,With denuder
5184,5.32E+00,0.51,With denuder
5185,2.23E+01,0.51,With denuder
5186,1.04E+01,0.51,With denuder
5187,2.81E+01,0.51,With denuder
5188,3.63E+00,0.51,With denuder
5189,7.49E+01,0.51,With denuder
5190,1.93E+01,0.51,With denuder
5191,-2.98E-01,0.51,With denuder
5192,2.31E+01,0.51,With denuder
5193,9.18E+01,0.51,With denuder
5194,3.42E+01,0.51,With denuder
5195,1.13E+01,0.51,With denuder
5196,1.80E+01,0.51,With denuder
5197,5.09E+00,0.51,With denuder
5198,1.94E+01,0.51,With denuder
5199,2.74E+01,0.51,With denuder
5200,4.22E+00,0.51,With denuder
5201,1.20E+01,0.51,With denuder
5202,1.62E+01,0.51,With denuder
5203,5.91E+00,0.51,With denuder
5204,4.65E+01,0.51,With denuder
5205,7.89E+00,0.51,With denuder
5206,1.43E+01,0.51,With denuder
5207,9.02E+00,0.51,With denuder
5208,5.50E+00,0.51,With denuder
5209,2.33E+00,0.51,With denuder
5210,2.66E+01,0.51,With denuder
5211,2.41E+00,0.51,With denuder
5212,2.27E+01,0.51,With denuder
5213,3.24E+01,0.51,With denuder
5214,3.42E+00,0.51,With denuder
5215,2.04E+01,0.51,With denuder
5216,2.26E+01,0.51,With denuder
5217,7.12E+00,0.51,With denuder
5218,1.17E+01,0.51,With denuder
5219,3.66E+00,0.51,With denuder
5220,1.46E+01,0.51,With denuder
5221,1.31E+00,0.51,With denuder
5222,1.75E+01,0.51,With denuder
5223,2.04E+00,0.51,With denuder
5224,1.15E+01,0.51,With denuder
5225,6.30E+00,0.51,With denuder
5226,8.74E+00,0.51,With denuder
5227,2.46E+01,0.51,With denuder
5228,1.43E+01,0.51,With denuder
5229,9.76E+00,0.51,With denuder
5230,1.20E+00,0.51,With denuder
5231,3.15E+00,0.51,With denuder
5232,9.87E+00,0.51,With denuder
5233,8.88E+00,0.51,With denuder
5234,8.61E+00,0.51,With denuder
5235,1.42E+01,0.51,With denuder
5236,2.39E+01,0.51,With denuder
5237,4.79E+00,0.51,With denuder
5238,4.91E+00,0.51,With denuder
5239,8.00E+00,0.51,With denuder
5240,3.04E+01,0.51,With denuder
5241,1.27E+01,0.51,With denuder
5242,6.91E+00,0.51,With denuder
5243,3.63E+01,0.51,With denuder
5244,1.66E+01,0.51,With denuder
5245,2.38E+01,0.51,With denuder
5246,2.63E+01,0.51,With denuder
5247,6.88E+00,0.51,With denuder
5248,5.27E-01,0.51,With denuder
5249,6.27E+00,0.51,With denuder
5250,2.69E+01,0.51,With denuder
5251,1.20E+01,0.51,With denuder
5252,8.79E+00,0.51,With denuder
5253,2.15E+01,0.51,With denuder
5254,7.23E+01,0.51,With denuder
5255,1.35E+01,0.51,With denuder
5256,1.05E+01,0.51,With denuder
5257,5.34E+00,0.51,With denuder
5258,2.93E+01,0.51,With denuder
5259,1.78E+01,0.51,With denuder
5260,1.40E+01,0.51,With denuder
5261,3.99E+00,0.51,With denuder
5262,1.07E+01,0.51,With denuder
5263,2.97E+01,0.51,With denuder
5264,5.06E-01,0.51,With denuder
5265,4.65E+01,0.51,With denuder
5266,1.10E+01,0.51,With denuder
5267,5.06E+00,0.51,With denuder
5268,1.83E+01,0.51,With denuder
5269,2.33E+01,0.51,With denuder
5270,2.82E+00,0.51,With denuder
5271,4.36E+00,0.51,With denuder
5272,3.29E+00,0.51,With denuder
5273,1.84E+00,0.51,With denuder
5274,5.04E+00,0.51,With denuder
5275,1.08E+01,0.51,With denuder
5276,5.06E+00,0.51,With denuder
5277,6.86E+01,0.51,With denuder
5278,3.84E+00,0.51,With denuder
5279,6.43E+00,0.51,With denuder
5280,9.77E+00,0.51,With denuder
5281,4.33E+00,0.51,With denuder
5282,1.39E+01,0.51,With denuder
5283,4.27E+01,0.51,With denuder
5284,1.09E+01,0.51,With denuder
5285,3.36E+01,0.51,With denuder
5286,5.82E+01,0.51,With denuder
5287,2.17E+01,0.51,With denuder
5288,3.59E+00,0.51,With denuder
5289,2.15E+00,0.51,With denuder
5290,1.74E+01,0.51,With denuder
5291,3.36E+01,0.51,With denuder
5292,1.07E+01,0.51,With denuder
5293,1.36E+02,0.51,With denuder
5294,6.04E+01,0.51,With denuder
5295,3.75E+01,0.51,With denuder
5296,3.19E+01,0.51,With denuder
5297,1.95E+01,0.51,With denuder
5298,6.13E+00,0.51,With denuder
5299,6.22E+00,0.51,With denuder
5300,1.05E+01,0.51,With denuder
5301,7.51E+00,0.51,With denuder
5302,1.34E+01,0.51,With denuder
5303,2.08E+01,0.51,With denuder
5304,1.48E+01,0.51,With denuder
5305,4.72E+00,0.51,With denuder
5306,2.09E+00,0.51,With denuder
5307,4.97E+00,0.51,With denuder
5308,2.05E+01,0.51,With denuder
5309,3.60E+00,0.51,With denuder
5310,2.60E+01,0.51,With denuder
5311,1.53E+01,0.51,With denuder
5312,4.84E+00,0.51,With denuder
5313,3.04E+00,0.51,With denuder
5314,1.46E+01,0.51,With denuder
5315,7.83E+00,0.51,With denuder
5316,9.46E+00,0.51,With denuder
5317,3.23E+00,0.51,With denuder
5318,1.42E+01,0.51,With denuder
5319,3.65E+00,0.51,With denuder
5320,3.63E+00,0.51,With denuder
5321,2.15E+01,0.51,With denuder
5322,1.01E+01,0.51,With denuder
5323,5.73E+01,0.51,With denuder
5324,1.61E+01,0.51,With denuder
5325,1.55E+01,0.51,With denuder
5326,2.93E+01,0.51,With denuder
5327,7.93E+00,0.51,With denuder
5328,1.27E+01,0.51,With denuder
5329,3.13E+00,0.51,With denuder
5330,3.88E+01,0.51,With denuder
5331,1.57E+01,0.51,With denuder
5332,3.71E+01,0.51,With denuder
5333,1.18E+01,0.51,With denuder
5334,1.19E+01,0.51,With denuder
5335,1.07E+01,0.51,With denuder
5336,1.65E+01,0.51,With denuder
5337,6.49E+01,0.51,With denuder
5338,3.54E+01,0.51,With denuder
5339,7.82E+00,0.51,With denuder
5340,2.91E+00,0.51,With denuder
5341,3.59E+00,0.51,With denuder
5342,1.43E+01,0.51,With denuder
5343,1.01E+01,0.51,With denuder
5344,9.91E+00,0.51,With denuder
5345,5.99E+01,0.51,With denuder
5346,1.09E+02,0.51,With denuder
5347,1.67E+01,0.51,With denuder
5348,1.14E+01,0.51,With denuder
5349,4.02E+01,0.51,With denuder
5350,9.59E+00,0.51,With denuder
5351,4.75E+01,0.51,With denuder
5352,1.26E+01,0.51,With denuder
5353,5.03E+00,0.51,With denuder
5354,2.43E+01,0.51,With denuder
5355,9.43E+00,0.51,With denuder
5356,2.76E+01,0.51,With denuder
5357,7.49E+00,0.51,With denuder
5358,7.38E+00,0.51,With denuder
5359,3.13E+00,0.51,With denuder
5360,1.00E+01,0.51,With denuder
5361,4.37E+01,0.51,With denuder
5362,1.29E+01,0.51,With denuder
5363,3.87E+01,0.51,With denuder
5364,1.02E+01,0.51,With denuder
5365,2.95E+00,0.51,With denuder
5366,1.34E+01,0.51,With denuder
5367,2.08E+01,0.51,With denuder
5368,2.00E+01,0.51,With denuder
5369,8.71E+00,0.51,With denuder
5370,4.39E+01,0.51,With denuder
5371,5.03E+00,0.51,With denuder
5372,4.37E+01,0.51,With denuder
5373,3.98E+01,0.51,With denuder
5374,3.60E+01,0.51,With denuder
5375,3.37E+01,0.51,With denuder
5376,2.60E+00,0.51,With denuder
5377,3.11E+00,0.51,With denuder
5378,6.04E+01,0.51,With denuder
5379,1.26E+01,0.51,With denuder
5380,4.00E+01,0.51,With denuder
5381,4.59E+00,0.51,With denuder
5382,2.65E+01,0.51,With denuder
5383,7.81E+00,0.51,With denuder
5384,1.08E+01,0.51,With denuder
5385,5.47E+01,0.51,With denuder
5386,1.67E+01,0.51,With denuder
5387,7.19E+00,0.51,With denuder
5388,4.45E+00,0.51,With denuder
5389,3.82E+01,0.51,With denuder
5390,6.08E+00,0.51,With denuder
5391,2.86E+01,0.51,With denuder
5392,1.44E+01,0.51,With denuder
5393,1.00E+01,0.51,With denuder
5394,1.91E+01,0.51,With denuder
5395,1.20E+01,0.51,With denuder
5396,8.51E+00,0.51,With denuder
5397,3.80E+01,0.51,With denuder
5398,4.21E+00,0.51,With denuder
5399,9.78E+00,0.51,With denuder
5400,1.02E+01,0.51,With denuder
5401,7.55E+00,0.51,With denuder
5402,2.80E+01,0.51,With denuder
5403,2.40E+01,0.51,With denuder
5404,1.13E+01,0.51,With denuder
5405,5.20E+00,0.51,With denuder
5406,2.72E+01,0.51,With denuder
5407,7.43E+00,0.51,With denuder
5408,4.14E+00,0.51,With denuder
5409,6.03E+00,0.51,With denuder
5410,3.62E+01,0.51,With denuder
5411,1.24E+01,0.51,With denuder
5412,1.33E+01,0.51,With denuder
5413,3.34E+01,0.51,With denuder
5414,1.08E+01,0.51,With denuder
5415,3.53E+00,0.51,With denuder
5416,5.13E+00,0.51,With denuder
5417,2.52E+01,0.51,With denuder
5418,9.02E+01,0.51,With denuder
5419,1.89E+01,0.51,With denuder
5420,7.93E+00,0.51,With denuder
5421,3.69E+00,0.51,With denuder
5422,7.53E+01,0.51,With denuder
5423,2.18E+01,0.51,With denuder
5424,3.07E+00,0.51,With denuder
5425,4.81E+00,0.51,With denuder
5426,4.69E+01,0.51,With denuder
5427,3.39E+01,0.51,With denuder
5428,6.89E+00,0.51,With denuder
5429,5.32E+00,0.51,With denuder
5430,1.12E+01,0.51,With denuder
5431,1.03E+01,0.51,With denuder
5432,1.11E+01,0.51,With denuder
5433,1.68E+01,0.51,With denuder
5434,5.40E+00,0.51,With denuder
5435,6.84E+00,0.51,With denuder
5436,1.37E+01,0.51,With denuder
5437,1.69E+01,0.51,With denuder
5438,2.54E+01,0.51,With denuder
5439,8.30E+00,0.51,With denuder
5440,3.33E+00,0.51,With denuder
5441,3.00E+01,0.51,With denuder
5442,4.85E+00,0.51,With denuder
5443,1.88E+01,0.51,With denuder
5444,2.49E+01,0.51,With denuder
5445,5.28E+00,0.51,With denuder
5446,1.13E+01,0.51,With denuder
5447,3.71E+00,0.51,With denuder
5448,1.24E+01,0.51,With denuder
5449,8.81E+00,0.51,With denuder
5450,4.84E+00,0.51,With denuder
5451,3.28E+01,0.51,With denuder
5452,1.22E+01,0.51,With denuder
5453,1.20E+01,0.51,With denuder
5454,5.58E+00,0.51,With denuder
5455,4.47E+00,0.51,With denuder
5456,1.87E+01,0.51,With denuder
5457,1.59E+01,0.51,With denuder
5458,7.93E+00,0.51,With denuder
5459,1.49E+01,0.51,With denuder
5460,5.91E+00,0.51,With denuder
5461,4.96E-01,0.51,With denuder
5462,4.55E+00,0.51,With denuder
5463,6.88E+00,0.51,With denuder
5464,3.15E+01,0.51,With denuder
5465,1.11E+01,0.51,With denuder
5466,4.82E+00,0.51,With denuder
5467,1.33E+01,0.51,With denuder
5468,3.94E+00,0.51,With denuder
5469,5.06E+00,0.51,With denuder
5470,5.63E-01,0.51,With denuder
5471,2.43E+01,0.51,With denuder
5472,6.05E+00,0.51,With denuder
5473,2.68E+01,0.51,With denuder
5474,1.71E+01,0.51,With denuder
5475,2.50E+01,0.51,With denuder
5476,5.49E+01,0.51,With denuder
5477,1.06E+01,0.51,With denuder
5478,9.42E+00,0.51,With denuder
5479,6.37E+00,0.51,With denuder
5480,3.80E+00,0.51,With denuder
5481,8.49E+00,0.51,With denuder
5482,3.95E+00,0.51,With denuder
5483,3.70E+00,0.51,With denuder
5484,1.21E+01,0.51,With denuder
5485,8.88E+00,0.51,With denuder
5486,6.48E+00,0.51,With denuder
5487,2.24E+01,0.51,With denuder
5488,1.71E+01,0.51,With denuder
5489,1.16E+01,0.51,With denuder
5490,5.61E+01,0.51,With denuder
5491,4.80E+00,0.51,With denuder
5492,6.23E+00,0.51,With denuder
5493,4.02E+01,0.51,With denuder
5494,2.42E+01,0.51,With denuder
5495,8.26E+00,0.51,With denuder
5496,3.93E+00,0.51,With denuder
5497,2.62E+00,0.51,With denuder
5498,7.22E+00,0.51,With denuder
5499,8.47E+00,0.51,With denuder
5500,1.71E+00,0.51,With denuder
5501,6.50E+00,0.51,With denuder
5502,1.80E+00,0.51,With denuder
5503,3.09E+00,0.51,With denuder
5504,2.03E+01,0.51,With denuder
5505,2.43E+01,0.51,With denuder
5506,8.00E+00,0.51,With denuder
5507,4.45E+00,0.51,With denuder
5508,8.18E+00,0.51,With denuder
5509,1.73E+00,0.51,With denuder
5510,6.12E+00,0.51,With denuder
5511,1.12E+01,0.51,With denuder
5512,2.28E+01,0.51,With denuder
5513,8.75E+00,0.51,With denuder
5514,6.35E+01,0.51,With denuder
5515,3.34E+01,0.51,With denuder
5516,3.51E+01,0.51,With denuder
5517,1.62E+01,0.51,With denuder
5518,5.06E+00,0.51,With denuder
5519,3.68E+01,0.51,With denuder
5520,6.77E+01,0.51,With denuder
5521,1.52E+01,0.51,With denuder
5522,9.81E+00,0.51,With denuder
5523,4.52E+00,0.51,With denuder
5524,2.19E+01,0.51,With denuder
