,Bscat,Time,Denuder
1848,5.79E+00,11:35,No
1849,5.99E+01,11:35,No
1850,1.05E+01,11:35,No
1851,7.80E+00,11:35,No
1852,2.38E+01,11:35,No
1853,3.84E+01,11:35,No
1854,1.82E+01,11:35,No
1855,3.46E+00,11:35,No
1856,3.14E+01,11:35,No
1857,3.11E+01,11:35,No
1858,1.59E+00,11:35,No
1859,2.11E+01,11:35,No
1860,3.61E+01,11:35,No
1861,4.02E+01,11:35,No
1862,1.96E+00,11:35,No
1863,1.37E+01,11:35,No
1864,3.14E+01,11:35,No
1865,8.84E+00,11:35,No
1866,9.30E+00,11:35,No
1867,5.99E+01,11:35,No
1868,1.56E+01,11:35,No
1869,1.11E+01,11:35,No
1870,3.02E+00,11:35,No
1871,2.50E+01,11:35,No
1872,3.31E+00,11:35,No
1873,6.19E+00,11:35,No
1874,9.43E+00,11:35,No
1875,9.34E+00,11:35,No
1876,4.50E+00,11:35,No
1877,1.46E+01,11:35,No
1878,4.05E+00,11:35,No
1879,4.13E+01,11:35,No
1880,1.88E+01,11:35,No
1881,5.95E+00,11:35,No
1882,2.63E+01,11:35,No
1883,2.60E+00,11:35,No
1884,7.96E+00,11:35,No
1885,2.69E+01,11:35,No
1886,4.14E+00,11:35,No
1887,5.54E+00,11:35,No
1888,5.60E+00,11:35,No
1889,7.22E+00,11:35,No
1890,2.82E+00,11:35,No
1891,1.50E+01,11:35,No
1892,-1.58E+00,11:35,No
1893,6.10E+00,11:35,No
1894,1.26E+01,11:35,No
1895,6.94E+00,11:35,No
1896,8.33E+00,11:35,No
1897,1.41E+01,11:35,No
1898,9.74E+00,11:35,No
1899,1.34E+01,11:35,No
1900,7.69E+00,11:35,No
1901,7.96E+00,11:35,No
1902,1.23E+01,11:35,No
1903,1.31E+00,11:35,No
1904,3.48E+01,11:35,No
1905,5.05E+00,11:35,No
1906,2.03E+01,11:35,No
1907,2.54E+01,11:35,No
1908,1.81E+01,11:35,No
1909,9.05E+00,11:35,No
1910,5.55E+00,11:35,No
1911,7.88E+00,11:35,No
1912,8.29E+00,11:35,No
1913,1.44E+01,11:35,No
1914,1.95E+01,11:35,No
1915,9.72E+00,11:35,No
1916,1.54E+01,11:35,No
1917,1.24E+01,11:35,No
1918,1.17E+01,11:35,No
1919,6.57E+00,11:35,No
1920,3.04E+00,11:35,No
1921,1.93E+01,11:35,No
1922,8.53E+00,11:35,No
1923,4.98E+00,11:35,No
1924,1.97E+01,11:35,No
1925,1.05E+01,11:35,No
1926,5.27E+00,11:35,No
1927,1.79E+01,11:35,No
1928,1.88E+01,11:35,No
1929,5.12E+00,11:35,No
1930,6.15E+00,11:35,No
1931,7.01E+00,11:35,No
1932,1.15E+01,11:35,No
1933,7.05E+00,11:35,No
1934,3.05E+01,11:35,No
1935,4.67E+00,11:35,No
1936,4.82E+00,11:35,No
1937,9.78E+01,11:35,No
1938,2.14E+01,11:35,No
1939,1.32E+02,11:35,No
1940,9.52E+00,11:35,No
1941,2.48E+01,11:35,No
1942,1.72E+01,11:35,No
1943,2.42E+01,11:35,No
1944,2.35E+01,11:35,No
1945,2.14E+01,11:35,No
1946,1.70E+01,11:35,No
1947,1.51E+01,11:35,No
1948,1.59E+01,11:35,No
1949,1.48E+01,11:35,No
1950,2.09E+01,11:35,No
1951,2.43E+01,11:35,No
1952,1.39E+01,11:35,No
1953,1.01E+01,11:35,No
1954,5.02E+01,11:35,No
1955,1.78E+01,11:35,No
1956,1.56E+01,11:35,No
1957,1.50E+01,11:35,No
1958,1.05E+02,11:35,No
1959,2.17E+01,11:35,No
1960,3.87E+01,11:35,No
1961,1.15E+01,11:35,No
1962,8.33E+00,11:35,No
1963,2.04E+01,11:35,No
1964,1.39E+01,11:35,No
1965,1.26E+01,11:35,No
1966,1.16E+01,11:35,No
1967,1.40E+01,11:35,No
1968,2.40E+01,11:35,No
1969,1.37E+01,11:35,No
1970,3.50E+01,11:35,No
1971,1.58E+01,11:35,No
1972,3.17E+01,11:35,No
1973,3.97E+01,11:35,No
1974,2.44E+01,11:35,No
1975,4.64E+01,11:35,No
1976,2.32E+01,11:35,No
1977,2.25E+01,11:35,No
1978,8.13E+00,11:35,No
1979,1.29E+01,11:35,No
1980,1.07E+01,11:35,No
1981,2.46E+01,11:35,No
1982,1.18E+01,11:35,No
1983,1.31E+02,11:35,No
1984,3.34E+01,11:35,No
1985,1.86E+01,11:35,No
1986,4.23E+01,11:35,No
1987,2.83E+01,11:35,No
1988,2.71E+01,11:35,No
1989,1.67E+01,11:35,No
1990,1.26E+01,11:35,No
1991,1.98E+01,11:35,No
1992,4.63E+01,11:35,No
1993,6.06E+01,11:35,No
1994,1.64E+01,11:35,No
1995,4.01E+01,11:35,No
1996,3.45E+01,11:35,No
1997,2.03E+01,11:35,No
1998,4.24E+01,11:35,No
1999,2.33E+01,11:35,No
2000,1.12E+01,11:35,No
2001,1.71E+01,11:35,No
2002,1.23E+01,11:35,No
2003,7.80E+00,11:35,No
2004,2.13E+01,11:35,No
2005,1.45E+01,11:35,No
2006,1.43E+01,11:35,No
2007,3.23E+01,11:35,No
2008,1.72E+01,11:35,No
2009,8.56E+00,11:35,No
2010,2.47E+01,11:35,No
2011,3.46E+01,11:35,No
2012,3.43E+01,11:35,No
2013,2.15E+01,11:35,No
2014,2.33E+01,11:35,No
2015,1.54E+01,11:35,No
2016,3.78E+01,11:35,No
2017,3.26E+01,11:35,No
2018,2.15E+01,11:35,No
2019,5.59E+01,11:35,No
2020,1.18E+01,11:35,No
2021,4.28E+01,11:35,No
2022,3.76E+01,11:35,No
2023,4.20E+01,11:35,No
2024,2.65E+01,11:35,No
2025,1.39E+01,11:35,No
2026,3.16E+01,11:35,No
2027,4.02E+01,11:35,No
2028,9.79E+00,11:35,No
2029,9.67E+00,11:35,No
2030,6.10E+01,11:35,No
2031,5.92E+01,11:35,No
2032,1.68E+01,11:35,No
2033,2.84E+01,11:35,No
2034,2.01E+01,11:35,No
2035,4.40E+01,11:35,No
2036,1.03E+01,11:35,No
2037,1.56E+01,11:35,No
2038,1.31E+01,11:35,No
2039,1.70E+01,11:35,No
2040,1.34E+01,11:35,No
2041,2.39E+01,11:35,No
2042,9.00E+00,11:35,No
2043,2.73E+01,11:35,No
2044,2.15E+01,11:35,No
2045,9.71E+00,11:35,No
2046,1.31E+01,11:35,No
2047,2.93E+01,11:35,No
2048,2.86E+01,11:35,No
2049,9.11E+00,11:35,No
2050,1.27E+01,11:35,No
2051,1.09E+01,11:35,No
2052,1.44E+01,11:35,No
2053,2.01E+01,11:35,No
2054,1.21E+01,11:35,No
2055,1.10E+01,11:35,No
2056,2.77E+01,11:35,No
2057,1.25E+01,11:35,No
2058,1.13E+01,11:35,No
2059,1.84E+01,11:35,No
2060,3.69E+01,11:35,No
2061,1.17E+01,11:35,No
2062,5.85E+00,11:35,No
2063,3.05E+01,11:35,No
2064,6.58E+01,11:35,No
2065,1.43E+01,11:35,No
2066,1.51E+01,11:35,No
2067,7.45E+00,11:35,No
2068,1.13E+01,11:35,No
2069,1.07E+01,11:35,No
2070,1.43E+01,11:35,No
2071,4.07E+01,11:35,No
2072,2.08E+01,11:35,No
2073,2.30E+01,11:35,No
2074,1.60E+01,11:35,No
2075,5.71E+01,11:35,No
2076,1.24E+01,11:35,No
2077,1.41E+01,11:35,No
2078,3.85E+01,11:35,No
2079,1.72E+01,11:35,No
2080,1.70E+01,11:35,No
2081,3.02E+01,11:35,No
2082,1.27E+01,11:35,No
2083,2.93E+01,11:35,No
2084,2.10E+01,11:35,No
2085,1.12E+01,11:35,No
2086,1.90E+01,11:35,No
2087,8.75E+00,11:35,No
2088,1.65E+01,11:35,No
2089,1.26E+01,11:35,No
2090,4.57E+01,11:35,No
2091,1.02E+01,11:35,No
2092,1.47E+01,11:35,No
2093,1.44E+01,11:35,No
2094,2.70E+01,11:35,No
2095,2.98E+01,11:35,No
2096,1.06E+01,11:35,No
2097,6.55E+00,11:35,No
2098,1.22E+01,11:35,No
2099,1.21E+01,11:35,No
2100,7.98E+01,11:35,No
2101,2.67E+01,11:35,No
2102,2.71E+01,11:35,No
2103,1.52E+01,11:35,No
2104,2.10E+01,11:35,No
2105,2.56E+01,11:35,No
2106,2.08E+01,11:35,No
2107,9.45E+00,11:35,No
2108,2.11E+01,11:35,No
2109,1.23E+01,11:35,No
2110,2.81E+01,11:35,No
2111,1.66E+01,11:35,No
2112,6.22E+01,11:35,No
2113,1.72E+01,11:35,No
2114,2.71E+01,11:35,No
2115,8.78E+01,11:35,No
2116,1.59E+01,11:35,No
2117,3.85E+01,11:35,No
2118,1.82E+01,11:35,No
2119,1.65E+01,11:35,No
2120,1.71E+01,11:35,No
2121,1.05E+01,11:35,No
2122,2.01E+01,11:35,No
2123,1.11E+01,11:35,No
2124,2.20E+01,11:35,No
2125,2.43E+01,11:35,No
2126,1.68E+01,11:35,No
2127,2.68E+01,11:35,No
2128,2.69E+01,11:35,No
2129,1.01E+01,11:35,No
2130,5.32E+01,11:35,No
2131,8.42E+00,11:35,No
2132,1.78E+01,11:35,No
2133,2.02E+01,11:35,No
2134,1.62E+01,11:35,No
2135,1.24E+01,11:35,No
2136,2.86E+01,11:35,No
2137,3.81E+01,11:35,No
2138,1.43E+01,11:35,No
2139,9.53E+00,11:35,No
2140,1.33E+01,11:35,No
2141,3.02E+01,11:35,No
2142,2.88E+01,11:35,No
2143,3.15E+01,11:35,No
2144,1.92E+01,11:35,No
2145,2.01E+01,11:35,No
2146,9.28E+01,11:35,No
2147,2.58E+01,11:35,No
2148,5.19E+00,11:35,No
2149,6.01E+01,11:35,No
2150,1.06E+01,11:35,No
2151,1.08E+01,11:35,No
2152,8.09E+00,11:35,No
2153,1.24E+01,11:35,No
2154,1.81E+01,11:35,No
2155,2.84E+01,11:35,No
2156,1.87E+01,11:35,No
2157,5.95E+01,11:35,No
2158,1.66E+01,11:35,No
2159,1.48E+01,11:35,No
2160,1.43E+01,11:35,No
2161,2.75E+01,11:35,No
2162,1.22E+01,11:35,No
2163,9.55E+00,11:35,No
2164,1.98E+01,11:35,No
2165,2.01E+01,11:35,No
2166,2.35E+01,11:35,No
2167,2.13E+01,11:35,No
2168,9.51E+00,11:35,No
2169,1.91E+01,11:35,No
2170,2.75E+01,11:35,No
2171,1.05E+01,11:35,No
2172,2.69E+01,11:35,No
2173,7.86E+01,11:35,No
2174,2.36E+01,11:35,No
2175,2.55E+01,11:35,No
2176,1.28E+01,11:35,No
2177,3.02E+01,11:35,No
2178,1.06E+01,11:35,No
2179,1.78E+01,11:35,No
2180,1.36E+01,11:35,No
2181,1.60E+01,11:35,No
2182,1.60E+01,11:35,No
2183,3.76E+01,11:35,No
2184,1.62E+01,11:35,No
2185,8.16E+00,11:35,No
2186,1.78E+01,11:35,No
2187,3.31E+01,11:35,No
2188,4.06E+01,11:35,No
2189,2.64E+01,11:35,No
2190,7.77E+00,11:35,No
2191,2.82E+01,11:35,No
2192,3.67E+01,11:35,No
2193,1.70E+01,11:35,No
2194,1.06E+01,11:35,No
2195,3.22E+01,11:35,No
2196,1.23E+01,11:35,No
2197,5.90E+00,11:35,No
2198,1.42E+01,11:35,No
2199,2.43E+02,11:35,No
2200,1.91E+01,11:35,No
2201,6.25E+01,11:35,No
2202,4.28E+01,11:35,No
2203,1.42E+01,11:35,No
2204,1.54E+01,11:35,No
2205,1.98E+01,11:35,No
2206,9.42E+00,11:35,No
2207,1.79E+01,11:35,No
2208,1.32E+01,11:35,No
2209,1.83E+01,11:35,No
2210,4.72E+01,11:35,No
2211,2.03E+01,11:35,No
2212,1.20E+01,11:35,No
2213,2.15E+01,11:35,No
2214,1.56E+01,11:35,No
2215,1.19E+01,11:35,No
2216,1.03E+01,11:35,No
2217,1.02E+01,11:35,No
2218,2.37E+01,11:35,No
2219,1.21E+01,11:35,No
2220,1.02E+01,11:35,No
2221,1.48E+01,11:35,No
2222,2.87E+01,11:35,No
2223,1.27E+01,11:35,No
2224,1.66E+01,11:35,No
2225,2.15E+01,11:35,No
2226,4.76E+01,11:35,No
2227,4.03E+01,11:35,No
2228,1.34E+01,11:35,No
2229,3.99E+01,11:35,No
2230,5.02E+01,11:35,No
2231,2.35E+01,11:35,No
2232,9.37E+00,11:35,No
2233,7.91E+00,11:35,No
2234,2.54E+01,11:35,No
2235,2.21E+01,11:35,No
2236,3.04E+01,11:35,No
2237,2.83E+01,11:35,No
2238,2.46E+01,11:35,No
2239,1.14E+01,11:35,No
2240,1.68E+01,11:35,No
2241,6.19E+00,11:35,No
2242,1.15E+01,11:35,No
2243,1.54E+01,11:35,No
2244,1.04E+01,11:35,No
2245,1.87E+01,11:35,No
2246,4.09E+01,11:35,No
2247,2.05E+01,11:35,No
2248,1.08E+01,11:35,No
2249,1.02E+01,11:35,No
2250,1.77E+01,11:35,No
2251,5.76E+01,11:35,No
2252,2.05E+01,11:35,No
2253,6.61E+01,11:35,No
2254,2.85E+01,11:35,No
2255,5.61E+01,11:35,No
2256,1.81E+01,11:35,No
2257,1.55E+01,11:35,No
2258,3.36E+01,11:35,No
2259,2.04E+01,11:35,No
2260,1.63E+01,11:35,No
2261,5.36E+01,11:35,No
2262,2.11E+01,11:35,No
2263,2.65E+01,11:35,No
2264,5.59E+01,11:35,No
2265,7.04E+00,11:35,No
2266,1.68E+01,11:35,No
2267,1.10E+01,11:35,No
2268,3.24E+01,11:35,No
2269,3.95E+01,11:35,No
2270,3.27E+01,11:35,No
2271,4.01E+01,11:35,No
2272,1.14E+01,11:35,No
2273,3.53E+01,11:35,No
2274,9.54E+00,11:35,No
2275,9.16E+00,11:35,No
2276,1.30E+01,11:35,No
2277,1.32E+01,11:35,No
2278,1.40E+01,11:35,No
2279,2.46E+01,11:35,No
2280,1.12E+01,11:35,No
2281,2.20E+01,11:35,No
2282,4.43E+01,11:35,No
2283,5.38E+01,11:35,No
2284,1.38E+01,11:35,No
2285,1.72E+01,11:35,No
2286,1.15E+01,11:35,No
2287,5.49E+01,11:35,No
2288,1.09E+01,11:35,No
2289,1.10E+01,11:35,No
2290,1.89E+01,11:35,No
2291,1.14E+01,11:35,No
2292,1.20E+01,11:35,No
2293,1.06E+01,11:35,No
2294,1.89E+01,11:35,No
2295,2.16E+01,11:35,No
2296,1.93E+01,11:35,No
2297,4.99E+01,11:35,No
2298,2.37E+01,11:35,No
2299,1.34E+01,11:35,No
2300,1.84E+01,11:35,No
2301,1.01E+01,11:35,No
2302,1.14E+01,11:35,No
2303,2.49E+01,11:35,No
2304,1.88E+01,11:35,No
2305,1.15E+01,11:35,No
2306,9.15E+00,11:35,No
2307,2.04E+01,11:35,No
2308,1.43E+01,11:35,No
2309,3.71E+01,11:35,No
2310,1.00E+01,11:35,No
2311,3.70E+01,11:35,No
2312,1.23E+01,11:35,No
2313,1.86E+01,11:35,No
2314,1.95E+01,11:35,No
2315,1.41E+01,11:35,No
2316,9.52E+00,11:35,No
2317,1.03E+01,11:35,No
2318,1.24E+01,11:35,No
2319,1.74E+01,11:35,No
2320,1.27E+01,11:35,No
2321,9.09E+01,11:35,No
2322,2.73E+01,11:35,No
2323,1.87E+01,11:35,No
2324,2.22E+01,11:35,No
2325,9.19E+00,11:35,No
2326,1.30E+01,11:35,No
2327,1.56E+01,11:35,No
2328,1.73E+01,11:35,No
2329,1.10E+01,11:35,No
2330,1.21E+01,11:35,No
2331,1.86E+01,11:35,No
2332,3.70E+01,11:35,No
2333,4.19E+01,11:35,No
2334,5.05E+01,11:35,No
2335,2.07E+01,11:35,No
2336,9.32E+00,11:35,No
2337,2.56E+01,11:35,No
2338,6.77E+01,11:35,No
2339,1.87E+01,11:35,No
2340,1.33E+01,11:35,No
2341,2.16E+01,11:35,No
2342,3.39E+01,11:35,No
2343,3.41E+01,11:35,No
2344,1.50E+01,11:35,No
2345,1.25E+01,11:35,No
2346,1.13E+01,11:35,No
2347,3.67E+01,11:35,No
2348,1.08E+01,11:35,No
2349,1.24E+01,11:35,No
2350,2.20E+01,11:35,No
2351,1.10E+01,11:35,No
2352,9.55E+00,11:35,No
2353,1.60E+01,11:35,No
2354,3.32E+01,11:35,No
2355,2.24E+01,11:35,No
2356,4.21E+01,11:35,No
2357,7.20E+00,11:35,No
2358,2.07E+01,11:35,No
2359,1.89E+01,11:35,No
2360,2.29E+01,11:35,No
2361,4.81E+01,11:35,No
2362,1.35E+01,11:35,No
2363,1.64E+01,11:35,No
2364,9.40E+00,11:35,No
2365,1.05E+01,11:35,No
2366,1.93E+01,11:35,No
2367,1.31E+01,11:35,No
2368,1.01E+01,11:35,No
2369,2.34E+01,11:35,No
2370,6.12E+01,11:35,No
2371,2.34E+01,11:35,No
2372,3.46E+01,11:35,No
2373,4.27E+01,11:35,No
2374,9.12E+00,11:35,No
2375,5.54E+01,11:35,No
2376,3.25E+01,11:35,No
2377,3.84E+01,11:35,No
2378,1.04E+01,11:35,No
2379,2.31E+01,11:35,No
2380,2.26E+01,11:35,No
2381,2.68E+01,11:35,No
2382,4.80E+01,11:35,No
2383,3.68E+01,11:35,No
2384,2.69E+01,11:35,No
2385,1.71E+01,11:35,No
2386,1.37E+01,11:35,No
2387,2.47E+01,11:35,No
2388,3.36E+01,11:35,No
2389,3.46E+01,11:35,No
2390,2.17E+01,11:35,No
2391,2.63E+01,11:35,No
2392,1.17E+01,11:35,No
2393,1.21E+01,11:35,No
2394,1.40E+01,11:35,No
2395,9.59E+00,11:35,No
2396,1.66E+01,11:35,No
2397,7.49E+00,11:35,No
2398,1.55E+01,11:35,No
2399,3.09E+01,11:35,No
2400,2.05E+01,11:35,No
2401,2.20E+01,11:35,No
2402,1.94E+01,11:35,No
2403,2.77E+01,11:35,No
2404,1.77E+01,11:35,No
2405,8.70E+00,11:35,No
2406,2.46E+01,11:35,No
2407,1.50E+01,11:35,No
2408,5.87E+01,11:35,No
2409,3.76E+01,11:35,No
2410,3.88E+01,11:35,No
2411,1.93E+01,11:35,No
2412,1.35E+01,11:35,No
2413,1.19E+01,11:35,No
2414,1.45E+01,11:35,No
2415,1.77E+01,11:35,No
2416,1.27E+01,11:35,No
2417,1.41E+01,11:35,No
2418,1.50E+01,11:35,No
2419,1.20E+01,11:35,No
2420,1.84E+01,11:35,No
2421,4.42E+01,11:35,No
2422,1.43E+01,11:35,No
2423,2.03E+01,11:35,No
2424,1.29E+01,11:35,No
2425,1.48E+01,11:35,No
2426,1.15E+01,11:35,No
2427,2.04E+01,11:35,No
2428,2.77E+01,11:35,No
2429,6.07E+00,11:35,No
2430,2.67E+01,11:35,No
2431,2.74E+01,11:35,No
2432,1.12E+01,11:35,No
2433,5.49E+01,11:35,No
2434,2.11E+01,11:35,No
2435,2.92E+01,11:35,No
2436,4.92E+01,11:35,No
2437,1.41E+01,11:35,No
2438,1.76E+01,11:35,No
2439,6.38E+01,11:35,No
2440,2.72E+01,11:35,No
2441,1.25E+01,11:35,No
2442,1.01E+01,11:35,No
2443,9.23E+00,11:35,No
2444,6.50E+01,11:35,No
2445,3.32E+01,11:35,No
2446,1.38E+01,11:35,No
2447,1.28E+01,11:35,No
2448,1.91E+01,11:35,No
2449,1.35E+01,11:35,No
2450,1.89E+01,11:35,No
2451,3.38E+01,11:35,No
2452,1.45E+01,11:35,No
2453,1.61E+01,11:35,No
2454,4.22E+01,11:35,No
2455,2.25E+01,11:35,No
2456,1.66E+01,11:35,No
2457,1.66E+01,11:35,No
2458,1.09E+01,11:35,No
2459,1.11E+01,11:35,No
2460,3.20E+01,11:35,No
2461,4.99E+01,11:35,No
2462,7.12E+01,11:35,No
2463,3.32E+01,11:35,No
2464,1.74E+01,11:35,No
2465,1.86E+01,11:35,No
2466,4.89E+01,11:35,No
2467,2.49E+01,11:35,No
2468,2.53E+01,11:35,No
2469,2.63E+01,11:35,No
2470,1.55E+01,11:35,No
2471,2.42E+01,11:35,No
2472,2.27E+01,11:35,No
2473,1.92E+01,11:35,No
2474,2.03E+01,11:35,No
2475,2.00E+01,11:35,No
2476,1.62E+01,11:35,No
2477,1.02E+01,11:35,No
2478,1.51E+01,11:35,No
2479,3.18E+01,11:35,No
2480,1.54E+01,11:35,No
2481,4.73E+01,11:35,No
2482,3.31E+01,11:35,No
2483,1.53E+01,11:35,No
2484,4.54E+01,11:35,No
2485,2.64E+01,11:35,No
2486,9.18E+00,11:35,No
2487,3.36E+01,11:35,No
2488,3.11E+01,11:35,No
2489,2.40E+01,11:35,No
2490,2.32E+01,11:35,No
2491,1.06E+01,11:35,No
2492,1.77E+01,11:35,No
2493,1.74E+01,11:35,No
2494,1.99E+01,11:35,No
2495,2.23E+01,11:35,No
2496,3.39E+01,11:35,No
2497,7.17E+01,11:35,No
2498,1.04E+01,11:35,No
2499,2.05E+01,11:35,No
2500,1.48E+01,11:35,No
2501,1.37E+01,11:35,No
2502,3.82E+01,11:35,No
2503,9.47E+00,11:35,No
2504,1.45E+01,11:35,No
2505,2.81E+01,11:35,No
2506,2.02E+01,11:35,No
2507,6.93E+01,11:35,No
2508,2.30E+01,11:35,No
2509,2.32E+01,11:35,No
2510,1.69E+01,11:35,No
2511,2.06E+01,11:35,No
2512,1.04E+01,11:35,No
2513,2.39E+01,11:35,No
2514,2.70E+01,11:35,No
2515,1.69E+01,11:35,No
2516,5.54E+01,11:35,No
2517,5.62E+01,11:35,No
2518,1.14E+01,11:35,No
2519,1.29E+01,11:35,No
2520,1.60E+01,11:35,No
2521,2.32E+01,11:35,No
2522,9.78E+01,11:35,No
2523,2.01E+01,11:35,No
2524,2.60E+01,11:35,No
2525,4.00E+01,11:35,No
2526,8.50E+01,11:35,No
2527,1.45E+01,11:35,No
2528,2.83E+01,11:35,No
2529,7.11E+01,11:35,No
2530,1.22E+01,11:35,No
2531,1.58E+01,11:35,No
2532,1.84E+01,11:35,No
2533,1.48E+01,11:35,No
2534,3.46E+01,11:35,No
2535,1.45E+01,11:35,No
2536,1.47E+01,11:35,No
2537,1.15E+01,11:35,No
2538,1.69E+01,11:35,No
2539,1.37E+01,11:35,No
2540,1.08E+01,11:35,No
2541,1.72E+01,11:35,No
2542,1.71E+01,11:35,No
2543,1.92E+01,11:35,No
2544,7.73E+01,11:35,No
2545,1.16E+01,11:35,No
2546,1.70E+01,11:35,No
2547,1.11E+01,11:35,No
2548,1.01E+01,11:35,No
2549,1.96E+01,11:35,No
2550,1.20E+01,11:35,No
2551,1.32E+01,11:35,No
2552,1.04E+01,11:35,No
2553,1.86E+01,11:35,No
2554,9.25E+00,11:35,No
2555,1.70E+01,11:35,No
2556,2.31E+01,11:35,No
2557,1.99E+01,11:35,No
2558,1.43E+01,11:35,No
2559,1.74E+01,11:35,No
2560,1.76E+01,11:35,No
2561,1.96E+01,11:35,No
2562,2.71E+01,11:35,No
2563,1.80E+01,11:35,No
2564,2.40E+01,11:35,No
2565,9.55E+00,11:35,No
2566,4.95E+01,11:35,No
2567,3.48E+01,11:35,No
2568,3.46E+01,11:35,No
2569,3.87E+01,11:35,No
2570,3.29E+01,11:35,No
2571,3.21E+01,11:35,No
2572,3.43E+01,11:35,No
2573,6.46E+01,11:35,No
2574,1.11E+02,11:35,No
2575,3.89E+01,11:35,No
2576,5.90E+01,11:35,No
2577,2.56E+01,11:35,No
2578,1.23E+01,11:35,No
2579,3.67E+01,11:35,No
2580,2.69E+01,11:35,No
2581,2.19E+01,11:35,No
2582,1.66E+01,11:35,No
2583,1.31E+01,11:35,No
2584,3.50E+01,11:35,No
2585,1.45E+01,11:35,No
2586,2.40E+01,11:35,No
2587,3.83E+01,11:35,No
2588,4.60E+01,11:35,No
2589,1.35E+01,11:35,No
2590,3.74E+01,11:35,No
2591,8.18E+01,11:35,No
2592,3.38E+01,11:35,No
2593,1.25E+01,11:35,No
2594,3.62E+01,11:35,No
2595,1.34E+01,11:35,No
2596,1.45E+01,11:35,No
2597,2.96E+01,11:35,No
2598,2.21E+01,11:35,No
2599,3.06E+01,11:35,No
2600,2.60E+01,11:35,No
2601,3.85E+01,11:35,No
2602,1.51E+01,11:35,No
2603,6.11E+01,11:35,No
2604,4.41E+01,11:35,No
2605,2.11E+01,11:35,No
2606,1.47E+01,11:35,No
2607,1.25E+01,11:35,No
2608,2.34E+01,11:35,No
2609,1.70E+01,11:35,No
2610,1.03E+01,11:35,No
2611,1.60E+01,11:35,No
2612,4.95E+01,11:35,No
2613,1.12E+01,11:35,No
2614,3.24E+01,11:35,No
2615,3.10E+01,11:35,No
2616,1.05E+01,11:35,No
2617,1.50E+01,11:35,No
2618,1.28E+01,11:35,No
2619,1.49E+01,11:35,No
2620,2.12E+01,11:35,No
2621,2.62E+01,11:35,No
2622,2.85E+01,11:35,No
2623,5.20E+01,11:35,No
2624,1.56E+01,11:35,No
2625,4.80E+01,11:35,No
2626,1.98E+01,11:35,No
2627,1.13E+01,11:35,No
2628,1.30E+01,11:35,No
2629,1.92E+01,11:35,No
2630,2.19E+01,11:35,No
2631,1.68E+01,11:35,No
2632,1.33E+01,11:35,No
2633,1.68E+01,11:35,No
2634,1.34E+01,11:35,No
2635,3.98E+01,11:35,No
2636,1.46E+01,11:35,No
2637,1.20E+01,11:35,No
2638,2.67E+01,11:35,No
2639,1.70E+01,11:35,No
2640,1.57E+01,11:35,No
2641,2.19E+01,11:35,No
2642,1.07E+01,11:35,No
2643,1.64E+01,11:35,No
2644,2.80E+01,11:35,No
2645,1.86E+01,11:35,No
2646,1.04E+01,11:35,No
2647,1.54E+01,11:35,No
2648,3.63E+01,11:35,No
2649,1.93E+01,11:35,No
2650,2.09E+01,11:35,No
2651,1.26E+01,11:35,No
2652,1.19E+01,11:35,No
2653,1.34E+01,11:35,No
2654,1.68E+01,11:35,No
2655,8.82E+00,11:35,No
2656,1.63E+01,11:35,No
2657,4.88E+01,11:35,No
2658,1.12E+01,11:35,No
2659,1.67E+01,11:35,No
2660,1.69E+01,11:35,No
2661,1.48E+01,11:35,No
2662,8.36E+00,11:35,No
2663,1.56E+01,11:35,No
2664,1.56E+01,11:35,No
2665,3.68E+01,11:35,No
2666,1.73E+01,11:35,No
2667,1.39E+01,11:35,No
2668,1.83E+01,11:35,No
2669,7.27E+00,11:35,No
2670,2.14E+01,11:35,No
2671,9.20E+01,11:35,No
2672,2.49E+01,11:35,No
2673,1.49E+01,11:35,No
2674,3.87E+01,11:35,No
2675,1.12E+01,11:35,No
2676,3.29E+01,11:35,No
2677,2.60E+01,11:35,No
2678,3.22E+01,11:35,No
2679,1.26E+01,11:35,No
2680,2.94E+01,11:35,No
2681,4.05E+01,11:35,No
2682,2.32E+01,11:35,No
2683,1.94E+01,11:35,No
2684,1.35E+01,11:35,No
2685,1.41E+01,11:35,No
2686,9.09E+00,11:35,No
2687,5.75E+00,11:35,No
2688,4.53E+01,11:35,No
2689,1.75E+01,11:35,No
2690,8.02E+00,11:35,No
2691,1.20E+02,11:35,No
2692,1.80E+01,11:35,No
2693,2.22E+01,11:35,No
2694,4.04E+01,11:35,No
2695,2.68E+01,11:35,No
2696,5.39E+01,11:35,No
2697,1.26E+01,11:35,No
2698,1.74E+01,11:35,No
2699,8.65E+00,11:35,No
2700,7.09E+00,11:35,No
2701,9.18E+00,11:35,No
2702,2.16E+01,11:35,No
2703,3.69E+01,11:35,No
2704,3.57E+01,11:35,No
2705,2.30E+01,11:35,No
2706,4.66E+01,11:35,No
2707,2.08E+01,11:35,No
2708,1.89E+01,11:35,No
2709,3.87E+01,11:35,No
2710,3.00E+01,11:35,No
2711,1.41E+01,11:35,No
2712,7.65E+00,11:35,No
2713,9.47E+00,11:35,No
2714,4.81E+01,11:35,No
2715,3.08E+01,11:35,No
2716,1.54E+01,11:35,No
2717,1.06E+01,11:35,No
2718,1.14E+01,11:35,No
2719,1.19E+01,11:35,No
2720,3.84E+01,11:35,No
2721,1.08E+01,11:35,No
