Qext,Qscat,Qabs
2.633894398,1.49423221,1.139662188
2.633697094,1.494207408,1.139489686
2.633499979,1.494182679,1.1393173
2.633303047,1.494158021,1.139145026
2.633106294,1.494133435,1.138972859
2.632909715,1.49410892,1.138800795
2.632713307,1.494084476,1.138628831
2.632517064,1.494060104,1.138456961
2.632320983,1.494035801,1.138285182
2.632125059,1.494011569,1.138113489
2.631929287,1.493987407,1.13794188
2.631733663,1.493963314,1.137770349
2.631538183,1.49393929,1.137598894
2.631342843,1.493915334,1.13742751
2.631147639,1.493891445,1.137256193
2.630952565,1.493867624,1.137084941
2.630757619,1.493843869,1.13691375
2.630562796,1.49382018,1.136742616
2.630368092,1.493796556,1.136571536
2.630173503,1.493772997,1.136400506
2.629979025,1.4937495,1.136229525
2.629784654,1.493726066,1.136058588
2.629590386,1.493702694,1.135887692
2.629396218,1.493679382,1.135716835
2.629202145,1.493656131,1.135546015
2.629008165,1.493632938,1.135375227
2.628814273,1.493609802,1.135204471
2.628620466,1.493586724,1.135033742
2.62842674,1.493563701,1.134863039
2.628233093,1.493540733,1.13469236
2.62803952,1.493517818,1.134521702
2.627846018,1.493494955,1.134351063
2.627652585,1.493472143,1.134180441
2.627459216,1.493449381,1.134009835
2.62726591,1.493426668,1.133839242
2.627072663,1.493404002,1.133668661
2.626879472,1.493381382,1.13349809
2.626686334,1.493358806,1.133327528
2.626493247,1.493336274,1.133156973
2.626300208,1.493313784,1.132986423
2.626107214,1.493291334,1.132815879
2.625914263,1.493268924,1.132645338
2.625721352,1.493246552,1.1324748
2.62552848,1.493224215,1.132304264
2.625335643,1.493201914,1.132133729
2.62514284,1.493179646,1.131963194
2.624950069,1.49315741,1.131792659
2.624757328,1.493135205,1.131622123
2.624564615,1.493113029,1.131451586
2.624371928,1.49309088,1.131281048
2.624179265,1.493068757,1.131110508
2.623986626,1.493046659,1.130939966
2.623794007,1.493024584,1.130769423
2.623601409,1.49300253,1.130598879
2.623408829,1.492980496,1.130428333
2.623216266,1.49295848,1.130257786
2.62302372,1.492936482,1.130087238
2.622831189,1.492914498,1.129916691
2.622638672,1.492892528,1.129746144
2.622446169,1.492870571,1.129575598
2.622253678,1.492848624,1.129405054
2.622061199,1.492826686,1.129234513
2.621868732,1.492804756,1.129063976
2.621676276,1.492782832,1.128893444
2.62148383,1.492760912,1.128722918
2.621291394,1.492738995,1.128552399
2.621098969,1.49271708,1.128381889
2.620906553,1.492695165,1.128211388
2.620714147,1.492673248,1.128040899
2.620521751,1.492651328,1.127870423
2.620329365,1.492629404,1.127699962
2.62013699,1.492607474,1.127529516
2.619944625,1.492585536,1.127359089
2.619752271,1.492563589,1.127188682
2.619559929,1.492541633,1.127018297
2.619367599,1.492519664,1.126847935
2.619175282,1.492497683,1.126677599
2.618982979,1.492475687,1.126507292
2.618790689,1.492453675,1.126337014
2.618598415,1.492431646,1.126166769
2.618406158,1.492409599,1.125996559
2.618213918,1.492387532,1.125826386
2.618021696,1.492365444,1.125656252
2.617829494,1.492343333,1.125486161
2.617637313,1.492321199,1.125316114
2.617445154,1.49229904,1.125146114
2.617253019,1.492276856,1.124976164
2.61706091,1.492254644,1.124806266
2.616868827,1.492232404,1.124636423
2.616676773,1.492210134,1.124466639
2.61648475,1.492187834,1.124296915
2.616292758,1.492165503,1.124127255
2.6161008,1.492143139,1.123957661
2.615908878,1.492120741,1.123788137
2.615716994,1.492098309,1.123618685
2.615525149,1.492075841,1.123449308
2.615333346,1.492053337,1.12328001
2.615141588,1.492030795,1.123110792
2.614949875,1.492008215,1.122941659
2.61475821,1.491985596,1.122772614
2.614566596,1.491962938,1.122603659
2.614375036,1.491940238,1.122434798
2.61418353,1.491917497,1.122266033
2.613992082,1.491894714,1.122097368
2.613800694,1.491871888,1.121928806
2.613609368,1.491849018,1.12176035
2.613418108,1.491826105,1.121592003
2.613226916,1.491803147,1.121423769
2.613035794,1.491780143,1.12125565
2.612844744,1.491757094,1.12108765
2.61265377,1.491733998,1.120919772
2.612462875,1.491710856,1.120752019
2.61227206,1.491687667,1.120584393
2.612081329,1.491664429,1.120416899
2.611890684,1.491641144,1.12024954
2.611700128,1.491617811,1.120082317
2.611509665,1.491594429,1.119915236
2.611319296,1.491570998,1.119748297
2.611129024,1.491547519,1.119581505
2.610938853,1.49152399,1.119414863
2.610748785,1.491500411,1.119248374
2.610558823,1.491476783,1.11908204
2.61036897,1.491453106,1.118915864
2.610179229,1.491429378,1.11874985
2.609989602,1.491405601,1.118584001
2.609800092,1.491381774,1.118418318
2.609610703,1.491357898,1.118252805
2.609421437,1.491333971,1.118087465
2.609232296,1.491309995,1.117922301
2.609043285,1.49128597,1.117757315
2.608854405,1.491261895,1.117592509
2.608665659,1.491237772,1.117427887
2.60847705,1.491213599,1.117263451
2.608288582,1.491189378,1.117099204
2.608100256,1.491165108,1.116935148
2.607912075,1.49114079,1.116771285
2.607724042,1.491116425,1.116607618
2.607536161,1.491092012,1.116444149
2.607348432,1.491067552,1.11628088
2.60716086,1.491043046,1.116117814
2.606973447,1.491018494,1.115954953
2.606786195,1.490993896,1.115792299
2.606599106,1.490969253,1.115629854
2.606412184,1.490944565,1.115467619
2.606225431,1.490919833,1.115305598
2.60603885,1.490895058,1.115143791
2.605852442,1.49087024,1.114982201
2.60566621,1.49084538,1.11482083
2.605480156,1.490820479,1.114659678
2.605294284,1.490795536,1.114498748
2.605108594,1.490770553,1.114338041
2.604923089,1.490745531,1.114177558
2.604737772,1.49072047,1.114017302
2.604552645,1.490695372,1.113857273
2.604367709,1.490670236,1.113697473
2.604182966,1.490645064,1.113537903
2.603998419,1.490619856,1.113378563
2.60381407,1.490594614,1.113219456
2.60362992,1.490569337,1.113060582
2.603445971,1.490544029,1.112901942
2.603262225,1.490518688,1.112743537
2.603078683,1.490493315,1.112585368
2.602895348,1.490467913,1.112427435
2.602712221,1.490442481,1.112269739
2.602529303,1.490417022,1.112112281
2.602346596,1.490391535,1.111955061
2.602164101,1.490366021,1.11179808
2.60198182,1.490340483,1.111641338
2.601799754,1.49031492,1.111484835
2.601617904,1.490289333,1.111328571
2.601436272,1.490263725,1.111172547
2.601254858,1.490238095,1.111016763
2.601073664,1.490212445,1.110861218
2.60089269,1.490186776,1.110705914
2.600711937,1.490161089,1.110550848
2.600531407,1.490135385,1.110396022
2.6003511,1.490109665,1.110241435
2.600171017,1.49008393,1.110087087
2.599991158,1.490058181,1.109932977
2.599811525,1.49003242,1.109779105
2.599632117,1.490006647,1.10962547
2.599452936,1.489980864,1.109472072
2.599273981,1.489955071,1.109318909
2.599095253,1.48992927,1.109165982
2.598916752,1.489903462,1.10901329
2.598738478,1.489877648,1.10886083
2.598560433,1.489851829,1.108708604
2.598382614,1.489826006,1.108556609
2.598205024,1.48980018,1.108404844
2.598027661,1.489774352,1.108253309
2.597850526,1.489748524,1.108102002
2.597673618,1.489722696,1.107950922
2.597496937,1.48969687,1.107800067
2.597320483,1.489671046,1.107649437
2.597144256,1.489645226,1.10749903
2.596968255,1.489619411,1.107348844
2.596792479,1.489593601,1.107198878
2.596616929,1.489567798,1.10704913
2.596441603,1.489542003,1.106899599
2.596266501,1.489516217,1.106750283
2.596091622,1.489490441,1.10660118
2.595916965,1.489464676,1.106452289
2.59574253,1.489438922,1.106303607
2.595568315,1.489413182,1.106155133
2.59539432,1.489387455,1.106006865
2.595220544,1.489361743,1.105858801
2.595046986,1.489336047,1.105710939
2.594873644,1.489310367,1.105563277
2.594700517,1.489284705,1.105415812
2.594527605,1.489259062,1.105268543
2.594354906,1.489233437,1.105121468
2.594182418,1.489207834,1.104974584
2.59401014,1.489182251,1.10482789
2.593838072,1.48915669,1.104681382
2.59366621,1.489131152,1.104535058
2.593494555,1.489105637,1.104388918
2.593323104,1.489080147,1.104242957
2.593151855,1.489054682,1.104097174
2.592980808,1.489029242,1.103951566
2.59280996,1.48900383,1.103806131
2.592639311,1.488978444,1.103660866
2.592468857,1.488953087,1.10351577
2.592298597,1.488927758,1.103370839
2.59212853,1.488902459,1.103226071
2.591958653,1.48887719,1.103081464
2.591788965,1.488851951,1.102937015
2.591619464,1.488826743,1.102792721
2.591450148,1.488801567,1.102648581
2.591281015,1.488776424,1.102504591
2.591112062,1.488751313,1.102360749
2.590943288,1.488726236,1.102217053
2.590774691,1.488701192,1.102073499
2.590606269,1.488676183,1.101930086
2.590438019,1.488651209,1.101786811
2.59026994,1.488626269,1.101643671
2.590102029,1.488601365,1.101500664
2.589934284,1.488576497,1.101357787
2.589766704,1.488551666,1.101215038
2.589599285,1.488526871,1.101072414
2.589432025,1.488502113,1.100929912
2.589264923,1.488477392,1.100787531
2.589097976,1.488452709,1.100645268
2.588931182,1.488428063,1.100503119
2.588764539,1.488403455,1.100361084
2.588598044,1.488378885,1.100219158
2.588431695,1.488354354,1.100077341
2.588265489,1.488329861,1.099935629
2.588099426,1.488305406,1.09979402
2.587933502,1.488280991,1.099652511
2.587767714,1.488256613,1.099511101
2.587602062,1.488232275,1.099369787
2.587436542,1.488207975,1.099228566
2.587271152,1.488183714,1.099087437
2.58710589,1.488159493,1.098946397
2.586940753,1.488135309,1.098805444
2.586775741,1.488111165,1.098664576
2.586610849,1.488087059,1.09852379
2.586446077,1.488062992,1.098383085
2.586281421,1.488038963,1.098242458
2.586116879,1.488014972,1.098101907
2.58595245,1.48799102,1.09796143
2.585788132,1.487967106,1.097821026
2.585623921,1.487943229,1.097680692
2.585459816,1.487919389,1.097540427
2.585295815,1.487895587,1.097400228
2.585131916,1.487871822,1.097260094
2.584968117,1.487848094,1.097120022
2.584804414,1.487824402,1.096980012
2.584640808,1.487800746,1.096840061
2.584477295,1.487777126,1.096700168
2.584313873,1.487753541,1.096560332
2.584150541,1.487729992,1.096420549
2.583987297,1.487706476,1.09628082
2.583824138,1.487682996,1.096141143
2.583661064,1.487659549,1.096001515
2.583498071,1.487636135,1.095861936
2.583335159,1.487612753,1.095722405
2.583172325,1.487589405,1.09558292
2.583009568,1.487566088,1.095443479
2.582846886,1.487542804,1.095304083
2.582684277,1.487519549,1.095164728
2.58252174,1.487496325,1.095025415
2.582359274,1.487473131,1.094886143
2.582196876,1.487449966,1.09474691
2.582034544,1.487426829,1.094607715
2.581872279,1.487403721,1.094468558
2.581710078,1.48738064,1.094329437
2.581547939,1.487357586,1.094190353
2.581385862,1.487334559,1.094051303
2.581223845,1.487311557,1.093912288
2.581061886,1.48728858,1.093773307
2.580899985,1.487265627,1.093634359
2.580738141,1.487242697,1.093495443
2.580576351,1.487219791,1.09335656
2.580414616,1.487196907,1.093217709
2.580252934,1.487174045,1.093078889
2.580091304,1.487151204,1.0929401
2.579929725,1.487128382,1.092801342
2.579768196,1.487105581,1.092662615
2.579606716,1.487082798,1.092523918
2.579445284,1.487060033,1.092385251
2.579283901,1.487037286,1.092246615
2.579122564,1.487014555,1.092108008
2.578961273,1.48699184,1.091969432
2.578800028,1.486969141,1.091830887
2.578638827,1.486946456,1.091692371
2.578477672,1.486923785,1.091553887
2.578316559,1.486901126,1.091415433
2.57815549,1.48687848,1.09127701
2.577994464,1.486855845,1.091138619
2.577833481,1.486833221,1.09100026
2.57767254,1.486810607,1.090861933
2.577511641,1.486788002,1.090723638
2.577350783,1.486765406,1.090585377
2.577189967,1.486742817,1.09044715
2.577029192,1.486720235,1.090308957
2.576868459,1.48669766,1.090170798
2.576707767,1.486675091,1.090032676
2.576547116,1.486652526,1.08989459
2.576386507,1.486629966,1.089756541
2.576225938,1.486607408,1.08961853
2.576065411,1.486584853,1.089480558
2.575904926,1.486562301,1.089342625
2.575744482,1.486539749,1.089204733
2.575584081,1.486517198,1.089066883
2.575423721,1.486494646,1.088929075
2.575263405,1.486472095,1.08879131
2.575103131,1.486449541,1.08865359
2.574942901,1.486426985,1.088515916
2.574782716,1.486404427,1.088378289
2.574622574,1.486381864,1.08824071
2.574462478,1.486359298,1.08810318
2.574302426,1.486336726,1.0879657
2.574142421,1.486314149,1.087828272
2.573982462,1.486291566,1.087690897
2.573822552,1.486268977,1.087553576
2.573662689,1.486246379,1.08741631
2.573502876,1.486223774,1.087279101
2.573343112,1.486201161,1.087141951
2.573183399,1.486178539,1.08700486
2.573023737,1.486155906,1.086867831
2.572864127,1.486133264,1.086730863
2.572704571,1.486110611,1.08659396
2.572545068,1.486087946,1.086457122
2.572385621,1.48606527,1.086320351
2.57222623,1.486042581,1.086183648
2.572066896,1.48601988,1.086047015
2.57190762,1.485997166,1.085910454
2.571748403,1.485974438,1.085773966
2.571589247,1.485951695,1.085637552
2.571430152,1.485928938,1.085501214
2.571271121,1.485906167,1.085364954
2.571112152,1.485883379,1.085228773
2.57095325,1.485860577,1.085092673
2.570794413,1.485837757,1.084956655
2.570635643,1.485814921,1.084820722
2.570476943,1.485792069,1.084684874
2.570318313,1.4857692,1.084549113
2.570159752,1.485746311,1.084413441
2.570001266,1.485723407,1.084277859
2.569842854,1.485700484,1.08414237
2.569684516,1.485677542,1.084006974
2.569526255,1.485654581,1.083871673
2.569368072,1.485631602,1.08373647
2.569209969,1.485608605,1.083601364
2.569051946,1.485585587,1.083466359
2.568894005,1.48556255,1.083331455
2.568736147,1.485539493,1.083196654
2.568578376,1.485516418,1.083061958
2.56842069,1.485493321,1.082927369
2.56826309,1.485470204,1.082792886
2.568105581,1.485447067,1.082658514
2.567948163,1.485423911,1.082524252
2.567790835,1.485400733,1.082390102
2.567633603,1.485377536,1.082256066
2.567476463,1.485354317,1.082122146
2.567319421,1.485331079,1.081988342
2.567162475,1.485307819,1.081854656
2.56700563,1.48528454,1.08172109
2.566848884,1.485261239,1.081587645
2.566692241,1.485237919,1.081454322
2.566535701,1.485214578,1.081321123
2.566379265,1.485191217,1.081188048
2.566222935,1.485167835,1.0810551
2.566066712,1.485144432,1.08092228
2.565910597,1.485121009,1.080789588
2.565754594,1.485097567,1.080657026
2.565598702,1.485074105,1.080524596
2.565442922,1.485050624,1.080392298
2.565287257,1.485027123,1.080260134
2.565131705,1.485003601,1.080128104
2.564976272,1.484980062,1.07999621
2.564820957,1.484956504,1.079864453
2.56466576,1.484932926,1.079732834
2.564510684,1.48490933,1.079601354
2.564355727,1.484885714,1.079470013
2.564200895,1.484862082,1.079338814
2.564046187,1.484838432,1.079207756
2.563891605,1.484814765,1.07907684
2.563737149,1.48479108,1.078946069
2.563582819,1.484767378,1.078815441
2.563428619,1.48474366,1.078684959
2.563274548,1.484719926,1.078554622
2.563120606,1.484696174,1.078424432
2.562966799,1.48467241,1.078294389
2.562813122,1.484648629,1.078164493
2.562659578,1.484624832,1.078034746
2.56250617,1.484601022,1.077905148
2.562352899,1.484577199,1.0777757
2.562199761,1.48455336,1.077646402
2.562046763,1.484529509,1.077517254
2.561893901,1.484505645,1.077388256
2.56174118,1.484481769,1.077259411
2.561588598,1.484457881,1.077130717
2.561436156,1.484433982,1.077002174
2.561283856,1.484410072,1.076873784
2.561131696,1.484386149,1.076745547
2.56097968,1.484362218,1.076617462
2.560827807,1.484338277,1.076489529
2.560676078,1.484314327,1.07636175
2.560524494,1.48429037,1.076234124
2.560373053,1.484266402,1.076106651
2.560221758,1.484242428,1.075979331
2.560070608,1.484218444,1.075852164
2.559919605,1.484194455,1.07572515
2.55976875,1.484170462,1.075598289
2.559618043,1.484146462,1.075471581
2.559467482,1.484122457,1.075345025
2.559317068,1.484098446,1.075218622
2.559166802,1.484074431,1.075092371
2.559016688,1.484050416,1.074966272
2.558866717,1.484026393,1.074840324
2.558716898,1.48400237,1.074714528
2.558567229,1.483978347,1.074588882
2.558417705,1.483954317,1.074463387
2.558268334,1.483930291,1.074338042
2.558119113,1.483906266,1.074212847
2.557970039,1.483882239,1.074087801
2.557821111,1.483858209,1.073962902
2.557672336,1.483834184,1.073838152
2.557523711,1.483810161,1.07371355
2.557375233,1.48378614,1.073589093
2.557226903,1.48376212,1.073464783
2.557078722,1.483738104,1.073340618
2.55693069,1.483714092,1.073216598
2.556782809,1.483690088,1.073092721
2.556635071,1.483666084,1.072968987
2.556487483,1.483642087,1.072845396
2.556340042,1.483618097,1.072721945
2.55619275,1.483594114,1.072598636
2.556045602,1.483570137,1.072475465
2.555898601,1.483546167,1.072352434
2.555751746,1.483522206,1.07222954
2.555605033,1.483498251,1.072106783
2.55545847,1.483474309,1.071984161
2.555312048,1.483450374,1.071861674
2.555165773,1.483426453,1.07173932
2.555019637,1.483402537,1.0716171
2.554873643,1.483378633,1.07149501
2.554727795,1.483354743,1.071373051
2.554582086,1.483330864,1.071251221
2.554436518,1.483306998,1.07112952
2.554291088,1.483283143,1.071007945
2.554145798,1.483259302,1.070886495
2.554000647,1.483235476,1.070765171
2.553855632,1.483211662,1.07064397
2.553710756,1.483187866,1.07052289
2.553566016,1.483164083,1.070401932
2.553421405,1.483140311,1.070281094
2.553276934,1.483116561,1.070160373
2.553132593,1.483092823,1.07003977
2.552988387,1.483069105,1.069919282
2.552844308,1.483045399,1.069798909
2.552700363,1.483021714,1.069678649
2.552556547,1.482998046,1.069558501
2.552412858,1.482974395,1.069438463
2.552269295,1.48295076,1.069318534
2.552125863,1.48292715,1.069198714
2.551982553,1.482903554,1.069078999
2.551839366,1.482879976,1.06895939
2.551696304,1.48285642,1.068839884
2.551553366,1.482832884,1.068720482
2.551410546,1.482809366,1.068601179
2.55126785,1.482785873,1.068481977
2.551125265,1.482762392,1.068362873
2.550982804,1.482738939,1.068243866
2.550840454,1.4827155,1.068124954
2.550698227,1.482692091,1.068006136
2.550556109,1.482668697,1.067887412
2.550414103,1.482645324,1.067768779
2.550272212,1.482621976,1.067650236
2.55013043,1.482598648,1.067531782
2.54998876,1.482575345,1.067413415
2.549847195,1.48255206,1.067295135
2.54970574,1.482528801,1.067176939
2.549564387,1.482505561,1.067058826
2.54942314,1.482482343,1.066940796
2.549282001,1.482459154,1.066822847
2.549140958,1.482435981,1.066704977
2.549000022,1.482412835,1.066587186
2.548859178,1.482389706,1.066469472
2.548718442,1.482366608,1.066351833
2.548577798,1.482343529,1.06623427
2.548437247,1.482320468,1.066116779
2.548296796,1.482297437,1.06599936
2.548156436,1.482274424,1.065882012
2.548016171,1.482251437,1.065764734
2.547875998,1.482228474,1.065647524
2.547735917,1.482205534,1.065530382
2.547595919,1.482182614,1.065413306
2.547456013,1.482159718,1.065296295
2.547316194,1.482136846,1.065179347
2.54717646,1.482113996,1.065062464
2.547036812,1.482091171,1.064945641
2.546897248,1.482068368,1.06482888
2.54675776,1.482045582,1.064712178
2.546618363,1.482022828,1.064595535
2.546479036,1.482000086,1.06447895
2.54633979,1.481977369,1.064362421
2.546200627,1.481954679,1.064245948
2.546061537,1.481932007,1.06412953
2.545922525,1.481909358,1.064013167
2.54578359,1.481886734,1.063896856
2.545644725,1.481864128,1.063780598
2.54550593,1.481841538,1.063664392
2.545367209,1.481818974,1.063548235
2.545228559,1.48179643,1.063432129
2.545089979,1.481773907,1.063316072
2.544951472,1.481751408,1.063200064
2.544813024,1.481728921,1.063084103
2.544674652,1.481706463,1.06296819
2.544536343,1.481684021,1.062852322
2.544398102,1.481661602,1.062736501
2.544259921,1.481639196,1.062620725
2.544121807,1.481616814,1.062504993
2.54398375,1.481594445,1.062389306
2.543845752,1.481572091,1.062273662
2.543707831,1.48154977,1.06215806
2.543569952,1.481527449,1.062042503
2.543432138,1.481505152,1.061926987
2.543294395,1.481482883,1.061811512
2.543156699,1.481460619,1.061696079
2.543019069,1.481438382,1.061580687
2.542881482,1.481416146,1.061465336
2.542743967,1.481393942,1.061350025
2.542606499,1.481371745,1.061234754
2.542469081,1.481349558,1.061119523
2.542331726,1.481327393,1.061004333
2.542194417,1.481305236,1.060889181
2.542057177,1.481283109,1.060774069
2.541919974,1.481260978,1.060658996
2.541782837,1.481238876,1.060543962
2.541645743,1.481216777,1.060428967
2.541508708,1.481194697,1.060314011
2.541371716,1.481172622,1.060199095
2.541234773,1.481150557,1.060084216
2.54109789,1.481128512,1.059969378
2.540961056,1.481106479,1.059854577
2.540824273,1.481084457,1.059739816
2.540687541,1.481062447,1.059625094
2.540550852,1.48104044,1.059510412
2.540414212,1.481018443,1.059395769
2.540277622,1.480996456,1.059281165
2.540141085,1.480974483,1.059166602
2.540004592,1.480952513,1.059052079
2.539868153,1.480930557,1.058937596
2.539731757,1.480908603,1.058823154
2.539595416,1.480886664,1.058708752
2.539459116,1.480864724,1.058594392
2.53932287,1.480842798,1.058480073
2.539186675,1.480820878,1.058365796
2.539050519,1.480798958,1.058251562
2.538914418,1.480777048,1.05813737
2.538778369,1.480755148,1.058023221
2.538642362,1.480733246,1.057909117
2.538506398,1.480711342,1.057795056
2.538370497,1.480689458,1.057681039
2.538234641,1.480667572,1.057567068
2.538098837,1.480645693,1.057453144
2.537963077,1.480623813,1.057339263
2.537827367,1.480601935,1.057225432
2.537691706,1.480580059,1.057111646
2.537556093,1.480558184,1.056997909
2.537420536,1.480536316,1.05688422
2.537285023,1.480514442,1.05677058
2.537149569,1.480492579,1.056656991
2.537014157,1.480470706,1.056543451
2.536878808,1.480448843,1.056429964
2.536743503,1.480426976,1.056316527
2.536608257,1.480405113,1.056203144
2.536473049,1.480383235,1.056089814
2.536337911,1.480361374,1.055976537
2.536202824,1.48033951,1.055863315
2.53606778,1.480317631,1.055750149
2.535932812,1.480295773,1.055637039
2.535797879,1.480273895,1.055523985
2.535663001,1.48025201,1.055410992
2.535528186,1.480230133,1.055298053
2.53539343,1.480208254,1.055185176
2.535258718,1.480186359,1.055072359
2.535124075,1.480164472,1.054959603
2.534989504,1.480142595,1.054846909
2.534854975,1.480120699,1.054734277
2.53472051,1.480098802,1.054621709
2.534586106,1.480076901,1.054509205
2.534451761,1.480054995,1.054396766
2.534317466,1.480033074,1.054284393
2.534183251,1.480011164,1.054172087
2.534049093,1.479989245,1.054059847
2.533914999,1.47996732,1.053947679
2.533780959,1.479945382,1.053835577
2.533646986,1.479923439,1.053723547
2.533513084,1.479901497,1.053611586
2.533379251,1.479879552,1.053499699
2.533245483,1.479857598,1.053387885
2.533111776,1.479835634,1.053276142
2.532978145,1.47981367,1.053164475
2.532844584,1.4797917,1.053052884
2.532711084,1.479769718,1.052941367
2.532577652,1.479747723,1.052829929
2.532444296,1.479725729,1.052718567
2.532311008,1.479703724,1.052607284
2.532177801,1.47968172,1.052496081
2.532044686,1.479659728,1.052384958
2.531911601,1.479637687,1.052273914
2.531778625,1.479615671,1.052162954
2.531645705,1.479593629,1.052052076
2.53151286,1.47957158,1.05194128
2.531380103,1.479549534,1.051830569
2.531247432,1.479527489,1.051719943
2.531114811,1.479505409,1.051609403
2.530982301,1.479483352,1.051498948
2.530849848,1.479461266,1.051388582
2.530717476,1.479439175,1.051278301
2.530585208,1.479417095,1.051168112
2.530453004,1.479394995,1.051058009
2.530320873,1.479372877,1.050947996
2.530188838,1.479350764,1.050838075
2.530056886,1.479328641,1.050728245
2.529925007,1.479306501,1.050618506
2.529793227,1.479284367,1.050508859
2.529661537,1.47926223,1.050399307
2.529529914,1.479240068,1.050289846
2.529398396,1.479217914,1.050180482
2.529266961,1.47919575,1.050071211
2.529135624,1.479173587,1.049962037
2.529004366,1.479151411,1.049852956
2.528873201,1.479129228,1.049743973
2.528742126,1.479107039,1.049635087
2.528611132,1.479084834,1.049526297
2.528480241,1.479062636,1.049417605
2.528349429,1.479040417,1.049309012
2.528218722,1.479018204,1.049200517
2.528088122,1.478995999,1.049092123
2.527957595,1.478973766,1.048983829
2.527827174,1.478951541,1.048875633
2.527696858,1.478929321,1.048767537
2.52756661,1.478907068,1.048659543
2.527436486,1.478884837,1.048551649
2.527306403,1.478862548,1.048443855
2.527176477,1.478840313,1.048336164
2.527046625,1.47881805,1.048228575
2.526916855,1.478795769,1.048121086
2.526787222,1.478773521,1.048013701
2.52665766,1.478751239,1.047906421
2.5265282,1.478728961,1.047799238
2.526398848,1.478706687,1.047692161
2.526269582,1.478684395,1.047585187
2.526140414,1.478662098,1.047478316
2.526011383,1.478639835,1.047371548
2.525882417,1.478617534,1.047264883
2.525753565,1.478595244,1.047158322
2.52562483,1.478572968,1.047051862
2.525496174,1.478550667,1.046945507
2.525367634,1.478528378,1.046839256
2.525239175,1.478506067,1.046733108
2.525110846,1.478483783,1.046627064
2.524982596,1.478461474,1.046521122
2.524854465,1.478439181,1.046415283
2.524726402,1.478416853,1.046309549
2.524598468,1.478394553,1.046203915
2.524470651,1.478372265,1.046098386
2.524342937,1.478349975,1.045992962
2.524215297,1.478327659,1.045887638
2.524087783,1.478305367,1.045782416
2.52396038,1.478283084,1.045677296
2.523833072,1.478260793,1.04557228
2.523705863,1.4782385,1.045467363
2.523578747,1.478216199,1.045362548
2.523451775,1.478193939,1.045257836
2.523324886,1.478171662,1.045153224
2.523198077,1.478149367,1.04504871
2.523071398,1.478127097,1.044944301
2.522944785,1.478104797,1.044839988
2.522818307,1.478082531,1.044735776
2.522691901,1.478060238,1.044631663
2.522565641,1.478037993,1.044527648
2.522439492,1.478015761,1.044423731
2.522313401,1.477993486,1.044319914
2.522187441,1.47797125,1.04421619
2.522061584,1.477949013,1.044112571
2.521935835,1.477926794,1.044009041
2.521810175,1.477904566,1.043905609
2.521684612,1.477882337,1.043802274
2.521559148,1.477860117,1.043699032
2.521433788,1.477837902,1.043595886
2.521308544,1.477815711,1.043492833
2.521183379,1.477793507,1.043389872
2.521058314,1.477771309,1.043287005
2.520933362,1.477749131,1.043184231
2.520808505,1.47772696,1.043081546
2.520683747,1.477704792,1.042978955
2.520559131,1.477682677,1.042876454
2.520434503,1.477660462,1.04277404
2.520310101,1.477638386,1.042671716
2.520185738,1.477616255,1.042569483
2.520061479,1.477594143,1.042467336
2.51993729,1.477572016,1.042365273
2.519813236,1.477549935,1.042263301
2.519689256,1.477527844,1.042161412
2.519565339,1.477505732,1.042059607
2.519441571,1.477483681,1.04195789
2.519317902,1.477461647,1.041856255
2.519194308,1.477439606,1.041754702
2.519070809,1.477417572,1.041653236
2.518947386,1.477395544,1.041551842
2.518824107,1.477373575,1.041450532
2.518700839,1.477351533,1.041349306
2.518577744,1.47732959,1.041248155
2.518454685,1.477307598,1.041147087
2.518331713,1.477285621,1.041046092
2.51820886,1.477263684,1.040945176
2.518086089,1.477241753,1.040844336
2.517963393,1.477219821,1.040743572
2.517840819,1.477197937,1.040642881
2.517718317,1.47717605,1.040542267
2.51759587,1.477154145,1.040441725
2.517473511,1.477132257,1.040341255
2.517351254,1.4771104,1.040240854
2.51722909,1.477088562,1.040140528
2.517107012,1.477066744,1.040040268
2.516985012,1.47704493,1.039940082
2.516863105,1.47702314,1.039839965
2.516741241,1.477001332,1.039739909
2.516619543,1.47697962,1.039639923
2.51649782,1.47695781,1.039540009
2.516376235,1.476936081,1.039440154
2.516254745,1.476914379,1.039340367
2.516133325,1.476892683,1.039240643
2.516011943,1.476870961,1.039140982
2.515890655,1.476849273,1.039041382
2.515769435,1.476827586,1.038941849
2.515648283,1.47680591,1.038842373
2.515527249,1.47678429,1.038742959
2.51540629,1.476762685,1.038643604
2.515285357,1.476741045,1.038544312
2.515164566,1.47671949,1.038445076
2.515043828,1.476697929,1.038345899
2.514923141,1.476676368,1.038246773
2.5148025,1.476654794,1.038147706
2.514681999,1.476633296,1.038048702
2.514561431,1.476611684,1.037949748
2.51444108,1.476590238,1.037850842
2.514320735,1.476568737,1.037751998
2.514200481,1.476547276,1.037653205
2.514080262,1.476525797,1.037554465
2.51396017,1.476504391,1.037455779
2.513840092,1.476482953,1.037357139
2.513720082,1.476461532,1.03725855
2.513600176,1.476440161,1.037160015
2.513480316,1.476418789,1.037061527
2.513360416,1.476397327,1.036963089
2.513240712,1.476376008,1.036864703
2.513121058,1.476354696,1.036766362
2.513001502,1.476333431,1.036668071
2.512881888,1.476312061,1.036569826
2.512762412,1.476290787,1.036471625
