Cext,Cscat,Cabs
4887375.568,2465639.364,2421736.204
4893261.501,2468817.548,2424443.954
4899150.852,2471997.666,2427153.186
4905043.627,2475179.721,2429863.906
4910939.831,2478363.712,2432576.119
4916839.47,2481549.64,2435289.83
4922742.548,2484737.505,2438005.043
4928649.072,2487927.308,2440721.764
4934559.047,2491119.05,2443439.997
4940472.478,2494312.732,2446159.746
4946389.37,2497508.354,2448881.016
4952309.728,2500705.917,2451603.812
4958233.558,2503905.422,2454328.136
4964160.864,2507106.87,2457053.994
4970091.652,2510310.262,2459781.389
4976025.925,2513515.6,2462510.326
4981963.689,2516722.883,2465240.807
4987904.949,2519932.113,2467972.836
4993849.708,2523143.292,2470706.417
4999797.972,2526356.42,2473441.552
5005749.745,2529571.498,2476178.246
5011705.03,2532788.529,2478916.501
5017663.832,2536007.512,2481656.32
5023626.156,2539228.451,2484397.705
5029592.005,2542451.344,2487140.66
5035561.382,2545676.195,2489885.187
5041534.292,2548903.005,2492631.287
5047510.738,2552131.775,2495378.964
5053490.724,2555362.506,2498128.219
5059474.254,2558595.2,2500879.054
5065461.329,2561829.858,2503631.471
5071451.954,2565066.483,2506385.471
5077446.131,2568305.075,2509141.057
5083443.864,2571545.636,2511898.228
5089445.155,2574788.168,2514656.988
5095450.007,2578032.672,2517417.335
5101458.423,2581279.15,2520179.273
5107470.404,2584527.604,2522942.8
5113485.954,2587778.036,2525707.918
5119505.073,2591030.446,2528474.627
5125527.766,2594284.838,2531242.928
5131554.032,2597541.211,2534012.821
5137583.874,2600799.569,2536784.305
5143617.294,2604059.913,2539557.381
5149654.294,2607322.245,2542332.049
5155694.874,2610586.566,2545108.307
5161739.035,2613852.879,2547886.157
5167786.78,2617121.184,2550665.596
5173838.109,2620391.485,2553446.624
5179893.022,2623663.782,2556229.241
5185951.522,2626938.077,2559013.444
5192013.607,2630214.373,2561799.234
5198079.279,2633492.671,2564586.608
5204148.538,2636772.972,2567375.566
5210221.384,2640055.279,2570166.105
5216297.818,2643339.594,2572958.224
5222377.839,2646625.917,2575751.922
5228461.447,2649914.252,2578547.195
5234548.642,2653204.599,2581344.043
5240639.423,2656496.961,2584142.462
5246733.79,2659791.339,2586942.451
5252831.742,2663087.735,2589744.008
5258933.279,2666386.15,2592547.129
5265038.399,2669686.587,2595351.812
5271147.102,2672989.047,2598158.054
5277259.385,2676293.532,2600965.853
5283375.249,2679600.044,2603775.206
5289494.692,2682908.583,2606586.108
5295617.711,2686219.153,2609398.558
5301744.306,2689531.754,2612212.552
5307874.474,2692846.387,2615028.087
5314008.215,2696163.056,2617845.159
5320145.525,2699481.761,2620663.764
5326286.403,2702802.503,2623483.9
5332430.847,2706125.285,2626305.562
5338578.854,2709450.108,2629128.746
5344730.422,2712776.973,2631953.449
5350885.548,2716105.881,2634779.667
5357044.23,2719436.835,2637607.395
5363206.466,2722769.835,2640436.631
5369372.252,2726104.884,2643267.368
5375541.585,2729441.981,2646099.604
5381714.463,2732781.129,2648933.334
5387890.883,2736122.33,2651768.553
5394070.841,2739465.583,2654605.258
5400254.334,2742810.89,2657443.444
5406441.359,2746158.254,2660283.106
5412631.913,2749507.674,2663124.239
5418825.991,2752859.151,2665966.84
5425023.592,2756212.688,2668810.903
5431224.71,2759568.285,2671656.424
5437429.342,2762925.943,2674503.399
5443637.485,2766285.663,2677351.822
5449849.134,2769647.446,2680201.688
5456064.287,2773011.293,2683052.994
5462282.938,2776377.205,2685905.733
5468505.085,2779745.183,2688759.902
5474730.722,2783115.227,2691615.495
5480959.846,2786487.338,2694472.508
5487192.454,2789861.518,2697330.936
5493428.539,2793237.766,2700190.773
5499668.099,2796616.084,2703052.016
5505911.129,2799996.471,2705914.658
5512157.625,2803378.93,2708778.696
5518407.583,2806763.459,2711644.124
5524660.998,2810150.061,2714510.937
5530917.866,2813538.734,2717379.131
5537178.182,2816929.48,2720248.701
5543441.942,2820322.299,2723119.642
5549709.141,2823717.192,2725991.949
5555979.776,2827114.158,2728865.618
5562253.841,2830513.198,2731740.643
5568531.333,2833914.313,2734617.02
5574812.246,2837317.501,2737494.745
5581096.576,2840722.765,2740373.812
5587384.319,2844130.103,2743254.217
5593675.47,2847539.516,2746135.955
5599970.025,2850951.003,2749019.022
5606267.979,2854364.566,2751903.414
5612569.328,2857780.203,2754789.125
5618874.067,2861197.915,2757676.152
5625182.191,2864617.701,2760564.49
5631493.697,2868039.562,2763454.135
5637808.58,2871463.497,2766345.083
5644126.835,2874889.506,2769237.329
5650448.458,2878317.589,2772130.869
5656773.445,2881747.746,2775025.7
5663101.792,2885179.975,2777921.817
5669433.493,2888614.277,2780819.216
5675768.546,2892050.652,2783717.894
5682106.945,2895489.098,2786617.847
5688448.687,2898929.616,2789519.07
5694793.767,2902372.205,2792421.562
5701142.181,2905816.864,2795325.317
5707493.925,2909263.593,2798230.332
5713848.996,2912712.391,2801136.605
5720207.388,2916163.257,2804044.131
5726569.099,2919616.191,2806952.908
5732934.125,2923071.193,2809862.932
5739302.461,2926528.26,2812774.201
5745674.104,2929987.393,2815686.711
5752049.05,2933448.591,2818600.459
5758427.296,2936911.853,2821515.443
5764808.838,2940377.178,2824431.661
5771193.673,2943844.565,2827349.108
5777581.797,2947314.013,2830267.784
5783973.207,2950785.521,2833187.685
5790367.899,2954259.089,2836108.81
5796765.871,2957734.715,2839031.156
5803167.119,2961212.398,2841954.721
5809571.64,2964692.138,2844879.502
5815979.431,2968173.932,2847805.499
5822390.49,2971657.781,2850732.71
5828804.814,2975143.682,2853661.131
5835222.399,2978631.635,2856590.763
5841643.243,2982121.639,2859521.604
5848067.344,2985613.692,2862453.651
5854494.699,2989107.794,2865386.905
5860925.305,2992603.942,2868321.363
5867359.161,2996102.137,2871257.024
5873796.264,2999602.375,2874193.889
5880236.612,3003104.657,2877131.955
5886680.204,3006608.981,2880071.222
5893127.036,3010115.346,2883011.69
5899577.107,3013623.75,2885953.357
5906030.416,3017134.191,2888896.224
5912486.96,3020646.67,2891840.29
5918946.739,3024161.184,2894785.555
5925409.75,3027677.732,2897732.018
5931875.992,3031196.312,2900679.68
5938345.465,3034716.924,2903628.541
5944818.166,3038239.565,2906578.6
5951294.094,3041764.235,2909529.859
5957773.249,3045290.932,2912482.318
5964255.63,3048819.654,2915435.976
5970741.236,3052350.401,2918390.835
5977230.065,3055883.171,2921346.895
5983722.118,3059417.961,2924304.157
5990217.394,3062954.772,2927262.622
5996715.893,3066493.602,2930222.291
6003217.613,3070034.448,2933183.165
6009722.555,3073577.311,2936145.244
6016230.719,3077122.187,2939108.532
6022742.104,3080669.077,2942073.027
6029256.711,3084217.978,2945038.733
6035774.539,3087768.889,2948005.651
6042295.59,3091321.809,2950973.781
6048819.862,3094876.736,2953943.126
6055347.357,3098433.668,2956913.688
6061878.074,3101992.606,2959885.469
6068412.016,3105553.546,2962858.47
6074949.181,3109116.488,2965832.693
6081489.571,3112681.431,2968808.14
6088033.187,3116248.372,2971784.815
6094580.03,3119817.312,2974762.718
6101130.1,3123388.247,2977741.852
6107683.398,3126961.178,2980722.22
6114239.927,3130536.103,2983703.824
6120799.686,3134113.019,2986686.667
6127362.678,3137691.927,2989670.75
6133928.903,3141272.825,2992656.078
6140498.364,3144855.712,2995642.652
6147071.061,3148440.586,2998630.475
6153646.996,3152027.446,3001619.55
6160226.172,3155616.292,3004609.88
6166808.589,3159207.121,3007601.468
6173394.25,3162799.933,3010594.317
6179983.156,3166394.726,3013588.43
6186575.31,3169991.5,3016583.81
6193170.713,3173590.253,3019580.46
6199769.368,3177190.984,3022578.383
6206371.276,3180793.693,3025577.583
6212976.44,3184398.377,3028578.063
6219584.863,3188005.037,3031579.825
6226196.545,3191613.671,3034582.874
6232811.491,3195224.278,3037587.213
6239429.702,3198836.857,3040592.845
6246051.181,3202451.408,3043599.773
6252675.931,3206067.929,3046608.002
6259303.953,3209686.419,3049617.534
6265935.251,3213306.878,3052628.372
6272569.827,3216929.305,3055640.521
6279207.684,3220553.699,3058653.985
6285848.825,3224180.059,3061668.765
6292493.252,3227808.385,3064684.867
6299140.969,3231438.676,3067702.293
6305791.977,3235070.93,3070721.047
6312446.281,3238705.149,3073741.133
6319103.884,3242341.329,3076762.554
6325764.787,3245979.472,3079785.314
6332428.994,3249619.577,3082809.417
6339096.508,3253261.643,3085834.865
6345767.332,3256905.669,3088861.663
6352441.469,3260551.656,3091889.814
6359118.923,3264199.602,3094919.321
6365799.696,3267849.507,3097950.189
6372483.791,3271501.37,3100982.421
6379171.212,3275155.193,3104016.019
6385861.961,3278810.973,3107050.988
6392556.042,3282468.71,3110087.332
6399253.458,3286128.406,3113125.052
6405954.212,3289790.058,3116164.154
6412658.307,3293453.667,3119204.64
6419365.747,3297119.233,3122246.514
6426076.534,3300786.755,3125289.779
6432790.672,3304456.234,3128334.438
6439508.164,3308127.669,3131380.495
6446229.012,3311801.06,3134427.953
6452953.221,3315476.407,3137476.814
6459680.792,3319153.71,3140527.083
6466411.73,3322832.969,3143578.762
6473146.038,3326514.184,3146631.854
6479883.717,3330197.355,3149686.362
6486624.773,3333882.482,3152742.29
6493369.206,3337569.566,3155799.64
6500117.022,3341258.606,3158858.415
6506868.221,3344949.603,3161918.618
6513622.808,3348642.556,3164980.252
6520380.786,3352337.467,3168043.319
6527142.157,3356034.334,3171107.822
6533906.923,3359733.16,3174173.764
6540675.089,3363433.943,3177241.147
6547446.657,3367136.684,3180309.973
6554221.629,3370841.383,3183380.246
6561000.008,3374548.041,3186451.967
6567781.798,3378256.659,3189525.139
6574567,3381967.236,3192599.763
6581355.617,3385679.774,3195675.843
6588147.652,3389394.271,3198753.38
6594943.107,3393110.73,3201832.377
6601741.985,3396829.151,3204912.834
6608544.288,3400549.533,3207994.755
6615350.019,3404271.879,3211078.14
6622159.179,3407996.187,3214162.992
6628971.772,3411722.459,3217249.313
6635787.799,3415450.696,3220337.103
6642607.263,3419180.898,3223426.365
6649430.165,3422913.065,3226517.099
6656256.508,3426647.199,3229609.308
6663086.294,3430383.301,3232702.993
6669919.524,3434121.37,3235798.154
6676756.201,3437861.407,3238894.794
6683596.326,3441603.414,3241992.912
6690439.902,3445347.391,3245092.511
6697286.929,3449093.339,3248193.59
6704137.41,3452841.258,3251296.151
6710991.346,3456591.151,3254400.195
6717848.738,3460343.016,3257505.722
6724709.588,3464096.855,3260612.733
6731573.898,3467852.67,3263721.228
6738441.668,3471610.46,3266831.208
6745312.901,3475370.228,3269942.673
6752187.596,3479131.972,3273055.624
6759065.756,3482895.696,3276170.06
6765947.381,3486661.399,3279285.983
6772832.473,3490429.082,3282403.391
6779721.031,3494198.746,3285522.285
6786613.058,3497970.393,3288642.665
6793508.553,3501744.023,3291764.53
6800407.518,3505519.637,3294887.881
6807309.953,3509297.237,3298012.717
6814215.859,3513076.822,3301139.037
6821125.236,3516858.394,3304266.842
6828038.085,3520641.954,3307396.13
6834954.405,3524427.504,3310526.901
6841874.198,3528215.043,3313659.155
6848797.464,3532004.573,3316792.89
6855724.202,3535796.096,3319928.106
6862654.412,3539589.611,3323064.802
6869588.096,3543385.12,3326202.976
6876525.252,3547182.624,3329342.629
6883465.881,3550982.124,3332483.757
6890409.982,3554783.62,3335626.362
6897357.555,3558587.115,3338770.44
6904308.6,3562392.609,3341915.992
6911263.117,3566200.102,3345063.015
6918221.104,3570009.596,3348211.508
6925182.562,3573821.092,3351361.47
6932147.489,3577634.591,3354512.898
6939115.886,3581450.094,3357665.792
6946087.751,3585267.601,3360820.15
6953063.084,3589087.114,3363975.97
6960041.883,3592908.633,3367133.25
6967024.148,3596732.16,3370291.988
6974009.879,3600557.696,3373452.182
6980999.073,3604385.241,3376613.832
6987991.73,3608214.796,3379776.933
6994987.848,3612046.363,3382941.485
7001987.427,3615879.942,3386107.485
7008990.465,3619715.534,3389274.931
7015996.961,3623553.139,3392443.822
7023006.913,3627392.76,3395614.154
7030020.321,3631234.396,3398785.925
7037037.182,3635078.048,3401959.134
7044057.495,3638923.718,3405133.777
7051081.259,3642771.406,3408309.852
7058108.471,3646621.113,3411487.358
7065139.131,3650472.84,3414666.291
7072173.236,3654326.587,3417846.649
7079210.784,3658182.356,3421028.429
7086251.775,3662040.146,3424211.629
7093296.205,3665899.959,3427396.246
7100344.074,3669761.796,3430582.279
7107395.379,3673625.656,3433769.723
7114450.118,3677491.542,3436958.576
7121508.289,3681359.453,3440148.836
7128569.89,3685229.39,3443340.501
7135634.92,3689101.354,3446533.566
7142703.375,3692975.345,3449728.03
7149775.254,3696851.364,3452923.89
7156850.554,3700729.412,3456121.143
7163929.274,3704609.488,3459319.786
7171011.411,3708491.595,3462519.816
7178096.963,3712375.731,3465721.232
7185185.928,3716261.899,3468924.029
7192278.302,3720150.097,3472128.205
7199374.085,3724040.327,3475333.758
7206473.273,3727932.588,3478540.684
7213575.864,3731826.883,3481748.981
7220681.856,3735723.21,3484958.646
7227791.246,3739621.57,3488169.677
7234904.033,3743521.964,3491382.069
7242020.213,3747424.391,3494595.821
7249139.783,3751328.853,3497810.93
7256262.743,3755235.35,3501027.393
7263389.088,3759143.881,3504245.208
7270518.817,3763054.447,3507464.371
7277651.927,3766967.048,3510684.88
7284788.416,3770881.684,3513906.732
7291928.281,3774798.357,3517129.925
7299071.52,3778717.065,3520354.455
7306218.13,3782637.809,3523580.321
7313368.108,3786560.589,3526807.52
7320521.453,3790485.405,3530036.048
7327678.162,3794412.257,3533265.905
7334838.231,3798341.145,3536497.086
7342001.66,3802272.07,3539729.59
7349168.444,3806205.031,3542963.413
7356338.583,3810140.029,3546198.555
7363512.073,3814077.062,3549435.011
7370688.912,3818016.132,3552672.78
7377869.098,3821957.238,3555911.86
7385052.628,3825900.38,3559152.248
7392239.499,3829845.557,3562393.942
7399429.71,3833792.771,3565636.939
7406623.258,3837742.02,3568881.239
7413820.141,3841693.304,3572126.837
7421020.357,3845646.624,3575373.733
7428223.903,3849601.979,3578621.924
7435430.777,3853559.368,3581871.408
7442640.976,3857518.792,3585122.184
7449854.499,3861480.25,3588374.249
7457071.344,3865443.743,3591627.601
7464291.508,3869409.268,3594882.239
7471514.989,3873376.827,3598138.161
7478741.785,3877346.419,3601395.366
7485971.894,3881318.044,3604653.851
7493205.315,3885291.7,3607913.614
7500442.044,3889267.389,3611174.656
7507682.081,3893245.108,3614436.973
7514925.423,3897224.859,3617700.564
7522172.069,3901206.64,3620965.429
7529422.016,3905190.451,3624231.565
7536675.263,3909176.291,3627498.971
7543931.808,3913164.161,3630767.647
7551191.649,3917154.058,3634037.591
7558454.786,3921145.984,3637308.802
7565721.215,3925139.937,3640581.278
7572990.936,3929135.917,3643855.019
7580263.947,3933133.923,3647130.025
7587540.247,3937133.954,3650406.293
7594819.834,3941136.011,3653683.824
7602102.707,3945140.092,3656962.615
7609388.865,3949146.196,3660242.668
7616678.305,3953154.324,3663523.981
7623971.028,3957164.474,3666806.553
7631267.031,3961176.646,3670090.385
7638566.314,3965190.84,3673375.474
7645868.876,3969207.053,3676661.822
7653174.715,3973225.286,3679949.428
7660483.83,3977245.539,3683238.292
7667796.222,3981267.809,3686528.412
7675111.888,3985292.097,3689819.79
7682430.827,3989318.402,3693112.425
7689753.04,3993346.724,3696406.317
7697078.526,3997377.06,3699701.466
7704407.283,4001409.411,3702997.872
7711739.311,4005443.776,3706295.535
7719074.61,4009480.154,3709594.456
7726413.179,4013518.545,3712894.634
7733755.017,4017558.947,3716196.07
7741100.125,4021601.36,3719498.765
7748448.501,4025645.782,3722802.719
7755800.146,4029692.214,3726107.931
7763155.059,4033740.655,3729414.404
7770513.24,4037791.103,3732722.137
7777874.689,4041843.558,3736031.131
7785239.406,4045898.019,3739341.387
7792607.39,4049954.485,3742652.905
7799978.642,4054012.956,3745965.687
7807353.163,4058073.43,3749279.733
7814730.951,4062135.907,3752595.043
7822112.007,4066200.386,3755911.62
7829496.331,4070266.867,3759229.464
7836883.925,4074335.348,3762548.576
7844274.787,4078405.829,3765868.958
7851668.918,4082478.309,3769190.609
7859066.319,4086552.786,3772513.532
7866466.99,4090629.261,3775837.728
7873870.932,4094707.733,3779163.199
7881278.145,4098788.201,3782489.944
7888688.63,4102870.663,3785817.966
7896102.387,4106955.12,3789147.267
7903519.417,4111041.57,3792477.847
7910939.722,4115130.013,3795809.708
7918363.301,4119220.449,3799142.852
7925790.156,4123312.875,3802477.281
7933220.287,4127407.292,3805812.995
7940653.695,4131503.699,3809149.996
7948090.382,4135602.094,3812488.287
7955530.348,4139702.479,3815827.869
7962973.594,4143804.851,3819168.743
7970420.122,4147909.21,3822510.912
7977869.932,4152015.555,3825854.377
7985323.026,4156123.886,3829199.14
7992779.404,4160234.202,3832545.203
8000239.069,4164346.502,3835892.567
8007702.021,4168460.786,3839241.235
8015168.262,4172577.053,3842591.209
8022637.793,4176695.303,3845942.49
8030110.615,4180815.534,3849295.081
8037586.729,4184937.747,3852648.983
8045066.138,4189061.94,3856004.198
8052548.843,4193188.114,3859360.729
8060034.844,4197316.267,3862718.578
8067524.144,4201446.399,3866077.746
8075016.744,4205578.509,3869438.235
8082512.646,4209712.598,3872800.048
8090011.851,4213848.664,3876163.187
8097514.36,4217986.706,3879527.654
8105020.176,4222126.726,3882893.45
8112529.301,4226268.721,3886260.579
8120041.734,4230412.692,3889629.042
8127557.48,4234558.639,3892998.841
8135076.538,4238706.56,3896369.978
8142598.911,4242856.455,3899742.456
8150124.601,4247008.324,3903116.276
8157653.608,4251162.167,3906491.441
8165185.936,4255317.984,3909867.953
8172721.586,4259475.773,3913245.813
8180260.559,4263635.534,3916625.025
8187802.857,4267797.268,3920005.589
8195348.483,4271960.974,3923387.509
8202897.437,4276126.652,3926770.785
8210449.722,4280294.301,3930155.421
8218005.34,4284463.921,3933541.418
8225564.292,4288635.513,3936928.779
8233126.58,4292809.075,3940317.505
8240692.205,4296984.608,3943707.598
8248261.171,4301162.111,3947099.06
8255833.478,4305341.584,3950491.894
8263409.128,4309523.028,3953886.101
8270988.124,4313706.441,3957281.683
8278570.466,4317891.824,3960678.642
8286156.158,4322079.178,3964076.98
8293745.199,4326268.5,3967476.699
8301337.593,4330459.793,3970877.8
8308933.341,4334653.055,3974280.286
8316532.445,4338848.287,3977684.158
8324134.906,4343045.488,3981089.418
8331740.727,4347244.659,3984496.068
8339349.909,4351445.799,3987904.109
8346962.453,4355648.91,3991313.543
8354578.362,4359853.989,3994724.372
8362197.636,4364061.039,3998136.597
8369820.279,4368270.058,4001550.22
8377446.291,4372481.048,4004965.243
8385075.673,4376694.007,4008381.666
8392708.429,4380908.937,4011799.492
8400344.558,4385125.837,4015218.722
8407984.063,4389344.707,4018639.356
8415626.946,4393565.548,4022061.398
8423273.207,4397788.36,4025484.847
8430922.848,4402013.143,4028909.705
8438575.871,4406239.898,4032335.974
8446232.278,4410468.624,4035763.654
8453892.068,4414699.321,4039192.747
8461555.245,4418931.991,4042623.254
8469221.809,4423166.633,4046055.175
8476891.761,4427403.248,4049488.513
8484565.103,4431641.835,4052923.268
8492241.837,4435882.396,4056359.44
8499921.962,4440124.931,4059797.031
8507605.481,4444369.439,4063236.042
8515292.395,4448615.921,4066676.474
8522982.705,4452864.378,4070118.326
8530676.411,4457114.811,4073561.601
8538373.516,4461367.218,4077006.298
8546074.019,4465621.601,4080452.418
8553777.923,4469877.961,4083899.962
8561485.227,4474136.297,4087348.93
8569195.933,4478396.61,4090799.324
8576910.042,4482658.9,4094251.142
8584627.555,4486923.168,4097704.386
8592348.471,4491189.415,4101159.056
8600072.793,4495457.64,4104615.153
8607800.521,4499727.845,4108072.676
8615531.655,4504000.03,4111531.626
8623266.197,4508274.194,4114992.002
8631004.146,4512550.34,4118453.806
8638745.504,4516828.467,4121917.037
8646490.27,4521108.575,4125381.695
8654238.446,4525390.666,4128847.78
8661990.032,4529674.74,4132315.292
8669745.028,4533960.797,4135784.231
8677503.434,4538248.837,4139254.597
8685265.252,4542538.862,4142726.389
8693030.48,4546830.873,4146199.608
8700799.12,4551124.868,4149674.252
8708571.172,4555420.85,4153150.322
8716346.635,4559718.818,4156627.818
8724125.511,4564018.773,4160106.738
8731907.798,4568320.716,4163587.082
8739693.498,4572624.648,4167068.85
8747482.609,4576930.568,4170552.042
8755275.133,4581238.477,4174036.656
8763071.068,4585548.377,4177522.692
8770870.416,4589860.267,4181010.149
8778673.175,4594174.148,4184499.027
8786479.345,4598490.021,4187989.324
8794288.927,4602807.886,4191481.041
8802101.919,4607127.744,4194974.175
8809918.322,4611449.595,4198468.727
8817738.135,4615773.44,4201964.695
8825561.359,4620099.28,4205462.078
8833387.991,4624427.115,4208960.876
8841218.033,4628756.945,4212461.087
8849051.482,4633088.772,4215962.71
8856888.34,4637422.596,4219465.745
8864728.605,4641758.416,4222970.189
8872572.277,4646096.235,4226476.042
8880419.355,4650436.052,4229983.303
8888269.838,4654777.868,4233491.97
8896123.725,4659121.684,4237002.042
8903981.017,4663467.499,4240513.517
8911841.711,4667815.316,4244026.396
8919705.808,4672165.133,4247540.675
8927573.306,4676516.952,4251056.354
8935444.205,4680870.773,4254573.432
8943318.503,4685226.596,4258091.906
8951196.2,4689584.423,4261611.776
8959077.294,4693944.254,4265133.04
8966961.785,4698306.088,4268655.697
8974849.671,4702669.927,4272179.744
8982740.953,4707035.772,4275705.181
8990635.627,4711403.621,4279232.006
8998533.694,4715773.477,4282760.217
9006435.152,4720145.339,4286289.812
9014339.999,4724519.208,4289820.791
9022248.236,4728895.085,4293353.152
9030159.86,4733272.969,4296886.892
9038074.871,4737652.861,4300422.01
9045993.266,4742034.761,4303958.505
9053915.046,4746418.671,4307496.375
9061840.208,4750804.59,4311035.618
9069768.751,4755192.519,4314576.232
9077700.674,4759582.457,4318118.216
9085635.975,4763974.406,4321661.569
9093574.654,4768368.366,4325206.287
9101516.708,4772764.337,4328752.371
9109462.136,4777162.319,4332299.817
9117410.938,4781562.313,4335848.624
9125363.11,4785964.319,4339398.791
9133318.653,4790368.337,4342950.316
9141277.565,4794774.368,4346503.197
9149239.843,4799182.411,4350057.432
9157205.487,4803592.468,4353613.019
9165174.495,4808004.538,4357169.958
9173146.866,4812418.621,4360728.245
9181122.598,4816834.718,4364287.88
9189101.69,4821252.829,4367848.861
9197084.139,4825672.954,4371411.186
9205069.946,4830095.093,4374974.853
9213059.107,4834519.247,4378539.86
9221051.622,4838945.415,4382106.207
9229047.489,4843373.598,4385673.891
9237046.707,4847803.796,4389242.911
9245049.273,4852236.009,4392813.264
9253055.187,4856670.237,4396384.951
9261064.447,4861106.48,4399957.967
9269077.052,4865544.738,4403532.314
9277092.999,4869985.012,4407107.988
9285112.288,4874427.3,4410684.987
9293134.917,4878871.605,4414263.312
9301160.884,4883317.924,4417842.96
9309190.188,4887766.259,4421423.929
9317222.827,4892216.609,4425006.218
9325258.801,4896668.975,4428589.826
9333298.106,4901123.356,4432174.751
9341340.743,4905579.752,4435760.991
9349386.71,4910038.163,4439348.547
9357436.005,4914498.59,4442937.415
9365488.626,4918961.032,4446527.595
9373544.573,4923425.488,4450119.085
9381603.844,4927891.96,4453711.884
9389666.438,4932360.446,4457305.991
9397732.352,4936830.947,4460901.405
9405801.587,4941303.462,4464498.125
9413874.14,4945777.992,4468096.148
9421950.01,4950254.536,4471695.475
9430029.197,4954733.093,4475296.103
9438111.698,4959213.665,4478898.033
9446197.512,4963696.25,4482501.262
9454286.639,4968180.849,4486105.79
9462379.077,4972667.46,4489711.616
9470474.824,4977156.085,4493318.739
9478573.88,4981646.722,4496927.158
9486676.244,4986139.372,4500536.872
9494781.914,4990634.034,4504147.88
9502890.89,4995130.707,4507760.182
9511003.169,4999629.393,4511373.777
9519118.752,5004130.089,4514988.663
9527237.637,5008632.797,4518604.841
9535359.823,5013137.515,4522222.309
9543485.31,5017644.243,4525841.067
9551614.096,5022152.982,4529461.114
9559746.18,5026663.73,4533082.45
9567881.561,5031176.488,4536705.074
9576020.24,5035691.254,4540328.986
9584162.214,5040208.029,4543954.185
9592307.483,5044726.812,4547580.671
9600456.046,5049247.603,4551208.443
9608607.903,5053770.402,4554837.502
9616763.053,5058295.207,4558467.846
9624921.495,5062822.019,4562099.476
9633083.228,5067350.838,4565732.391
9641248.252,5071881.662,4569366.591
9649416.567,5076414.491,4573002.076
9657588.171,5080949.325,4576638.846
9665763.065,5085486.164,4580276.9
9673941.247,5090025.007,4583916.24
9682122.717,5094565.854,4587556.863
9690307.475,5099108.703,4591198.772
9698495.521,5103653.556,4594841.965
9706686.854,5108200.41,4598486.444
9714881.474,5112749.267,4602132.207
9723079.38,5117300.124,4605779.255
9731280.572,5121852.983,4609427.589
9739485.05,5126407.842,4613077.208
9747692.814,5130964.7,4616728.114
9755903.863,5135523.558,4620380.305
9764118.198,5140084.415,4624033.783
9772335.819,5144647.271,4627688.548
9780556.724,5149212.124,4631344.6
9788780.915,5153778.975,4635001.94
9797008.391,5158347.822,4638660.569
9805239.152,5162918.666,4642320.486
9813473.199,5167491.506,4645981.692
9821710.53,5172066.342,4649644.188
9829951.148,5176643.172,4653307.975
9838195.051,5181221.997,4656973.053
9846442.239,5185802.816,4660639.423
9854692.714,5190385.629,4664307.086
9862946.475,5194970.434,4667976.041
9871203.523,5199557.232,4671646.291
9879463.857,5204146.022,4675317.836
9887727.479,5208736.803,4678990.676
9895994.388,5213329.575,4682664.812
9904264.584,5217924.338,4686340.246
9912538.07,5222521.091,4690016.978
9920814.843,5227119.834,4693695.01
9929094.906,5231720.565,4697374.341
9937378.259,5236323.286,4701054.973
9945664.902,5240927.994,4704736.908
9953954.835,5245534.69,4708420.145
9962248.06,5250143.374,4712104.687
9970544.577,5254754.044,4715790.533
9978844.386,5259366.7,4719477.686
9987147.489,5263981.343,4723166.146
9995453.885,5268597.971,4726855.914
10003763.58,5273216.583,4730546.992
10012076.56,5277837.181,4734239.381
10020392.84,5282459.762,4737933.081
10028712.42,5287084.327,4741628.095
10037035.3,5291710.876,4745324.422
10045361.47,5296339.407,4749022.065
10053690.95,5300969.921,4752721.025
10062023.72,5305602.417,4756421.303
10070359.79,5310236.894,4760122.899
10078699.17,5314873.353,4763825.816
10087041.85,5319511.793,4767530.054
10095387.83,5324152.214,4771235.616
10103737.12,5328794.614,4774942.501
10112089.71,5333438.995,4778650.712
10120445.6,5338085.355,4782360.25
10128804.81,5342733.694,4786071.116
10137167.32,5347384.012,4789783.311
10145533.14,5352036.308,4793496.837
10153902.28,5356690.583,4797211.694
10162274.72,5361346.836,4800927.885
10170650.48,5366005.066,4804645.411
10179029.55,5370665.274,4808364.272
10187411.93,5375327.458,4812084.471
10195797.63,5379991.62,4815806.008
10204186.64,5384657.757,4819528.886
10212578.98,5389325.872,4823253.104
10220974.63,5393995.962,4826978.665
10229373.6,5398668.028,4830705.57
10237775.89,5403342.069,4834433.82
10246181.5,5408018.086,4838163.416
10254590.44,5412696.079,4841894.36
10263002.7,5417376.046,4845626.653
10271418.28,5422057.988,4849360.296
10279837.2,5426741.904,4853095.291
10288259.43,5431427.795,4856831.639
10296685,5436115.66,4860569.34
10305113.9,5440805.5,4864308.397
10313546.12,5445497.313,4868048.811
10321981.68,5450191.101,4871790.582
10330420.57,5454886.862,4875533.712
10338862.8,5459584.597,4879278.203
10347308.36,5464284.306,4883024.054
10355757.26,5468985.988,4886771.268
10364209.49,5473689.643,4890519.846
10372665.06,5478395.272,4894269.788
10381123.97,5483102.874,4898021.097
10389586.22,5487812.45,4901773.772
10398051.81,5492523.999,4905527.815
10406520.75,5497237.521,4909283.227
10414993.03,5501953.016,4913040.01
10423468.65,5506670.485,4916798.163
10431947.62,5511389.926,4920557.689
10440429.93,5516111.342,4924318.588
10448915.59,5520834.73,4928080.861
10457404.6,5525560.092,4931844.508
10465896.96,5530287.427,4935609.532
10474392.67,5535016.735,4939375.933
